"timepoint","gene_symbol","logFC","P.Value","FDR","P.Value_raw","P.Value_for_rank","p_value_replaced_for_rank","rank_stat","rank_order"
"1W","Wbp1",-0.312948999783276,7.21465268923754e-05,0.000161908255662033,7.21465268923754e-05,7.21465268923754e-05,FALSE,-4.14178457084605,11017
"1W","Ppp2r5e",-0.44166512352422,7.21417363904613e-05,0.000161908255662033,7.21417363904613e-05,7.21417363904613e-05,FALSE,-4.1418134087917,11018
"1W","Map10",-0.663516718378758,7.19225093186938e-05,0.000161506830513075,7.19225093186938e-05,7.19225093186938e-05,FALSE,-4.14313516882417,11019
"1W","Csde1",-1.00271338017409,7.18879651098858e-05,0.000161454593328245,7.18879651098858e-05,7.18879651098858e-05,FALSE,-4.14334380953154,11020
"1W","Ikzf2",-0.917855508042207,7.17175346672465e-05,0.000161147690159046,7.17175346672465e-05,7.17175346672465e-05,FALSE,-4.14437464798344,11021
"1W","Ranbp3",-0.382105630713523,7.17166141895806e-05,0.000161147690159046,7.17166141895806e-05,7.17166141895806e-05,FALSE,-4.14438022208659,11022
"1W","Drg1",-0.275720431985351,7.15865817726209e-05,0.000160903969176689,7.15865817726209e-05,7.15865817726209e-05,FALSE,-4.14516837445506,11023
"1W","Sntb1",-1.29889045443929,7.15226863016833e-05,0.000160785605350831,7.15226863016833e-05,7.15226863016833e-05,FALSE,-4.14555618235408,11024
"1W","As3mt",-0.616691252800314,7.11817390032344e-05,0.000160069432255702,7.11817390032344e-05,7.11817390032344e-05,FALSE,-4.1476314061849,11025
"1W","Fdps",-0.445623310768603,7.10412061281912e-05,0.000159828753482243,7.10412061281912e-05,7.10412061281912e-05,FALSE,-4.14848967377265,11026
"1W","Pole4",-0.40832897875978,7.09433631777939e-05,0.000159658825355781,7.09433631777939e-05,7.09433631777939e-05,FALSE,-4.14908822698706,11027
"1W","Psmc4",-0.52602204307439,7.04338437193148e-05,0.000158586963100553,7.04338437193148e-05,7.04338437193148e-05,FALSE,-4.15221861062032,11028
"1W","Wdr5",-0.257046973541371,7.03921170682988e-05,0.000158517952378352,7.03921170682988e-05,7.03921170682988e-05,FALSE,-4.15247597303722,11029
"1W","Akap5",-0.798992862811709,7.01771704599295e-05,0.000158083659129868,7.01771704599295e-05,7.01771704599295e-05,FALSE,-4.15380414649981,11030
"1W","Akap8",-0.212420039018986,6.98193092281437e-05,0.000157351832183302,6.98193092281437e-05,6.98193092281437e-05,FALSE,-4.15602445228336,11031
"1W","Cacnb1",-1.00347078350786,6.97264171087512e-05,0.000157167231885862,6.97264171087512e-05,6.97264171087512e-05,FALSE,-4.15660265043937,11032
"1W","Yae1d1",-0.501745332405367,6.95983447555511e-05,0.000156927983582274,6.95983447555511e-05,6.95983447555511e-05,FALSE,-4.15740108901126,11033
"1W","Ppcs",-0.313741315901827,6.94500828447485e-05,0.000156618363629246,6.94500828447485e-05,6.94500828447485e-05,FALSE,-4.15832723187027,11034
"1W","Ifi35",-0.276452581677668,6.94285956060208e-05,0.000156594583407055,6.94285956060208e-05,6.94285956060208e-05,FALSE,-4.15846161951551,11035
"1W","Mrps18c",-0.561737794209349,6.9326958322082e-05,0.000156389990628518,6.9326958322082e-05,6.9326958322082e-05,FALSE,-4.15909785378816,11036
"1W","Ecpas",-0.979332940033465,6.9310771375155e-05,0.000156378125358638,6.9310771375155e-05,6.9310771375155e-05,FALSE,-4.1591992677651,11037
"1W","Guca1b",-0.833317061732566,6.92802517639062e-05,0.000156333914063901,6.92802517639062e-05,6.92802517639062e-05,FALSE,-4.15939054276501,11038
"1W","Noct",-0.368066287927987,6.86427628807228e-05,0.000154944255455209,6.86427628807228e-05,6.86427628807228e-05,FALSE,-4.16340524439444,11039
"1W","Ktn1",-1.01642587497808,6.84001710530334e-05,0.000154445384654459,6.84001710530334e-05,6.84001710530334e-05,FALSE,-4.16494281220831,11040
"1W","Nfkbib",-0.621469860360474,6.82239940905999e-05,0.000154071891972633,6.82239940905999e-05,6.82239940905999e-05,FALSE,-4.16606285894311,11041
"1W","Pias4",-0.475569669212466,6.80821628544714e-05,0.00015384870244913,6.80821628544714e-05,6.80821628544714e-05,FALSE,-4.16696665590758,11042
"1W","Zfp410",-0.234889491931838,6.80433865597977e-05,0.000153785360874489,6.80433865597977e-05,6.80433865597977e-05,FALSE,-4.16721407942702,11043
"1W","Hif1an",-1.01167612424864,6.78208604404672e-05,0.000153330858414459,6.78208604404672e-05,6.78208604404672e-05,FALSE,-4.16863670464675,11044
"1W","Lrrc57",-0.367559164106456,6.74892625208612e-05,0.000152605282972989,6.74892625208612e-05,6.74892625208612e-05,FALSE,-4.17076531752272,11045
"1W","Plekhb1",-1.25112542449093,6.72820201224956e-05,0.000152160712701175,6.72820201224956e-05,6.72820201224956e-05,FALSE,-4.17210097745269,11046
"1W","Cops7a",-0.524413880083802,6.72245177193059e-05,0.000152054697815866,6.72245177193059e-05,6.72245177193059e-05,FALSE,-4.17247230479965,11047
"1W","Sec14l5",-1.38415327387536,6.71987373376519e-05,0.000152020412589177,6.71987373376519e-05,6.71987373376519e-05,FALSE,-4.17263888725037,11048
"1W","Ep300",-0.364068189901899,6.71354611313626e-05,0.00015190127814244,6.71354611313626e-05,6.71354611313626e-05,FALSE,-4.17304802371112,11049
"1W","Adipoq",-1.79465744156274,6.70589702764532e-05,0.000151776201743843,6.70589702764532e-05,6.70589702764532e-05,FALSE,-4.17354311966186,11050
"1W","Hrct1",-0.897882655296395,6.69438567039162e-05,0.000151539628802554,6.69438567039162e-05,6.69438567039162e-05,FALSE,-4.1742892711091,11051
"1W","Arxes2",-1.71092782281026,6.68217849146466e-05,0.000151311165176188,6.68217849146466e-05,6.68217849146466e-05,FALSE,-4.1750819278564,11052
"1W","Becn1",-0.330540295365627,6.62740746413384e-05,0.000150165972481348,6.62740746413384e-05,6.62740746413384e-05,FALSE,-4.17865632743442,11053
"1W","Gtpbp4",-0.489730283424701,6.56886169115388e-05,0.000148957343784033,6.56886169115388e-05,6.56886169115388e-05,FALSE,-4.18250988220303,11054
"1W","Mier2",-0.473334488880852,6.55548722769937e-05,0.000148677619200643,6.55548722769937e-05,6.55548722769937e-05,FALSE,-4.18339502442582,11055
"1W","Dguok",-0.243392318597035,6.52701664662717e-05,0.000148102323180405,6.52701664662717e-05,6.52701664662717e-05,FALSE,-4.18528527966972,11056
"1W","Zfp641",-1.16448934218686,6.51188467764211e-05,0.000147782400288196,6.51188467764211e-05,6.51188467764211e-05,FALSE,-4.18629329919796,11057
"1W","Acot4",-1.18413882423001,6.50648812335847e-05,0.000147683348982368,6.50648812335847e-05,6.50648812335847e-05,FALSE,-4.1866533586181,11058
"1W","Ipo5",-0.709196598631833,6.50194217730045e-05,0.000147603576299725,6.50194217730045e-05,6.50194217730045e-05,FALSE,-4.18695689706552,11059
"1W","Gnai1",-1.11248416605271,6.48252893078503e-05,0.000147186215339465,6.48252893078503e-05,6.48252893078503e-05,FALSE,-4.1882555363477,11060
"1W","Rcsd1",-0.873613859359314,6.48130991746906e-05,0.000147181888652649,6.48130991746906e-05,6.48130991746906e-05,FALSE,-4.18833721134601,11061
"1W","Pfn2",-1.09066167477985,6.44104193271088e-05,0.000146313890633374,6.44104193271088e-05,6.44104193271088e-05,FALSE,-4.19104387347479,11062
"1W","Cadm1",-0.663508685820995,6.43373526167892e-05,0.000146194324118588,6.43373526167892e-05,6.43373526167892e-05,FALSE,-4.19153681361706,11063
"1W","Art1",-1.31948413356626,6.41966364684212e-05,0.000145920912404634,6.41966364684212e-05,6.41966364684212e-05,FALSE,-4.19248772584815,11064
"1W","Grhl1",-1.06125329216753,6.40881881546003e-05,0.000145720696008974,6.40881881546003e-05,6.40881881546003e-05,FALSE,-4.19322200623747,11065
"1W","Fsd1l",-0.775426250253031,6.37163564022135e-05,0.000144921293145594,6.37163564022135e-05,6.37163564022135e-05,FALSE,-4.19574906714047,11066
"1W","Psmb4",-0.502634790030183,6.33455510569418e-05,0.000144123717198075,6.33455510569418e-05,6.33455510569418e-05,FALSE,-4.19828388147934,11067
"1W","Ttc32",-0.98765737987034,6.32063596220005e-05,0.00014384776182706,6.32063596220005e-05,6.32063596220005e-05,FALSE,-4.19923922219565,11068
"1W","Cops9",-0.552080868115967,6.30492462506922e-05,0.000143518015443559,6.30492462506922e-05,6.30492462506922e-05,FALSE,-4.20032010101987,11069
"1W","Glb1l2",-1.57033555733197,6.29423976839368e-05,0.000143297590400067,6.29423976839368e-05,6.29423976839368e-05,FALSE,-4.20105671739564,11070
"1W","Gtf2h5",-0.397827585289825,6.2734481234183e-05,0.000142892433700842,6.2734481234183e-05,6.2734481234183e-05,FALSE,-4.20249368893697,11071
"1W","Lamtor4",-0.421106305614968,6.2513823752019e-05,0.000142435174608365,6.2513823752019e-05,6.2513823752019e-05,FALSE,-4.2040239360098,11072
"1W","Tomm5",-0.489340424724751,6.24764525747633e-05,0.000142372693120611,6.24764525747633e-05,6.24764525747633e-05,FALSE,-4.2042836377566,11073
"1W","Etf1",-0.508677844107495,6.24593800350064e-05,0.000142356456072779,6.24593800350064e-05,6.24593800350064e-05,FALSE,-4.20440233084408,11074
"1W","Gstm5",-0.629410318445427,6.24088817517055e-05,0.0001422640182779,6.24088817517055e-05,6.24088817517055e-05,FALSE,-4.20475359907934,11075
"1W","Rbm19",-0.402004748264056,6.23750101524495e-05,0.000142209458386443,6.23750101524495e-05,6.23750101524495e-05,FALSE,-4.20498937068074,11076
"1W","Yaf2",-0.425931208219514,6.20750770858432e-05,0.000141570745525976,6.20750770858432e-05,6.20750770858432e-05,FALSE,-4.20708273245909,11077
"1W","Rab2a",-0.446093743577062,6.19717046716032e-05,0.000141402593360222,6.19717046716032e-05,6.19717046716032e-05,FALSE,-4.20780655743611,11078
"1W","Rnf150",-0.732695538697519,6.19084854173921e-05,0.000141280869846643,6.19084854173921e-05,6.19084854173921e-05,FALSE,-4.20824982081208,11079
"1W","Msrb1",-0.946707056489019,6.18943828006828e-05,0.000141271214076646,6.18943828006828e-05,6.18943828006828e-05,FALSE,-4.208348763409,11080
"1W","Tecpr2",-0.51476163353415,6.17294119022583e-05,0.000140939632056991,6.17294119022583e-05,6.17294119022583e-05,FALSE,-4.20950786054821,11081
"1W","Eif2s1",-0.355033296235918,6.14453432082481e-05,0.000140313436517191,6.14453432082481e-05,6.14453432082481e-05,FALSE,-4.21151102564321,11082
"1W","Kpna1",-1.08063550851461,6.12851399177986e-05,0.000140014629208751,6.12851399177986e-05,6.12851399177986e-05,FALSE,-4.21264481804374,11083
"1W","Nat8l",-2.0629634351595,6.11583152935874e-05,0.000139747189871712,6.11583152935874e-05,6.11583152935874e-05,FALSE,-4.21354448645095,11084
"1W","Ankef1",-1.79537292730144,6.10328807737343e-05,0.000139505120069144,6.10328807737343e-05,6.10328807737343e-05,FALSE,-4.21443613070522,11085
"1W","Synrg",-0.634293357856449,6.0741015350919e-05,0.000138882356716249,6.0741015350919e-05,6.0741015350919e-05,FALSE,-4.21651795266116,11086
"1W","Dyrk1a",-0.670091786149845,6.05917276344654e-05,0.000138563153431901,6.05917276344654e-05,6.05917276344654e-05,FALSE,-4.21758666441355,11087
"1W","Upf2",-0.613357954697206,6.05282599445375e-05,0.000138440135538801,6.05282599445375e-05,6.05282599445375e-05,FALSE,-4.21804181092716,11088
"1W","Lmcd1",-0.698480037278991,6.04272857282716e-05,0.000138253379065915,6.04272857282716e-05,6.04272857282716e-05,FALSE,-4.21876691294513,11089
"1W","Lrmda",-0.535104712347196,6.03563958801996e-05,0.000138113268538781,6.03563958801996e-05,6.03563958801996e-05,FALSE,-4.21927670156832,11090
"1W","Babam1",-0.492834833848261,6.01935797118684e-05,0.000137784759957861,6.01935797118684e-05,6.01935797118684e-05,FALSE,-4.22044982841665,11091
"1W","Opn3",-1.4363416746743,6.01146135141106e-05,0.000137626017277306,6.01146135141106e-05,6.01146135141106e-05,FALSE,-4.2210199406916,11092
"1W","Fmo4",-1.11895657129713,5.9953755270001e-05,0.000137279710667037,5.9953755270001e-05,5.9953755270001e-05,FALSE,-4.22218360919629,11093
"1W","Otub2",-0.925395263229667,5.98158531646996e-05,0.000137007790435342,5.98158531646996e-05,5.98158531646996e-05,FALSE,-4.2231836984614,11094
"1W","Exosc1",-0.330543141477946,5.96748111915998e-05,0.000136728501915303,5.96748111915998e-05,5.96748111915998e-05,FALSE,-4.22420894640711,11095
"1W","Gdf11",-0.994222271050272,5.96345048281877e-05,0.000136658030199551,5.96345048281877e-05,5.96345048281877e-05,FALSE,-4.22450238253541,11096
"1W","Ctbp1",-0.48469158396404,5.95246064692732e-05,0.000136428033821552,5.95246064692732e-05,5.95246064692732e-05,FALSE,-4.2253034671333,11097
"1W","Stac3",-1.3438147640082,5.94194789749322e-05,0.000136208900145804,5.94194789749322e-05,5.94194789749322e-05,FALSE,-4.22607116066605,11098
"1W","Tab1",-0.345981951467844,5.93946083399542e-05,0.000136173700729427,5.93946083399542e-05,5.93946083399542e-05,FALSE,-4.22625297714815,11099
"1W","Dexi",-0.640668838397927,5.90905795946544e-05,0.000135498363175629,5.90905795946544e-05,5.90905795946544e-05,FALSE,-4.22848175018744,11100
"1W","Slc39a2",-0.888889851823463,5.90334946799937e-05,0.000135389157430351,5.90334946799937e-05,5.90334946799937e-05,FALSE,-4.22890150654141,11101
"1W","Ttc38",-0.351941930023912,5.90102895650643e-05,0.000135357630063413,5.90102895650643e-05,5.90102895650643e-05,FALSE,-4.22907225426117,11102
"1W","Nrap",-1.17809974547808,5.88363297968285e-05,0.000135001878422705,5.88363297968285e-05,5.88363297968285e-05,FALSE,-4.23035442633708,11103
"1W","Scd1",-1.60534206740511,5.86911610665181e-05,0.000134711981719798,5.86911610665181e-05,5.86911610665181e-05,FALSE,-4.23142729890704,11104
"1W","Lamtor5",-0.340543964957115,5.84270317657185e-05,0.000134127246005646,5.84270317657185e-05,5.84270317657185e-05,FALSE,-4.23338617633757,11105
"1W","Sirt2",-0.422600558039646,5.83567639257267e-05,0.000134008929483484,5.83567639257267e-05,5.83567639257267e-05,FALSE,-4.23390879916663,11106
"1W","Cct8",-0.383752708630707,5.83395528345242e-05,0.00013399090685522,5.83395528345242e-05,5.83395528345242e-05,FALSE,-4.23403690401516,11107
"1W","Hdac5",-0.362376581582485,5.80907307029827e-05,0.000133462264744001,5.80907307029827e-05,5.80907307029827e-05,FALSE,-4.23589316065103,11108
"1W","Cacna1i",-1.85927582149845,5.77201403298621e-05,0.000132653433155718,5.77201403298621e-05,5.77201403298621e-05,FALSE,-4.23867262171557,11109
"1W","Sgcb",-0.562729376023167,5.7229446099313e-05,0.000131610252792426,5.7229446099313e-05,5.7229446099313e-05,FALSE,-4.2423804574321,11110
"1W","Zbtb14",-0.254153845260463,5.72185380205811e-05,0.000131610252792426,5.72185380205811e-05,5.72185380205811e-05,FALSE,-4.24246324296043,11111
"1W","Polg",-0.295841950294163,5.71285734838744e-05,0.000131441642303493,5.71285734838744e-05,5.71285734838744e-05,FALSE,-4.24314662025621,11112
"1W","Smim35",-1.10384595597351,5.71052451688139e-05,0.000131409095290384,5.71052451688139e-05,5.71052451688139e-05,FALSE,-4.24332399957808,11113
"1W","Adgrf5",-0.426849970590092,5.69787868184072e-05,0.000131139179504378,5.69787868184072e-05,5.69787868184072e-05,FALSE,-4.24428680191438,11114
"1W","Hsbp1",-0.383282647397131,5.69225355039865e-05,0.000131030787453362,5.69225355039865e-05,5.69225355039865e-05,FALSE,-4.24471576335119,11115
"1W","Rasgrp3",-0.654038456493806,5.68918502505687e-05,0.000130981220871282,5.68918502505687e-05,5.68918502505687e-05,FALSE,-4.24494994177195,11116
"1W","Rprml",-1.82098537017673,5.67327773788358e-05,0.000130636005964364,5.67327773788358e-05,5.67327773788358e-05,FALSE,-4.24616595483161,11117
"1W","Csnk1e",-0.378707662141876,5.66086296279307e-05,0.000130371113389977,5.66086296279307e-05,5.66086296279307e-05,FALSE,-4.24711735831504,11118
"1W","Pcmtd1",-0.688357192555657,5.65259365639927e-05,0.000130201622109657,5.65259365639927e-05,5.65259365639927e-05,FALSE,-4.24775223320721,11119
"1W","Hrc",-1.39284113483356,5.64171053724279e-05,0.000129971860107021,5.64171053724279e-05,5.64171053724279e-05,FALSE,-4.24858920022658,11120
"1W","Usp28",-0.798333088608358,5.62805420501761e-05,0.000129699007613538,5.62805420501761e-05,5.62805420501761e-05,FALSE,-4.24964172843227,11121
"1W","Vps50",-0.573353313148356,5.59915111289428e-05,0.000129074503184005,5.59915111289428e-05,5.59915111289428e-05,FALSE,-4.25187781137436,11122
"1W","Myoz1",-1.58096008396552,5.59875165804867e-05,0.000129074503184005,5.59875165804867e-05,5.59875165804867e-05,FALSE,-4.2519087959326,11123
"1W","Vti1b",-0.436512933766623,5.58796199968565e-05,0.000128858079564134,5.58796199968565e-05,5.58796199968565e-05,FALSE,-4.25274655591916,11124
"1W","Agpat2",-1.38390010752685,5.58785699475484e-05,0.000128858079564134,5.58785699475484e-05,5.58785699475484e-05,FALSE,-4.25275471694289,11125
"1W","Tbx15",-0.719581539279104,5.56536374701182e-05,0.000128399033666752,5.56536374701182e-05,5.56536374701182e-05,FALSE,-4.25450644531715,11126
"1W","1700025G04Rik",-0.697207318136293,5.56183704435648e-05,0.000128338358500138,5.56183704435648e-05,5.56183704435648e-05,FALSE,-4.25478173963107,11127
"1W","Agtpbp1",-0.759323351371472,5.55216406533804e-05,0.000128135816705455,5.55216406533804e-05,5.55216406533804e-05,FALSE,-4.25553770904848,11128
"1W","Mzb1",-1.69245952805209,5.5357647344192e-05,0.000127777950184312,5.5357647344192e-05,5.5357647344192e-05,FALSE,-4.25682237532779,11129
"1W","Camk2a",-1.42208177443355,5.53552270691753e-05,0.000127777950184312,5.53552270691753e-05,5.53552270691753e-05,FALSE,-4.25684136340104,11130
"1W","Cyb5r1",-0.707691887467763,5.53367191781912e-05,0.000127770859657808,5.53367191781912e-05,5.53367191781912e-05,FALSE,-4.25698659302747,11131
"1W","Cuta",-0.509958767586907,5.51644362337113e-05,0.000127393617385936,5.51644362337113e-05,5.51644362337113e-05,FALSE,-4.25834081584008,11132
"1W","Thoc3",-0.228434276642912,5.49902279565298e-05,0.000127011806372805,5.49902279565298e-05,5.49902279565298e-05,FALSE,-4.25971447998974,11133
"1W","Hnrnpa2b1",-0.32939689425116,5.48824401740569e-05,0.000126783309335097,5.48824401740569e-05,5.48824401740569e-05,FALSE,-4.26056658734197,11134
"1W","Tnfrsf21",-0.44965341289072,5.48456189840567e-05,0.000126718704113793,5.48456189840567e-05,5.48456189840567e-05,FALSE,-4.26085805773445,11135
"1W","Josd2",-0.491742043813439,5.46922773191342e-05,0.00012642564702215,5.46922773191342e-05,5.46922773191342e-05,FALSE,-4.26207399276099,11136
"1W","Lsmem1",-1.49741532031777,5.44770750273838e-05,0.000125948533233746,5.44770750273838e-05,5.44770750273838e-05,FALSE,-4.26378621852495,11137
"1W","Zfp870",-0.360073383029824,5.43896075848815e-05,0.000125766630174057,5.43896075848815e-05,5.43896075848815e-05,FALSE,-4.2644840745611,11138
"1W","Por",-0.911062413226262,5.43893068459497e-05,0.000125766630174057,5.43893068459497e-05,5.43893068459497e-05,FALSE,-4.26448647593198,11139
"1W","Pparg",-1.45576962863612,5.43573233923885e-05,0.000125732609514865,5.43573233923885e-05,5.43573233923885e-05,FALSE,-4.26474193649685,11140
"1W","St7l",-0.36942131228497,5.41321659981333e-05,0.000125232044552099,5.41321659981333e-05,5.41321659981333e-05,FALSE,-4.26654459507378,11141
"1W","Foxj2",-0.378398712389149,5.40605758346901e-05,0.000125106872698941,5.40605758346901e-05,5.40605758346901e-05,FALSE,-4.26711933265697,11142
"1W","Cacng6",-1.42952222964485,5.39843490250057e-05,0.000124950674251473,5.39843490250057e-05,5.39843490250057e-05,FALSE,-4.26773213123783,11143
"1W","Zfp91",-0.872239251702289,5.39430429665143e-05,0.000124875264945614,5.39430429665143e-05,5.39430429665143e-05,FALSE,-4.26806455832268,11144
"1W","Samd8",-0.683635363089546,5.38448104784545e-05,0.000124668028273283,5.38448104784545e-05,5.38448104784545e-05,FALSE,-4.26885614731821,11145
"1W","Stk40",-0.832942074899175,5.3822914968988e-05,0.000124637497754237,5.3822914968988e-05,5.3822914968988e-05,FALSE,-4.26903278519239,11146
"1W","Srcin1",-0.754404820516388,5.37567960620307e-05,0.000124504532844104,5.37567960620307e-05,5.37567960620307e-05,FALSE,-4.26956662340001,11147
"1W","Lmod3",-1.19833128787675,5.3369663850124e-05,0.00012368797722415,5.3369663850124e-05,5.3369663850124e-05,FALSE,-4.27270553260012,11148
"1W","Rreb1",-0.347305216803449,5.33522374727009e-05,0.000123680076535324,5.33522374727009e-05,5.33522374727009e-05,FALSE,-4.27284736252496,11149
"1W","Phospho1",-1.5058033429727,5.30994490826143e-05,0.000123161461235218,5.30994490826143e-05,5.30994490826143e-05,FALSE,-4.27490998478711,11150
"1W","Eprs1",-0.676474194683109,5.29325836278321e-05,0.000122794327167759,5.29325836278321e-05,5.29325836278321e-05,FALSE,-4.27627690767269,11151
"1W","Macir",-0.449753221064527,5.2778303959871e-05,0.000122476132312261,5.2778303959871e-05,5.2778303959871e-05,FALSE,-4.27754457002169,11152
"1W","Rnf7",-0.538579936064273,5.26768031458972e-05,0.000122280248146137,5.26768031458972e-05,5.26768031458972e-05,FALSE,-4.27838058940927,11153
"1W","Snrpa1",-0.32782122971865,5.23514788770759e-05,0.000121584228206724,5.23514788770759e-05,5.23514788770759e-05,FALSE,-4.28107104542579,11154
"1W","Ccdc127",-0.353847623397746,5.21741611905116e-05,0.000121251123870966,5.21741611905116e-05,5.21741611905116e-05,FALSE,-4.28254452440454,11155
"1W","Fbxo32",-1.63815677242683,5.15435033601967e-05,0.000119882833835166,5.15435033601967e-05,5.15435033601967e-05,FALSE,-4.2878260662218,11156
"1W","Kif1c",-0.927321578436471,5.13589833846329e-05,0.000119473083747965,5.13589833846329e-05,5.13589833846329e-05,FALSE,-4.28938358141143,11157
"1W","Slc7a10",-1.94034013383867,5.1091396727572e-05,0.000118889264807851,5.1091396727572e-05,5.1091396727572e-05,FALSE,-4.29165222448967,11158
"1W","Mrpl54",-0.651405711580309,5.10886232870229e-05,0.000118889264807851,5.10886232870229e-05,5.10886232870229e-05,FALSE,-4.29167580033017,11159
"1W","Psmb5",-0.669715477182387,5.10643252101874e-05,0.00011886492486711,5.10643252101874e-05,5.10643252101874e-05,FALSE,-4.29188240270523,11160
"1W","Uck1",-0.65582393334098,5.10533775379517e-05,0.00011886492486711,5.10533775379517e-05,5.10533775379517e-05,FALSE,-4.29197552100953,11161
"1W","Mast4",-0.758680436108672,5.10279122101383e-05,0.000118838153236662,5.10279122101383e-05,5.10279122101383e-05,FALSE,-4.2921922003169,11162
"1W","Srfbp1",-0.401671189101212,5.10190745104073e-05,0.000118836910045319,5.10190745104073e-05,5.10190745104073e-05,FALSE,-4.29226742378716,11163
"1W","Tmed5",-0.456537755844796,5.08952324840654e-05,0.000118580776864663,5.08952324840654e-05,5.08952324840654e-05,FALSE,-4.29332289748319,11164
"1W","Sema6c",-0.937250013034797,5.07836905531594e-05,0.000118346424931813,5.07836905531594e-05,5.07836905531594e-05,FALSE,-4.29427574126001,11165
"1W","Calr3",-1.03231661651996,5.07703521021873e-05,0.000118334610575636,5.07703521021873e-05,5.07703521021873e-05,FALSE,-4.29438982466893,11166
"1W","Ctnna3",-1.32246366076092,5.07105763586343e-05,0.000118230148584915,5.07105763586343e-05,5.07105763586343e-05,FALSE,-4.29490145338524,11167
"1W","Ociad1",-0.316360853699954,5.05935032644868e-05,0.000117980059510847,5.05935032644868e-05,5.05935032644868e-05,FALSE,-4.29590524753828,11168
"1W","Zfp93",-0.585811167272086,5.05477448992639e-05,0.000117892564741422,5.05477448992639e-05,5.05477448992639e-05,FALSE,-4.29629821494246,11169
"1W","Klhdc2",-0.796251384314574,5.04956075920861e-05,0.000117790161409999,5.04956075920861e-05,5.04956075920861e-05,FALSE,-4.29674639775231,11170
"1W","Pet100",-0.514221472565624,5.04801830001862e-05,0.000117773377716933,5.04801830001862e-05,5.04801830001862e-05,FALSE,-4.29687907936164,11171
"1W","Mzt2",-0.380391322959107,5.02698687359536e-05,0.000117340089949475,5.02698687359536e-05,5.02698687359536e-05,FALSE,-4.29869224879471,11172
"1W","Trappc13",-0.379878778645724,5.02333332078699e-05,0.000117273936629336,5.02333332078699e-05,5.02333332078699e-05,FALSE,-4.29900800348973,11173
"1W","Me1",-1.16260030761282,5.00031765286584e-05,0.000116755663126388,5.00031765286584e-05,5.00031765286584e-05,FALSE,-4.30100240556302,11174
"1W","Zfp354a",-0.425966519746071,4.97279629918208e-05,0.000116150951260967,4.97279629918208e-05,4.97279629918208e-05,FALSE,-4.30339933042253,11175
"1W","1700001J03Rik",-1.55258834045529,4.97075143982304e-05,0.000116122141454958,4.97075143982304e-05,4.97075143982304e-05,FALSE,-4.30357795301714,11176
"1W","Sar1b",-1.29034390656028,4.96468618787002e-05,0.000115999386178952,4.96468618787002e-05,4.96468618787002e-05,FALSE,-4.30410819755804,11177
"1W","Gm46735",-0.509984914507036,4.95943579875854e-05,0.000115914561025696,4.95943579875854e-05,4.95943579875854e-05,FALSE,-4.30456772742573,11178
"1W","Ube2l3",-0.480823620013883,4.95415722951625e-05,0.000115810101456398,4.95415722951625e-05,4.95415722951625e-05,FALSE,-4.30503021437761,11179
"1W","Fam120b",-0.272577224635725,4.94736584156894e-05,0.000115670237802145,4.94736584156894e-05,4.94736584156894e-05,FALSE,-4.30562597378782,11180
"1W","Otud6b",-0.811758086473665,4.9318860785799e-05,0.000115346006979175,4.9318860785799e-05,4.9318860785799e-05,FALSE,-4.30698696370963,11181
"1W","Chchd6",-0.586332529537278,4.92276800903702e-05,0.000115151574006749,4.92276800903702e-05,4.92276800903702e-05,FALSE,-4.3077906303595,11182
"1W","Polr2j",-0.422842322958452,4.91763935073518e-05,0.00011505041155529,4.91763935073518e-05,4.91763935073518e-05,FALSE,-4.30824332466783,11183
"1W","Gsk3a",-0.609437414658478,4.91213733211739e-05,0.000114940479659797,4.91213733211739e-05,4.91213733211739e-05,FALSE,-4.30872949981741,11184
"1W","Prpf31",-0.272250293863535,4.89813825577702e-05,0.000114631654257441,4.89813825577702e-05,4.89813825577702e-05,FALSE,-4.30996896056009,11185
"1W","Angel1",-0.549935374332473,4.88598487035038e-05,0.000114365929799778,4.88598487035038e-05,4.88598487035038e-05,FALSE,-4.31104788217092,11186
"1W","Tlk2",-0.512195844147245,4.88533463311953e-05,0.000114365929799778,4.88533463311953e-05,4.88533463311953e-05,FALSE,-4.31110568284801,11187
"1W","Scly",-0.267961031968888,4.87295572495562e-05,0.000114098281053403,4.87295572495562e-05,4.87295572495562e-05,FALSE,-4.31220753454418,11188
"1W","Plpp7",-1.19581327356731,4.87226382282257e-05,0.000114098281053403,4.87226382282257e-05,4.87226382282257e-05,FALSE,-4.31226920360713,11189
"1W","Tecta",-1.94264488316167,4.86671456048247e-05,0.000113989446931366,4.86671456048247e-05,4.86671456048247e-05,FALSE,-4.31276412497956,11190
"1W","Ppp1r9a",-0.745463702897636,4.85692893941397e-05,0.000113778867330092,4.85692893941397e-05,4.85692893941397e-05,FALSE,-4.313638250541,11191
"1W","Slc35e1",-0.431442070768403,4.82883800780798e-05,0.000113176385079823,4.82883800780798e-05,4.82883800780798e-05,FALSE,-4.31615736355702,11192
"1W","Usp13",-1.4924529996172,4.82189083663684e-05,0.000113050589389105,4.82189083663684e-05,4.82189083663684e-05,FALSE,-4.31678262589197,11193
"1W","Fmo1",-0.744322327565021,4.81503517912353e-05,0.000112908354003665,4.81503517912353e-05,4.81503517912353e-05,FALSE,-4.31740053552939,11194
