"timepoint","gene_symbol","logFC","P.Value","FDR","P.Value_raw","P.Value_for_rank","p_value_replaced_for_rank","rank_stat","rank_order"
"4W","Creld1",-0.381638975540608,9.13911914253144e-06,7.43323169959755e-05,9.13911914253144e-06,9.13911914253144e-06,FALSE,-5.03909566093719,13604
"4W","Maneal",-0.990071982432664,9.07061920403654e-06,7.39493078160519e-05,9.07061920403654e-06,9.07061920403654e-06,FALSE,-5.04236306490052,13605
"4W","Parp6",-0.441136669684918,9.06999381001686e-06,7.39493078160519e-05,9.06999381001686e-06,9.06999381001686e-06,FALSE,-5.04239300933201,13606
"4W","Pex7",-0.614578191575835,9.06288847762218e-06,7.39493078160519e-05,9.06288847762218e-06,9.06288847762218e-06,FALSE,-5.04273336413718,13607
"4W","Cd36",-1.00981483980213,9.04950729753785e-06,7.39034492136634e-05,9.04950729753785e-06,9.04950729753785e-06,FALSE,-5.04337506541198,13608
"4W","Prdx3",-0.876128175981423,9.04495146653429e-06,7.39034492136634e-05,9.04495146653429e-06,9.04495146653429e-06,FALSE,-5.04359375913837,13609
"4W","Mmab",-0.763040625943611,8.93907371271559e-06,7.31685416073393e-05,8.93907371271559e-06,8.93907371271559e-06,FALSE,-5.04870748146115,13610
"4W","Mrpl1",-0.831803518716535,8.91699324384049e-06,7.31132160817986e-05,8.91699324384049e-06,8.91699324384049e-06,FALSE,-5.04978156241095,13611
"4W","Med8",-0.335700417860998,8.90929831660101e-06,7.30919855016963e-05,8.90929831660101e-06,8.90929831660101e-06,FALSE,-5.05015649901904,13612
"4W","Mdh1",-0.966176479035447,8.87704085901232e-06,7.29103552454981e-05,8.87704085901232e-06,8.87704085901232e-06,FALSE,-5.05173178115578,13613
"4W","Cutc",-0.840041747526945,8.84177836389377e-06,7.27464937112088e-05,8.84177836389377e-06,8.84177836389377e-06,FALSE,-5.05346037571654,13614
"4W","Higd2a",-0.638311216647015,8.78188639458642e-06,7.23368732018983e-05,8.78188639458642e-06,8.78188639458642e-06,FALSE,-5.05641218537367,13615
"4W","G0s2",-1.22278670353949,8.77499304731077e-06,7.23217043553834e-05,8.77499304731077e-06,8.77499304731077e-06,FALSE,-5.0567532189665,13616
"4W","Dmap1",-0.406849832958184,8.77379210786037e-06,7.23217043553834e-05,8.77379210786037e-06,8.77379210786037e-06,FALSE,-5.05681266027513,13617
"4W","Mrto4",-0.458494814640542,8.75030115872573e-06,7.22255866104204e-05,8.75030115872573e-06,8.75030115872573e-06,FALSE,-5.0579769996266,13618
"4W","Abt1",-0.342484906778524,8.71447225852199e-06,7.19886813923836e-05,8.71447225852199e-06,8.71447225852199e-06,FALSE,-5.05975890828452,13619
"4W","Cyp27a1",-0.832563046664017,8.6316259543925e-06,7.13866881358076e-05,8.6316259543925e-06,8.6316259543925e-06,FALSE,-5.06390738777174,13620
"4W","Ndufs4",-1.03214530979052,8.4989326008515e-06,7.05659026065967e-05,8.4989326008515e-06,8.4989326008515e-06,FALSE,-5.07063561483501,13621
"4W","Dhodh",-0.378589169754205,8.4935128180794e-06,7.05659026065967e-05,8.4935128180794e-06,8.4935128180794e-06,FALSE,-5.07091265345692,13622
"4W","Nsfl1c",-0.373366740963859,8.41448170539603e-06,7.01991375841781e-05,8.41448170539603e-06,8.41448170539603e-06,FALSE,-5.07497262947054,13623
"4W","Chdh",-1.81261665341436,8.38129364110773e-06,7.01265924991808e-05,8.38129364110773e-06,8.38129364110773e-06,FALSE,-5.07668894344201,13624
"4W","Zcrb1",-0.795541808926763,8.37403352439639e-06,7.01068210147712e-05,8.37403352439639e-06,8.37403352439639e-06,FALSE,-5.07706530479764,13625
"4W","Ctxn3",-1.21916112586228,8.33663870966498e-06,6.98345931934253e-05,8.33663870966498e-06,8.33663870966498e-06,FALSE,-5.07900901939763,13626
"4W","Ffar4",-1.49366759057264,8.31892863444953e-06,6.9727038835351e-05,8.31892863444953e-06,8.31892863444953e-06,FALSE,-5.07993260136634,13627
"4W","Sord",-0.631978156627369,8.29047454732072e-06,6.95292522668093e-05,8.29047454732072e-06,8.29047454732072e-06,FALSE,-5.08142060969288,13628
"4W","Rsph3a",-0.422575767073259,8.28293632570877e-06,6.95067505503205e-05,8.28293632570877e-06,8.28293632570877e-06,FALSE,-5.08181567722608,13629
"4W","Kxd1",-0.573441782430717,8.28227371161514e-06,6.95067505503205e-05,8.28227371161514e-06,8.28227371161514e-06,FALSE,-5.08185042108312,13630
"4W","Gstm5",-0.777731456251052,8.23275368637843e-06,6.92073410300609e-05,8.23275368637843e-06,8.23275368637843e-06,FALSE,-5.08445487793804,13631
"4W","Ndufa1",-0.727480028669923,8.23265007767694e-06,6.92073410300609e-05,8.23265007767694e-06,8.23265007767694e-06,FALSE,-5.08446034354191,13632
"4W","Fbxw5",-0.557290777848324,8.12264593891931e-06,6.84424951510117e-05,8.12264593891931e-06,8.12264593891931e-06,FALSE,-5.09030247697923,13633
"4W","Mrap",-1.32191142991386,8.0968800034629e-06,6.82655678030476e-05,8.0968800034629e-06,8.0968800034629e-06,FALSE,-5.09168229696194,13634
"4W","Pef1",-0.289852603991432,8.04622034289006e-06,6.79807868953892e-05,8.04622034289006e-06,8.04622034289006e-06,FALSE,-5.09440807860157,13635
"4W","Vegfb",-0.953107821361057,8.01705820800597e-06,6.78322726393697e-05,8.01705820800597e-06,8.01705820800597e-06,FALSE,-5.09598496318769,13636
"4W","Eif2b1",-0.49265525118312,7.90518162274808e-06,6.72034323701078e-05,7.90518162274808e-06,7.90518162274808e-06,FALSE,-5.10208814763548,13637
"4W","Mrpl53",-0.771646876557133,7.87024288533606e-06,6.70657125871851e-05,7.87024288533606e-06,7.87024288533606e-06,FALSE,-5.10401186457442,13638
"4W","Sgta",-0.374806966177593,7.85870838800863e-06,6.70073074941819e-05,7.85870838800863e-06,7.85870838800863e-06,FALSE,-5.10464882623216,13639
"4W","Anapc16",-0.389854454417956,7.77492669613258e-06,6.64512540787069e-05,7.77492669613258e-06,7.77492669613258e-06,FALSE,-5.10930369691401,13640
"4W","Ppm1n",-1.47510488780752,7.76121863251251e-06,6.6378306468443e-05,7.76121863251251e-06,7.76121863251251e-06,FALSE,-5.11007008237279,13641
"4W","D8Ertd738e",-0.409791664458798,7.73882895840887e-06,6.62614087132664e-05,7.73882895840887e-06,7.73882895840887e-06,FALSE,-5.11132475189827,13642
"4W","Dpm1",-0.545560490572798,7.70042086639263e-06,6.59720078535469e-05,7.70042086639263e-06,7.70042086639263e-06,FALSE,-5.11348553782013,13643
"4W","Tmem143",-0.913835153068347,7.6632473180683e-06,6.56928434763268e-05,7.6632473180683e-06,7.6632473180683e-06,FALSE,-5.11558715811301,13644
"4W","Cfd",-1.50498817181534,7.62299289502243e-06,6.54653666977451e-05,7.62299289502243e-06,7.62299289502243e-06,FALSE,-5.11787448501207,13645
"4W","Echdc2",-0.588406147913534,7.58610934645124e-06,6.53053165386627e-05,7.58610934645124e-06,7.58610934645124e-06,FALSE,-5.11998090165193,13646
"4W","Cyb5d2",-0.671097200740013,7.54724456072534e-06,6.50489784053847e-05,7.54724456072534e-06,7.54724456072534e-06,FALSE,-5.12221157691298,13647
"4W","Smim8",-0.73901111767804,7.50088474776056e-06,6.48054713632711e-05,7.50088474776056e-06,7.50088474776056e-06,FALSE,-5.12488750748719,13648
"4W","Ppp1r9a",-1.06237803668942,7.48394804584689e-06,6.46981885412706e-05,7.48394804584689e-06,7.48394804584689e-06,FALSE,-5.12586923606785,13649
"4W","Smim26",-0.917466780147445,7.45744317148594e-06,6.45384016577833e-05,7.45744317148594e-06,7.45744317148594e-06,FALSE,-5.12741004744013,13650
"4W","Ccl11",-1.01726287706166,7.30479351104627e-06,6.34944893164168e-05,7.30479351104627e-06,7.30479351104627e-06,FALSE,-5.13639205601725,13651
"4W","Abcf3",-0.456283109002615,7.23545085041854e-06,6.30832608858659e-05,7.23545085041854e-06,7.23545085041854e-06,FALSE,-5.14053440224384,13652
"4W","Psmb7",-0.794443069177998,7.20981168961383e-06,6.28980281221887e-05,7.20981168961383e-06,7.20981168961383e-06,FALSE,-5.14207607830826,13653
"4W","Mrpl27",-0.388922124742467,7.19314777044489e-06,6.28292272615552e-05,7.19314777044489e-06,7.19314777044489e-06,FALSE,-5.14308101779881,13654
"4W","Ifrd1",-0.57065919883609,7.19089781859001e-06,6.28292272615552e-05,7.19089781859001e-06,7.19089781859001e-06,FALSE,-5.14321688245205,13655
"4W","Iscu",-0.610801779377138,7.18958248932715e-06,6.28292272615552e-05,7.18958248932715e-06,7.18958248932715e-06,FALSE,-5.1432963290672,13656
"4W","Mrpl12",-0.745759962089794,7.06223142965916e-06,6.19503095263484e-05,7.06223142965916e-06,7.06223142965916e-06,FALSE,-5.15105805468894,13657
"4W","Stoml2",-0.509442106149852,7.01720270407231e-06,6.16308428904903e-05,7.01720270407231e-06,7.01720270407231e-06,FALSE,-5.15383597794054,13658
"4W","Fahd1",-0.899047295667069,6.98384100104271e-06,6.14493013635567e-05,6.98384100104271e-06,6.98384100104271e-06,FALSE,-5.15590565663866,13659
"4W","Lamtor1",-0.373836327086862,6.96487958049245e-06,6.14286241948432e-05,6.96487958049245e-06,6.96487958049245e-06,FALSE,-5.1570863879234,13660
"4W","Mpc1",-0.971981668602027,6.93739568720304e-06,6.13060226283943e-05,6.93739568720304e-06,6.93739568720304e-06,FALSE,-5.15880353400443,13661
"4W","Tmem222",-0.285663179417558,6.93584170551873e-06,6.13060226283943e-05,6.93584170551873e-06,6.93584170551873e-06,FALSE,-5.15890082718182,13662
"4W","Fn3k",-1.25348246012461,6.93384535742008e-06,6.13060226283943e-05,6.93384535742008e-06,6.93384535742008e-06,FALSE,-5.15902584845523,13663
"4W","Agpat3",-0.458031223270893,6.92170526694075e-06,6.12808488568483e-05,6.92170526694075e-06,6.92170526694075e-06,FALSE,-5.15978689733695,13664
"4W","Psmb2",-0.416038259671899,6.88084001202959e-06,6.10701212722973e-05,6.88084001202959e-06,6.88084001202959e-06,FALSE,-5.16235853991563,13665
"4W","Mrpl51",-0.895833018087353,6.87599165846239e-06,6.10649482522007e-05,6.87599165846239e-06,6.87599165846239e-06,FALSE,-5.16266465884449,13666
"4W","Mrpl45",-0.69087107226243,6.82814832194201e-06,6.08287314106545e-05,6.82814832194201e-06,6.82814832194201e-06,FALSE,-5.1656970536526,13667
"4W","Mrpl54",-0.669013268285454,6.80853963433789e-06,6.07296282898325e-05,6.80853963433789e-06,6.80853963433789e-06,FALSE,-5.16694603004929,13668
"4W","Wfikkn2",-1.07716671646618,6.79283214686473e-06,6.07029869004466e-05,6.79283214686473e-06,6.79283214686473e-06,FALSE,-5.16794911683737,13669
"4W","Gm40011",-1.51378729676968,6.76825328250324e-06,6.05211205448572e-05,6.76825328250324e-06,6.76825328250324e-06,FALSE,-5.16952339743722,13670
"4W","Cox6b1",-0.869836604457714,6.74444824994474e-06,6.04214775633347e-05,6.74444824994474e-06,6.74444824994474e-06,FALSE,-5.17105357331685,13671
"4W","Suclg2",-0.691458192935514,6.71883445315632e-06,6.02674398692894e-05,6.71883445315632e-06,6.71883445315632e-06,FALSE,-5.17270605945595,13672
"4W","Efcab6",-1.12353412373722,6.70117410426654e-06,6.01844469740777e-05,6.70117410426654e-06,6.70117410426654e-06,FALSE,-5.17384909844373,13673
"4W","Psph",-0.531956250299498,6.61798103025319e-06,5.95868027856004e-05,6.61798103025319e-06,6.61798103025319e-06,FALSE,-5.17927448203385,13674
"4W","Nars2",-0.515474991452335,6.60563837268592e-06,5.95131019152748e-05,6.60563837268592e-06,6.60563837268592e-06,FALSE,-5.18008520555315,13675
"4W","Naa38",-0.602415714813707,6.60145765032476e-06,5.95128889937338e-05,6.60145765032476e-06,6.60145765032476e-06,FALSE,-5.18036015845867,13676
"4W","Micos13",-0.569409538603607,6.53939233402713e-06,5.91769536371254e-05,6.53939233402713e-06,6.53939233402713e-06,FALSE,-5.18446260614669,13677
"4W","Mrpl36",-0.390844054132308,6.50211544769469e-06,5.8907938205138e-05,6.50211544769469e-06,6.50211544769469e-06,FALSE,-5.18694532369692,13678
"4W","Agpat1",-0.53007026425221,6.49855672748456e-06,5.8907938205138e-05,6.49855672748456e-06,6.49855672748456e-06,FALSE,-5.18718308564763,13679
"4W","Tefm",-0.737626360450178,6.48512351877247e-06,5.8903716326281e-05,6.48512351877247e-06,6.48512351877247e-06,FALSE,-5.18808174772016,13680
"4W","Angptl6",-0.91686003493117,6.46177420354598e-06,5.8771765881807e-05,6.46177420354598e-06,6.46177420354598e-06,FALSE,-5.18964822178531,13681
"4W","Parl",-0.45663986084225,6.45355951850363e-06,5.87343662218042e-05,6.45355951850363e-06,6.45355951850363e-06,FALSE,-5.19020068027261,13682
"4W","Pop5",-0.547929571447534,6.41911794817208e-06,5.84952848797145e-05,6.41911794817208e-06,6.41911794817208e-06,FALSE,-5.1925246442924,13683
"4W","Eif4ebp1",-0.605695684122169,6.34986764348551e-06,5.81603999898519e-05,6.34986764348551e-06,6.34986764348551e-06,FALSE,-5.1972353270392,13684
"4W","Psma1",-0.556621011318225,6.33509953636292e-06,5.80622823063839e-05,6.33509953636292e-06,6.33509953636292e-06,FALSE,-5.19824655714146,13685
"4W","Coa3",-0.535486171704476,6.31426133123695e-06,5.79826588954382e-05,6.31426133123695e-06,6.31426133123695e-06,FALSE,-5.19967744772643,13686
"4W","Etfdh",-0.78559181508206,6.29486435731658e-06,5.78416419379616e-05,6.29486435731658e-06,6.29486435731658e-06,FALSE,-5.20101362369807,13687
"4W","Rpp40",-0.789638742484496,6.29428469443523e-06,5.78416419379616e-05,6.29428469443523e-06,6.29428469443523e-06,FALSE,-5.20105361756738,13688
"4W","Eef1akmt1",-0.593865100871941,6.26225523621782e-06,5.76530199110574e-05,6.26225523621782e-06,6.26225523621782e-06,FALSE,-5.20326923543804,13689
"4W","Poldip2",-0.53993210767283,6.22563395932518e-06,5.7389681752543e-05,6.22563395932518e-06,6.22563395932518e-06,FALSE,-5.20581641756267,13690
"4W","Fdft1",-0.7841904897733,6.19037276051339e-06,5.71382182072919e-05,6.19037276051339e-06,6.19037276051339e-06,FALSE,-5.20828319864389,13691
"4W","Sall4",-1.1965622530039,6.12075366536133e-06,5.65320706279438e-05,6.12075366536133e-06,6.12075366536133e-06,FALSE,-5.21319509867873,13692
"4W","Psmb6",-0.587219365841155,6.06145086948236e-06,5.62018980877652e-05,6.06145086948236e-06,6.06145086948236e-06,FALSE,-5.21742341062032,13693
"4W","Ndufb7",-0.807800735113823,5.93744628607426e-06,5.53388548381765e-05,5.93744628607426e-06,5.93744628607426e-06,FALSE,-5.22640030625416,13694
"4W","Fbxw2",-0.311771717752164,5.93305899046348e-06,5.53339886042183e-05,5.93305899046348e-06,5.93305899046348e-06,FALSE,-5.2267213335932,13695
"4W","Hddc3",-0.453592120126463,5.93239293876863e-06,5.53339886042183e-05,5.93239293876863e-06,5.93239293876863e-06,FALSE,-5.22677009070381,13696
"4W","Clpb",-0.666040750522464,5.92922200525244e-06,5.53339886042183e-05,5.92922200525244e-06,5.92922200525244e-06,FALSE,-5.22700228825328,13697
"4W","Mapkapk5",-0.641570358293494,5.87692148003789e-06,5.50639610116635e-05,5.87692148003789e-06,5.87692148003789e-06,FALSE,-5.23085011173823,13698
"4W","Aamdc",-0.970455162528901,5.78981342657706e-06,5.44418578631549e-05,5.78981342657706e-06,5.78981342657706e-06,FALSE,-5.23733543093812,13699
"4W","Mrps9",-0.498694815842972,5.76540536553282e-06,5.42653144069479e-05,5.76540536553282e-06,5.76540536553282e-06,FALSE,-5.23917015205966,13700
"4W","Coa6",-0.63201588067502,5.76488908306551e-06,5.42653144069479e-05,5.76488908306551e-06,5.76488908306551e-06,FALSE,-5.23920904415003,13701
"4W","Nhlrc1",-0.772587659684664,5.75001993819659e-06,5.41917613135104e-05,5.75001993819659e-06,5.75001993819659e-06,FALSE,-5.24033064939146,13702
"4W","Mpc2",-0.931735986046973,5.74832203396079e-06,5.41917613135104e-05,5.74832203396079e-06,5.74832203396079e-06,FALSE,-5.24045890970021,13703
"4W","Cidea",-2.46851660767886,5.74336364807603e-06,5.41917613135104e-05,5.74336364807603e-06,5.74336364807603e-06,FALSE,-5.24083368496332,13704
"4W","Chchd4",-0.654472714066953,5.70967465046659e-06,5.39535988753001e-05,5.70967465046659e-06,5.70967465046659e-06,FALSE,-5.24338863808212,13705
"4W","Fxn",-0.821236564953988,5.6806414487421e-06,5.37502068606688e-05,5.6806414487421e-06,5.6806414487421e-06,FALSE,-5.24560262169739,13706
"4W","Hcfc1r1",-0.431201501824237,5.66482155402339e-06,5.36359691583325e-05,5.66482155402339e-06,5.66482155402339e-06,FALSE,-5.24681376617544,13707
"4W","Fdx2",-0.607296126393055,5.61413679072297e-06,5.32232100103078e-05,5.61413679072297e-06,5.61413679072297e-06,FALSE,-5.25071700981123,13708
"4W","Mipep",-0.839277063301065,5.59871844031172e-06,5.31506984028532e-05,5.59871844031172e-06,5.59871844031172e-06,FALSE,-5.25191137263604,13709
"4W","Nudt9",-0.454367708599785,5.56561405675788e-06,5.29417480641501e-05,5.56561405675788e-06,5.56561405675788e-06,FALSE,-5.25448691277591,13710
"4W","Deptor",-0.743265249401338,5.54780848108144e-06,5.28074642388045e-05,5.54780848108144e-06,5.54780848108144e-06,FALSE,-5.25587853985635,13711
"4W","Dgat2",-1.31665458932267,5.43202287888632e-06,5.19818446083801e-05,5.43202287888632e-06,5.43202287888632e-06,FALSE,-5.26503840953883,13712
"4W","Tars2",-0.424640995533746,5.41821479435516e-06,5.19117217319643e-05,5.41821479435516e-06,5.41821479435516e-06,FALSE,-5.26614378222014,13713
"4W","P2rx5",-0.633458807159084,5.41600355050784e-06,5.19117217319643e-05,5.41600355050784e-06,5.41600355050784e-06,FALSE,-5.26632105961733,13714
"4W","Adck1",-0.539928149560747,5.38561563096394e-06,5.17800358447816e-05,5.38561563096394e-06,5.38561563096394e-06,FALSE,-5.26876464522604,13715
"4W","Akap7",-0.481137315085755,5.38012492087735e-06,5.17620083113441e-05,5.38012492087735e-06,5.38012492087735e-06,FALSE,-5.2692076403526,13716
"4W","Hint3",-1.03307581266921,5.37932181492667e-06,5.17620083113441e-05,5.37932181492667e-06,5.37932181492667e-06,FALSE,-5.26927247351586,13717
"4W","Lancl1",-0.480044206092577,5.37212827961005e-06,5.17620083113441e-05,5.37212827961005e-06,5.37212827961005e-06,FALSE,-5.26985362547808,13718
"4W","Pdhb",-0.896959400651657,5.34581693659874e-06,5.15705628465954e-05,5.34581693659874e-06,5.34581693659874e-06,FALSE,-5.27198591740632,13719
"4W","Sccpdh",-0.600421606001157,5.31611906879731e-06,5.14226760735826e-05,5.31611906879731e-06,5.31611906879731e-06,FALSE,-5.27440530042635,13720
"4W","Alkbh3",-0.533515979258797,5.31446029491074e-06,5.14226760735826e-05,5.31446029491074e-06,5.31446029491074e-06,FALSE,-5.27454083327491,13721
"4W","Lcmt1",-0.520966671845069,5.26223434161821e-06,5.10048387505797e-05,5.26223434161821e-06,5.26223434161821e-06,FALSE,-5.2788298155043,13722
"4W","Mrps18a",-0.640712398406317,5.23090340721285e-06,5.07699072390909e-05,5.23090340721285e-06,5.23090340721285e-06,FALSE,-5.28142329949116,13723
"4W","Lhpp",-0.542108022481994,5.22281631783533e-06,5.07258062456788e-05,5.22281631783533e-06,5.22281631783533e-06,FALSE,-5.28209524767503,13724
"4W","Psmb4",-0.476581805064712,5.2037519425527e-06,5.06463023582939e-05,5.2037519425527e-06,5.2037519425527e-06,FALSE,-5.28368341398367,13725
"4W","Pfkfb4",-0.615223296466305,5.19907704050406e-06,5.06463023582939e-05,5.19907704050406e-06,5.19907704050406e-06,FALSE,-5.28407374709462,13726
"4W","Hddc2",-0.730598409577766,5.1784103625067e-06,5.05345076684703e-05,5.1784103625067e-06,5.1784103625067e-06,FALSE,-5.28580353692343,13727
"4W","Grina",-0.448143232475283,5.17468255639193e-06,5.05325753596909e-05,5.17468255639193e-06,5.17468255639193e-06,FALSE,-5.28611628707605,13728
"4W","Spr",-0.469847391634479,5.15835863274835e-06,5.04750393822957e-05,5.15835863274835e-06,5.15835863274835e-06,FALSE,-5.28748846700436,13729
"4W","Oxld1",-0.903524661116481,5.14148591354038e-06,5.04147344782494e-05,5.14148591354038e-06,5.14148591354038e-06,FALSE,-5.28891134972236,13730
"4W","Nprl2",-0.350799436605636,5.12834143967798e-06,5.03548258233402e-05,5.12834143967798e-06,5.12834143967798e-06,FALSE,-5.29002306764844,13731
"4W","Adrm1",-0.534503791637282,5.0743027410691e-06,4.99269539801685e-05,5.0743027410691e-06,5.0743027410691e-06,FALSE,-5.29462362563349,13732
"4W","Dpy30",-0.499303839375802,5.06753375439621e-06,4.98946445859258e-05,5.06753375439621e-06,5.06753375439621e-06,FALSE,-5.29520334982801,13733
"4W","Ces1d",-1.62561436485197,5.0556328118736e-06,4.98117270026032e-05,5.0556328118736e-06,5.0556328118736e-06,FALSE,-5.29622447617504,13734
"4W","Slc25a26",-0.790526247817923,5.04733856120969e-06,4.97642554010179e-05,5.04733856120969e-06,5.04733856120969e-06,FALSE,-5.29693756304248,13735
"4W","Znrd2",-0.644360907605421,5.01369436080903e-06,4.95690942467832e-05,5.01369436080903e-06,5.01369436080903e-06,FALSE,-5.29984214454212,13736
"4W","Mrm3",-0.706318601092415,4.88712432179273e-06,4.86537355985986e-05,4.88712432179273e-06,4.88712432179273e-06,FALSE,-5.31094661297064,13737
"4W","Xrcc6",-0.516392733408479,4.88392721474812e-06,4.86537355985986e-05,4.88392721474812e-06,4.88392721474812e-06,FALSE,-5.31123081697711,13738
"4W","Phb1",-0.695404560981684,4.88038928459389e-06,4.86537355985986e-05,4.88038928459389e-06,4.88038928459389e-06,FALSE,-5.31154553508579,13739
"4W","Slc25a20",-0.654423737677613,4.87043782803164e-06,4.86537355985986e-05,4.87043782803164e-06,4.87043782803164e-06,FALSE,-5.31243199612596,13740
"4W","Mrps24",-0.614698583036804,4.83922333654421e-06,4.8532505127253e-05,4.83922333654421e-06,4.83922333654421e-06,FALSE,-5.31522433416529,13741
"4W","Suds3",-0.479484427821579,4.83051034256644e-06,4.85288323257411e-05,4.83051034256644e-06,4.83051034256644e-06,FALSE,-5.31600698368906,13742
"4W","Fmo4",-1.37422997318786,4.82935547023676e-06,4.85288323257411e-05,4.82935547023676e-06,4.82935547023676e-06,FALSE,-5.31611082668072,13743
"4W","Phlda3",-0.876549849985639,4.81225734625731e-06,4.84134056001543e-05,4.81225734625731e-06,4.81225734625731e-06,FALSE,-5.31765115583946,13744
"4W","Coa8",-0.486491302823324,4.79064638310583e-06,4.82638238005229e-05,4.79064638310583e-06,4.79064638310583e-06,FALSE,-5.31960588498274,13745
"4W","Mrps28",-0.879949184153239,4.77314441807585e-06,4.8155275186169e-05,4.77314441807585e-06,4.77314441807585e-06,FALSE,-5.32119542525568,13746
"4W","Urod",-0.474254312672373,4.7649692860564e-06,4.81406494701365e-05,4.7649692860564e-06,4.7649692860564e-06,FALSE,-5.32193989438331,13747
"4W","Mrpl47",-0.670031322120648,4.73331703741401e-06,4.79562397081521e-05,4.73331703741401e-06,4.73331703741401e-06,FALSE,-5.32483440552816,13748
"4W","Lrrc61",-0.537844787272002,4.71100772643778e-06,4.78187475366092e-05,4.71100772643778e-06,4.71100772643778e-06,FALSE,-5.32688618348273,13749
"4W","Naa10",-0.523673499663251,4.66649969576272e-06,4.74808881624301e-05,4.66649969576272e-06,4.66649969576272e-06,FALSE,-5.33100875814989,13750
"4W","Mrpl14",-0.650412164105187,4.60228397482753e-06,4.70280495243618e-05,4.60228397482753e-06,4.60228397482753e-06,FALSE,-5.3370265875588,13751
"4W","Tmco6",-0.420741715682306,4.58842685895914e-06,4.69870664612726e-05,4.58842685895914e-06,4.58842685895914e-06,FALSE,-5.33833618670206,13752
"4W","Ldhd",-1.02047391272972,4.56511526308938e-06,4.68153224257791e-05,4.56511526308938e-06,4.56511526308938e-06,FALSE,-5.34054825263314,13753
"4W","Edf1",-0.417232303819086,4.5599703363123e-06,4.67960826771663e-05,4.5599703363123e-06,4.5599703363123e-06,FALSE,-5.3410379825149,13754
"4W","Pnpla3",-1.29976152177992,4.52838357571275e-06,4.65720828088389e-05,4.52838357571275e-06,4.52838357571275e-06,FALSE,-5.34405679344523,13755
"4W","Trappc1",-0.455510561342539,4.52514869486565e-06,4.65720828088389e-05,4.52514869486565e-06,4.52514869486565e-06,FALSE,-5.34436714545356,13756
"4W","Plekhb1",-1.20759225441473,4.50812552673167e-06,4.65638830194682e-05,4.50812552673167e-06,4.50812552673167e-06,FALSE,-5.34600399972267,13757
"4W","Park7",-0.924778907961201,4.50631751076984e-06,4.65638830194682e-05,4.50631751076984e-06,4.50631751076984e-06,FALSE,-5.3461782115653,13758
"4W","Fitm2",-0.811133263205468,4.50619114266174e-06,4.65638830194682e-05,4.50619114266174e-06,4.50619114266174e-06,FALSE,-5.3461903904101,13759
"4W","Tfb1m",-0.855261569684143,4.43825449841056e-06,4.60087265743994e-05,4.43825449841056e-06,4.43825449841056e-06,FALSE,-5.35278779807373,13760
"4W","Mrpl17",-0.430661712886472,4.40726230608788e-06,4.57537107860436e-05,4.40726230608788e-06,4.40726230608788e-06,FALSE,-5.35583110090908,13761
"4W","Zswim7",-1.01434293225903,4.40122436630436e-06,4.57241857968166e-05,4.40122436630436e-06,4.40122436630436e-06,FALSE,-5.35642649134067,13762
"4W","Chchd5",-0.559941426254341,4.37789145933867e-06,4.55478881772474e-05,4.37789145933867e-06,4.37789145933867e-06,FALSE,-5.35873501005786,13763
"4W","Wdr83",-0.482955291785917,4.36173300914774e-06,4.54127780065156e-05,4.36173300914774e-06,4.36173300914774e-06,FALSE,-5.36034092202248,13764
"4W","Gfus",-0.421888652360083,4.35644399650744e-06,4.54127780065156e-05,4.35644399650744e-06,4.35644399650744e-06,FALSE,-5.36086786458965,13765
"4W","Emc4",-0.569811137514854,4.33221436394851e-06,4.53362432999173e-05,4.33221436394851e-06,4.33221436394851e-06,FALSE,-5.36329006202441,13766
"4W","Mrpl30",-0.810610984922992,4.3320130599919e-06,4.53362432999173e-05,4.3320130599919e-06,4.3320130599919e-06,FALSE,-5.36331024274989,13767
"4W","Cavin2",-0.681874477019985,4.29581105867502e-06,4.50540887296641e-05,4.29581105867502e-06,4.29581105867502e-06,FALSE,-5.3669548283279,13768
"4W","Kyat1",-0.671752191207404,4.27178748532246e-06,4.49338057603793e-05,4.27178748532246e-06,4.27178748532246e-06,FALSE,-5.36939036090634,13769
"4W","Yars2",-0.552599684177449,4.24989826513016e-06,4.48023148480142e-05,4.24989826513016e-06,4.24989826513016e-06,FALSE,-5.37162146604885,13770
"4W","Top1mt",-0.740571494241136,4.23317307529297e-06,4.46918183966771e-05,4.23317307529297e-06,4.23317307529297e-06,FALSE,-5.3733339748267,13771
"4W","Mmd",-1.00229881721187,4.22977141107906e-06,4.46888616391202e-05,4.22977141107906e-06,4.22977141107906e-06,FALSE,-5.37368310250427,13772
"4W","Hspe1",-0.543430066349038,4.20742854461193e-06,4.45185122281333e-05,4.20742854461193e-06,4.20742854461193e-06,FALSE,-5.37598325097763,13773
"4W","Amz2",-0.650018004434311,4.19792998223402e-06,4.44823305796241e-05,4.19792998223402e-06,4.19792998223402e-06,FALSE,-5.37696480934175,13774
"4W","Dars2",-0.559937728108926,4.19663230890084e-06,4.44823305796241e-05,4.19663230890084e-06,4.19663230890084e-06,FALSE,-5.37709908015966,13775
"4W","Osgep",-0.363304662440848,4.18027460582904e-06,4.43952605764455e-05,4.18027460582904e-06,4.18027460582904e-06,FALSE,-5.37879518811037,13776
"4W","Tmx2",-0.465176520892236,4.17927268555951e-06,4.43952605764455e-05,4.17927268555951e-06,4.17927268555951e-06,FALSE,-5.37889929146221,13777
