"gene_id","logFC","AveExpr","t","P.Value","FDR","B","ENTREZID","SYMBOL","strict_DEG","direction","label_final","label_score"
"G10090_19817",-0.0855808805726111,8.98279897362431,-1.10859102249887,0.278030071324498,0.319230451759058,-6.38875174372393,"110611","Hdlbp",FALSE,"Not_strict","Hdlbp",0.0424391896080978
"G10090_31595",0.0974055420902539,3.47291210580973,1.10821677567232,0.278188564801004,0.319386807129336,-6.74876714165888,"17688","Msh6",FALSE,"Not_strict","Msh6",0.0482822739668768
"G10090_2284",-0.065214742421868,6.58069420346661,-1.10623156198749,0.279030392623064,0.320327606997326,-6.75290248485771,"12793","Cnih1",FALSE,"Not_strict","Cnih1",0.0322425358545267
"G10090_16415",-0.102093480251921,4.39283884681726,-1.10590975993274,0.27916702527592,0.320458755011125,-6.87701597371163,"237898","Usp32",FALSE,"Not_strict","Usp32",0.0504574421512256
"G10090_18492",-0.139469241478848,6.34041993029309,-1.1051437395304,0.279492460863755,0.320806593472986,-6.78794271277191,"84004","Mcam",FALSE,"Not_strict","Mcam",0.0688638744226318
"G10090_4880",-0.0838216322526985,4.30485683903169,-1.10244785224203,0.280639953746711,0.322097872970502,-6.87255575636239,"70238","Rnf168",FALSE,"Not_strict","Rnf168",0.0412412609236468
"G10090_11545",0.492187071690341,-1.92608424243053,1.10218393207442,0.28075247225513,0.322201173251256,-5.67332253539738,"234857","Spire2",FALSE,"Not_strict","Spire2",0.242093473676788
"G10090_18313",-0.0973531586441575,4.96662944037995,-1.10151555947752,0.281037568391408,0.322502497093212,-6.90744859178553,"13864","Nr2f6",FALSE,"Not_strict","Nr2f6",0.0478458568687564
"G10090_25208",-0.237397244919502,4.92371416741032,-1.10131684431779,0.281122371045635,0.322573945801322,-6.91009535242607,"242291","Bpnt2",FALSE,"Not_strict","Bpnt2",0.116650053586421
"G10090_8548",-0.0850673491396394,4.6561556081335,-1.10081067207225,0.281338465679882,0.322796021995093,-6.90017902219344,"12696","Cirbp",FALSE,"Not_strict","Cirbp",0.0417741784735262
"G10090_4726",0.214402703179725,-0.347289490294533,1.09992529327143,0.281716738144063,0.323204123743761,-5.9562009408446,"382562","Pfn4",FALSE,"Not_strict","Pfn4",0.105169480053427
"G10090_1634",0.273045634319329,-0.593561101876408,1.09939181090386,0.281944841622807,0.323439890057234,-5.90941484408074,"100862473","",FALSE,"Not_strict","G10090_1634",0.133848722704766
"G10090_11994",-0.089789126805732,3.25039346672409,-1.09860627660433,0.282280957778773,0.323799518016353,-6.72286292306875,"22248","Unc119",FALSE,"Not_strict","Unc119",0.0439718725611833
"G10090_3474",0.117173603250906,6.16425559536915,1.09851786884918,0.282318803909489,0.323816975454733,-6.81543292151411,"108012","Ap1s2",FALSE,"Not_strict","Ap1s2",0.0573799589717754
"G10090_33561",-0.0851162928738325,4.88768320366791,-1.09785161612732,0.282604134747817,0.324118269945184,-6.91058193665605,"117160","Ttyh2",FALSE,"Not_strict","Ttyh2",0.0416471031665819
"G10090_8010",0.229114547189732,6.2025236894866,1.09639478639099,0.283228761606633,0.324808623074968,-6.81096572940469,"12628","Cfh",FALSE,"Not_strict","Cfh",0.111893232639393
"G10090_27216",0.195440370344061,1.71121075187223,1.09570689278188,0.283524045613972,0.325121203267753,-6.38612752369351,"246727","Oas3",FALSE,"Not_strict","Oas3",0.0953660485325073
"G10090_6693",0.094240899741797,4.72414051055778,1.09548024690151,0.283621383620872,0.325206763961085,-6.90461731911508,"223658","Mroh1",FALSE,"Not_strict","Mroh1",0.0459745210642112
"G10090_5319",0.0754016769585945,5.85098514542081,1.09531987607242,0.283690272856237,0.325259693546356,-6.85677537718778,"105239","Rnf44",FALSE,"Not_strict","Rnf44",0.0367786572342674
"G10090_19172",-0.0995682333624,2.71460004524192,-1.09498676895953,0.283833401441908,0.325397725549559,-6.61543809002001,"407821","Znrf3",FALSE,"Not_strict","Znrf3",0.0485480255538011
"G10090_5379",0.0804926328013284,3.86330615787034,1.09390449542967,0.284298787616057,0.325905154563712,-6.82717926328613,"224617","Tbc1d24",FALSE,"Not_strict","Tbc1d24",0.0391925688808859
"G10090_2881",0.246864955945432,-1.17411302159192,1.09371199340363,0.284381622326187,0.325974000569488,-5.81214088039945,"193452","Zfp184",FALSE,"Not_strict","Zfp184",0.120178066525269
"G10090_27161",-0.135447093884535,3.08938080489733,-1.09349153645131,0.284476507465854,0.326056647312497,-6.69721265815141,"667250","H3f5",FALSE,"Not_strict","H3f5",0.0659230407874815
"G10090_13772",0.362820958447976,-0.192282144701291,1.09292858132858,0.284718907575594,0.326308343582471,-5.99054921204318,"74335","Xrcc3",FALSE,"Not_strict","Xrcc3",0.176465890374301
"G10090_14810",0.224989853658403,1.25358860499334,1.0928212478907,0.284765140567591,0.326335195921108,-6.28994653598659,"100039939","",FALSE,"Not_strict","G10090_14810",0.109420684398164
"G10090_22504",-0.0955089384993827,5.66257744729557,-1.09272166180993,0.284808041264163,0.326358225520974,-6.8817056316597,"66313","Smurf2",FALSE,"Not_strict","Smurf2",0.0464465160636099
"G10090_2730",-0.243792080856549,-0.49343686429565,-1.09096463677695,0.285565712552909,0.327200233174113,-5.9435435813647,"381260","Gm973",FALSE,"Not_strict","Gm973",0.118284600964051
"G10090_25144",-0.18710476460044,1.56874548511497,-1.09089709080581,0.285594868798912,0.327207442749278,-6.36672994820949,"14186","Fgfr4",FALSE,"Not_strict","Fgfr4",0.0907788958759909
"G10090_23292",0.249105116923069,0.474577059533543,1.09075368573812,0.285656776726613,0.3272521719288,-6.12810578054704,"53603","Tslp",FALSE,"Not_strict","Tslp",0.120845242195907
"G10090_8918",-0.117617935011026,2.94392583511575,-1.0897081008388,0.286108446079788,0.327743374037288,-6.67089714078626,"21386","Tbx3",FALSE,"Not_strict","Tbx3",0.0569818998710181
"G10090_12355",0.0921697641460525,4.26648445910467,1.0884292250658,0.286661587010984,0.328350726085657,-6.88076237649014,"102098","Arhgef18",FALSE,"Not_strict","Arhgef18",0.0445790142190206
"G10090_7459",-0.136013675986944,2.13993480446446,-1.0881724114251,0.286772756605801,0.328436767833781,-6.49527239778199,"232339","Ankrd26",FALSE,"Not_strict","Ankrd26",0.0657691723390783
"G10090_10805",-0.285491014350665,-0.116042741854456,-1.08814966552036,0.286782604349866,0.328436767833781,-6.01917423743858,"54352","Irx5",FALSE,"Not_strict","Irx5",0.138048674795684
"G10090_9792",-0.114207439995491,7.2612807748789,-1.08738515893376,0.287113735066603,0.328770010775794,-6.67784221719145,"19303","Pxn",FALSE,"Not_strict","Pxn",0.0551745055497358
"G10090_469",0.175854455371873,0.50556606896482,1.08737178521444,0.287119530059106,0.328770010775794,-6.1397430597964,"108013","Celf4",FALSE,"Not_strict","Celf4",0.0849566597784192
"G10090_6169",0.07950514319201,4.80568581266455,1.08707538851124,0.287247983776897,0.328890782929128,-6.91676765557014,"56404","Trip4",FALSE,"Not_strict","Trip4",0.0383968735332754
"G10090_17936",-0.203560757623981,0.00366236928588734,-1.08686324121821,0.287339950354948,0.328969762362373,-6.04353450978097,"54615","Npff",FALSE,"Not_strict","Npff",0.0982880943008919
"G10090_7758",0.0531013947858633,4.92132270021813,1.08604983411209,0.287692760326922,0.329347339655914,-6.92044602884408,"195018","Zzef1",FALSE,"Not_strict","Zzef1",0.0256132368878135
"G10090_2807",0.299252459894014,0.949061732846474,1.08398960844766,0.288587755364637,0.330345494082812,-6.23247871013459,"192190","Pkhd1l1",FALSE,"Not_strict","Pkhd1l1",0.143949893356768
"G10090_29691",-0.64628237565257,1.21525055802149,-1.08384006062252,0.288652798704684,0.330393521735801,-6.30066116061284,"100039150","Mup15",FALSE,"Not_strict","Mup15",0.310841449796084
"G10090_2265",0.0719998324573554,5.97091319535578,1.08362631775925,0.288745780792253,0.330473517987679,-6.85590667619598,"67074","Mon2",FALSE,"Not_strict","Mon2",0.034622079651188
"G10090_27895",-0.0654802145463928,5.0700280449965,-1.08346826382204,0.288814550930904,0.330525792752672,-6.9254362914022,"216549","Aftph",FALSE,"Not_strict","Aftph",0.0314825364719633
"G10090_17643",0.247833694460063,0.442007807349304,1.08287786976347,0.289071538122127,0.330793441713238,-6.12983056260383,"114229","Kiss1r",FALSE,"Not_strict","Kiss1r",0.119069990761897
"G10090_19416",0.0679196541579628,3.6090533826651,1.08264743473455,0.289171886363378,0.330881815443056,-6.80078138593893,"76800","Usp42",FALSE,"Not_strict","Usp42",0.032623650520147
"G10090_24458",0.29735779135761,6.11536284769069,1.08235280030905,0.289300227946853,0.331002203561514,-6.83548519367584,"330723","Htra4",FALSE,"Not_strict","Htra4",0.142782027517967
"G10090_18478",-0.138160281335297,0.232546698523516,-1.082113424376,0.289404529094085,0.331095068819685,-6.09411271714213,"66116","Nat8f1",FALSE,"Not_strict","Nat8f1",0.0663234682794263
"G10090_10252",-0.0689963755416524,4.28193730986984,-1.08156794909968,0.289642304479064,0.331340609064739,-6.89270275953554,"328580","Tubgcp6",FALSE,"Not_strict","Tubgcp6",0.0330993092861329
"G10090_7585",-0.280128855530715,5.47999319843524,-1.08102973929576,0.289877049456646,0.331582643655508,-6.91180626064575,"100040972","Tceal7",FALSE,"Not_strict","Tceal7",0.134296073259385
"G10090_6233",0.291351923851449,0.71038116557397,1.08037739316217,0.29016175799107,0.331881786973322,-6.18740919644918,"67296","Socs4",FALSE,"Not_strict","Socs4",0.139562402190307
"G10090_29188",0.138268005221809,5.06028842029803,1.08015188713113,0.290260223746128,0.331967878368964,-6.92412514779847,"20196","S100a13",FALSE,"Not_strict","S100a13",0.0662170920819636
"G10090_4539",-0.265847148907138,0.362074117338848,-1.07959868635486,0.290501876261835,0.332203109702095,-6.1245466378064,"240023","Pnldc1",FALSE,"Not_strict","Pnldc1",0.127233463561018
"G10090_15268",-0.0850269811416162,5.51407314008049,-1.07957476851029,0.290512327434961,0.332203109702095,-6.9083621792431,"108077","Skic2",FALSE,"Not_strict","Skic2",0.0406935991273847
"G10090_10671",0.0841269731464482,3.08116015924508,1.07949252691103,0.290548265879832,0.332217660035657,-6.70540076679817,"72938","Ift25",FALSE,"Not_strict","Ift25",0.0402612584064533
"G10090_5435",-0.0573220998088792,6.95063721746255,-1.07864911506457,0.29091700823498,0.332612711100966,-6.73080428974882,"15381","Hnrnpc",FALSE,"Not_strict","Hnrnpc",0.0274034694042184
"G10090_5825",-0.100021035387968,3.34358854924719,-1.07845273789379,0.291002912830776,0.332684349378594,-6.76278757002225,"109294","Prex2",FALSE,"Not_strict","Prex2",0.0478068171708984
"G10090_24830",-0.0685145573197558,6.65059805906806,-1.07805224825228,0.291178161850466,0.33285810961275,-6.77356555758177,"53817","Ddx39b",FALSE,"Not_strict","Ddx39b",0.0327322033732737
"G10090_22465",0.16010747844226,3.57893670432317,1.07661687496243,0.291806880321762,0.333550180853414,-6.79916128596269,"207474","Kctd12b",FALSE,"Not_strict","Kctd12b",0.0763454610189091
"G10090_24148",-0.275216139555859,0.585200777103583,-1.07613447339244,0.292018397578293,0.333765297319938,-6.17487185662849,"64381","Ms4a8a",FALSE,"Not_strict","Ms4a8a",0.131156678805491
"G10090_29395",-0.0548365629253177,5.34923400832353,-1.07350242494413,0.293174387658664,0.335059787716271,-6.92540805361855,"269704","Zfp664",FALSE,"Not_strict","Zfp664",0.0260406603842134
"G10090_5982",-0.138649343077104,1.46866004398777,-1.07314985145363,0.293329484131869,0.335210272890775,-6.36359965570331,"66686","Dcbld1",FALSE,"Not_strict","Dcbld1",0.0658144418077481
"G10090_24653",-0.299183790972682,2.07530515738491,-1.07288395311023,0.293446490957883,0.335317209525573,-6.4991916043244,"30806","Adamts8",FALSE,"Not_strict","Adamts8",0.141975919770818
"G10090_33089",0.067732175155291,4.07961660170204,1.07234565612878,0.293683466643451,0.335561204880992,-6.87852738545801,"72322","Xpo5",FALSE,"Not_strict","Xpo5",0.0321205112228211
"G10090_5118",0.0637107177542466,3.51119118944188,1.0716261453891,0.294000430939112,0.335860801617695,-6.7958439327344,"66432","Slc7a6os",FALSE,"Not_strict","Slc7a6os",0.0301887298110811
"G10090_7793",-0.134709662079297,3.6597768874623,-1.07153130049505,0.294042230861973,0.335860801617695,-6.82487382991495,"76306","Slc18b1",FALSE,"Not_strict","Slc18b1",0.0638309178549927
"G10090_18782",0.0816688274570781,6.2309494962338,1.07150599475323,0.294053384290738,0.335860801617695,-6.83636212874041,"54196","Pabpn1",FALSE,"Not_strict","Pabpn1",0.0386980127205551
"G10090_15307",0.202103567177905,-0.78197645481654,1.07150413814095,0.294054202598796,0.335860801617695,-5.90592495346987,"13840","Epha6",FALSE,"Not_strict","Epha6",0.0957648916611487
"G10090_724",0.238638407752966,0.644374912380021,1.07148413861828,0.294063017557803,0.335860801617695,-6.18425042218567,"192950","Nacad",FALSE,"Not_strict","Nacad",0.113076585355542
"G10090_9322",0.226976163115341,0.273497352182135,1.07102458593408,0.294265621045407,0.336065382074919,-6.10870849704881,"93838","Dqx1",FALSE,"Not_strict","Dqx1",0.107490513739933
"G10090_1255",0.0624108826158189,5.18044853018516,1.07084364473077,0.294345420003996,0.336129692441524,-6.93338910343405,"67943","Mesd",FALSE,"Not_strict","Mesd",0.0295511236492748
"G10090_24195",-0.0818277239070114,4.95753093499566,-1.07059326181182,0.294455869613866,0.336228991466053,-6.94048653350249,"14628","Ostm1",FALSE,"Not_strict","Ostm1",0.0387343676053088
"G10090_21715",0.062972800227825,3.13229602699153,1.07027816997443,0.294594905648292,0.336360913892828,-6.72623144417171,"21975","Top3a",FALSE,"Not_strict","Top3a",0.0297983812194141
"G10090_15266",-0.256807977501686,-0.402783086277422,-1.06994321857817,0.294742755963905,0.336502878388468,-5.982423266426,"13608","Edar",FALSE,"Not_strict","Edar",0.121473053855989
"G10090_11954",0.0960136404563999,4.42483727789057,1.06988974019094,0.294766366645363,0.336502989235943,-6.91428579413749,"94091","Trim11",FALSE,"Not_strict","Trim11",0.0454155151411849
"G10090_15288",-0.0768349025179997,5.50538062915026,-1.06919947700143,0.295071238095634,0.336824159558636,-6.91992125068618,"208795","Tmem63a",FALSE,"Not_strict","Tmem63a",0.0363119263839174
"G10090_16256",-0.067370158419235,5.38655518902149,-1.06834665272105,0.295448217750985,0.337222696774675,-6.92886266516354,"233904","Setd1a",FALSE,"Not_strict","Setd1a",0.0318043201645534
"G10090_13631",-0.152820441211616,5.30203209529538,-1.06830305175025,0.295467500164744,0.337222696774675,-6.93507928099921,"216742","Fnip1",FALSE,"Not_strict","Fnip1",0.0721439633515075
"G10090_25120",-0.129319067245816,1.24412982842088,-1.06739420579312,0.295869638289533,0.337654736328669,-6.32121107861576,"102638888","Gm20346",FALSE,"Not_strict","Gm20346",0.0609774517355287
"G10090_9957",-0.0994538115037357,3.83060828736188,-1.06720140006059,0.295954999181486,0.337725220738876,-6.85448667862998,"109241","Mbd5",FALSE,"Not_strict","Mbd5",0.0468861573826445
"G10090_3378",-0.110053147067072,2.71229681853731,-1.06700701889614,0.296041075252858,0.33779650996202,-6.64470088623742,"94212","Pag1",FALSE,"Not_strict","Pag1",0.0518729831911997
"G10090_15866",0.0726877544719915,4.73770284885798,1.06667870957417,0.296186497864709,0.337935499556872,-6.93656080154081,"110796","Tshz1",FALSE,"Not_strict","Tshz1",0.0342480118924632
"G10090_30808",0.116418879298008,3.03447235019565,1.06623446137711,0.296383355565516,0.338133147440857,-6.70897531482796,"230126","Shb",FALSE,"Not_strict","Shb",0.0548230767349965
"G10090_5208",-0.0491513071187188,4.54993677506367,-1.06553587039067,0.296693106718306,0.338459549640947,-6.93113080967763,"72454","Ccdc71",FALSE,"Not_strict","Ccdc71",0.0231253571353487
"G10090_22178",0.185804743801501,4.84088472318227,1.06471857531872,0.297055781846428,0.338846269249501,-6.93862685358343,"55991","Panx1",FALSE,"Not_strict","Panx1",0.087327726362038
"G10090_5934",-0.0572290928039276,4.45386317335648,-1.06421030285743,0.297281486448763,0.339076699814159,-6.92593278190474,"224432","Scaf4",FALSE,"Not_strict","Scaf4",0.0268806223482129
"G10090_8716",-0.0666922163084003,6.43032414398604,-1.0636500768451,0.297530402432213,0.339333566242222,-6.81951693169945,"18193","Nsd1",FALSE,"Not_strict","Nsd1",0.0313035375586511
"G10090_1393",0.242680975942581,0.124864212896362,1.06258371776849,0.298004608133107,0.339847314287425,-6.08728379515125,"20776","Tmie",FALSE,"Not_strict","Tmie",0.113748494621926
"G10090_3539",0.122647838436778,1.56555438065079,1.0622405557909,0.29815732469923,0.339969566624357,-6.39204918462172,"19054","Ppp2r3d",FALSE,"Not_strict","Ppp2r3d",0.0574678660715676
"G10090_11887",-0.0443150315742151,5.03322510762684,-1.06223607272867,0.298159320152492,0.339969566624357,-6.94809558299612,"234875","Ttc13",FALSE,"Not_strict","Ttc13",0.0207642493493845
"G10090_18391",-0.320464806994505,-1.22996570179115,-1.06136599645553,0.298546778330761,0.340384237148782,-5.84147468151248,"380654","Cfap54",FALSE,"Not_strict","Cfap54",0.149987323033661
"G10090_7109",0.331204705105466,-1.12374472905978,1.06068032077447,0.29885237112453,0.340705511285203,-5.85393833077173,"105247125","",FALSE,"Not_strict","G10090_7109",0.154878222806141
"G10090_17780",0.0664222171109236,4.68478786487914,1.06026979163352,0.2990354421669,0.34088706490764,-6.94123561838676,"104771","Jkamp",FALSE,"Not_strict","Jkamp",0.0310450453785348
"G10090_6258",-0.259829516063103,-1.24406574319498,-1.05890027075279,0.299646739003004,0.341556709030027,-5.84106223001655,"74435","Lrriq3",FALSE,"Not_strict","Lrriq3",0.121220129604296
"G10090_3078",0.37693861799059,0.222396251590438,1.05834096547469,0.299896643432106,0.341814340885383,-6.10616207978272,"11519","Add2",FALSE,"Not_strict","Add2",0.175732447673399
"G10090_14388",-0.109891555339514,4.42286120245599,-1.05803603305284,0.300032953006491,0.341942469576801,-6.93104334865594,"668501","Zfp507",FALSE,"Not_strict","Zfp507",0.0512146248637482
"G10090_2790",0.0685765564632949,5.26326480138534,1.05783238650588,0.300124010591808,0.342019009044383,-6.94378393535227,"16201","Ilf3",FALSE,"Not_strict","Ilf3",0.0319532297279603
"G10090_6326",0.183458066182412,-0.0913117005660529,1.05734107380696,0.300343774300814,0.342242197150964,-6.05108141547144,"70729","Nos1ap",FALSE,"Not_strict","Nos1ap",0.0854302654213054
"G10090_19631",0.102348827128959,2.32102924964841,1.05537483198541,0.301224410395546,0.343218354870276,-6.56619756442787,"22701","Zfp41",FALSE,"Not_strict","Zfp41",0.0475338140665819
"G10090_18539",0.105541309475203,5.15525530719598,1.05367101095241,0.301988987033608,0.344062128288987,-6.95132083913373,"22785","Slc30a4",FALSE,"Not_strict","Slc30a4",0.0489039513488867
"G10090_8124",-0.066851122293778,4.00821518660427,-1.05358184283272,0.302029038213834,0.344080366651662,-6.89173372064003,"52713","Ccdc59",FALSE,"Not_strict","Ccdc59",0.030974806201459
"G10090_21971",-0.138894018846041,3.45893381259682,-1.05338524551997,0.302117356044153,0.344152561115609,-6.81069818064818,"71354","Wdr31",FALSE,"Not_strict","Wdr31",0.0643425145258498
"G10090_32584",-0.248049925644981,-1.54324364607354,-1.05333372049264,0.30214050575477,0.344152561115609,-5.79554895056026,"69908","Rab3b",FALSE,"Not_strict","Rab3b",0.114908878557538
"G10090_10760",0.153224567979481,3.27823462223189,1.05261504393046,0.302463530825667,0.344493083139365,-6.7704303016366,"258571","Or5m3b",FALSE,"Not_strict","Or5m3b",0.0709153169586426
"G10090_24196",0.0703661546078347,5.13711748181189,1.05226555952893,0.302620702296654,0.344644665809917,-6.95396245580355,"74322","Cxxc1",FALSE,"Not_strict","Cxxc1",0.0325533842541336
"G10090_16922",-0.866340941223514,0.00741019207871467,-1.05180592242303,0.302827499722849,0.344852737211243,-6.08215398410505,"100039206","Mup17",FALSE,"Not_strict","Mup17",0.400566875043023
"G10090_4623",-0.0516663369343609,4.08702350802375,-1.05103371092206,0.303175153148888,0.345221166193009,-6.90382725633989,"102580","Alg9",FALSE,"Not_strict","Alg9",0.0238648145712495
"G10090_12744",-0.184623560207035,5.95310871167015,-1.05012090441788,0.303586465744664,0.345662018559303,-6.89735348949623,"52668","Ifi27",FALSE,"Not_strict","Ifi27",0.0851757727009036
"G10090_13855",0.0911840322423941,6.18726686332928,1.04906446608241,0.304062989684814,0.346177044182926,-6.86545174761133,"20823","Ssb",FALSE,"Not_strict","Ssb",0.0420086418217293
"G10090_10656",0.120020796823459,2.97030076112561,1.04844798734969,0.304341305795705,0.346466345337868,-6.71420421431664,"66884","Appbp2",FALSE,"Not_strict","Appbp2",0.0552502469898443
"G10090_3060",0.331056408600441,0.45565949843925,1.04768561586239,0.304685734726886,0.346830858230709,-6.1677502188281,"338370","Nalcn",FALSE,"Not_strict","Nalcn",0.152246972497728
"G10090_3063",0.0703701868174319,4.01965470346814,1.04751484102589,0.304762926033135,0.346891134531154,-6.8971576815912,"67031","Upf3a",FALSE,"Not_strict","Upf3a",0.0323566903628159
"G10090_6004",0.207742104259294,-1.09104209314979,1.04710851667994,0.304946642522067,0.34707264204973,-5.87579878130643,"102638890","Gm15270",FALSE,"Not_strict","Gm15270",0.0954740369550827
"G10090_3682",0.087375615231004,6.39076952669601,1.04695170338466,0.305017565303028,0.347114434744653,-6.84096824922682,"14660","Gls",FALSE,"Not_strict","Gls",0.0401514828097178
"G10090_17689",-0.0643356403009805,5.11972630922764,-1.0469200720526,0.305031872779593,0.347114434744653,-6.96299386234337,"58202","Nelfb",FALSE,"Not_strict","Nelfb",0.0295639847429699
"G10090_21768",-0.0548006400914866,4.87977284361572,-1.0468092900447,0.305081985392952,0.347143857275863,-6.9641418485217,"72692","Hnrnpll",FALSE,"Not_strict","Hnrnpll",0.0251803743487782
"G10090_494",-0.122146440626336,3.76096337127323,-1.04544929120146,0.305697657368456,0.347816757401811,-6.86750096040169,"319876","Cobll1",FALSE,"Not_strict","Cobll1",0.0560224036797258
"G10090_12756",0.216112666352954,4.69838292596014,1.04344750825489,0.306605453282641,0.348821896965409,-6.95445160562759,"14276","Folr2",FALSE,"Not_strict","Folr2",0.0988491254273357
"G10090_2235",-0.179135501551701,1.14363958433148,-1.04213300571267,0.307202600836628,0.349473483352383,-6.32679834848208,"381605","Tbc1d2",FALSE,"Not_strict","Tbc1d2",0.0817907211240873
"G10090_12713",-0.21752329086144,2.60412795401216,-1.04183736993097,0.307337013591227,0.349598601184648,-6.64878319017031,"102635781","Idi1-ps1",FALSE,"Not_strict","Idi1-ps1",0.0992842238925597
"G10090_2813",0.0789056898907452,4.43167075457451,1.04168655699185,0.307405597584087,0.349648824274827,-6.94494871593284,"73218","Sppl2b",FALSE,"Not_strict","Sppl2b",0.0360100261850952
"G10090_14543",0.105111915664803,6.02937378720358,1.04012357436789,0.308117015188728,0.350430152139067,-6.8941411773223,"242521","Klhl9",FALSE,"Not_strict","Klhl9",0.0478678121735584
"G10090_31361",-0.320745798059121,0.228320163540324,-1.04006623205495,0.308143137440448,0.350432012071698,-6.13863327188835,"18109","Mycn",FALSE,"Not_strict","Mycn",0.146066426505276
"G10090_3478",-0.254126449440273,-0.702843985994529,-1.03946232951756,0.3084183391447,0.350717111760016,-5.95757406267223,"64929","Scel",FALSE,"Not_strict","Scel",0.115638473123565
"G10090_19979",-0.105794793374682,0.851593903460778,-1.03789541584167,0.309133193771208,0.351502076597788,-6.26850845769029,"16661","Krt10",FALSE,"Not_strict","Krt10",0.0480384645171414
"G10090_8290",-0.070003383087313,5.28417376286882,-1.03741001717347,0.309354876844754,0.351726197070412,-6.9669245548804,"225467","Pggt1b",FALSE,"Not_strict","Pggt1b",0.0317672050813446
"G10090_1848",0.348665379728651,-0.820538293969924,1.0370631425235,0.309513363779746,0.35187843573657,-5.93188988747606,"100038847","Gm10406",FALSE,"Not_strict","Gm10406",0.158157178007338
"G10090_18282",-0.0709517140366734,8.20379013869898,-1.03692861813676,0.309574843237543,0.351920373466716,-6.58583851801659,"66480","Rpl15",FALSE,"Not_strict","Rpl15",0.032180546531828
"G10090_1356",0.130664822226889,5.1754757535982,1.03623156642168,0.309893542233296,0.35225468490077,-6.96790099015115,"224902","Safb2",FALSE,"Not_strict","Safb2",0.0592098785681993
"G10090_15262",-0.152577622679427,0.299803841379421,-1.03612510013918,0.309942239894625,0.352282058226668,-6.1558363158929,"270672","Map3k15",FALSE,"Not_strict","Map3k15",0.069134366498769
"G10090_8091",-0.356499662702511,4.39178398060843,-1.03532375379273,0.310308947508726,0.352670850365103,-6.95480470442935,"435391","Dusp29",FALSE,"Not_strict","Dusp29",0.161362597405913
"G10090_26353",-0.0725313384190012,4.75386226623639,-1.03497599874244,0.310468179663037,0.352823800457216,-6.97380175340897,"56371","Fzr1",FALSE,"Not_strict","Fzr1",0.0328162329792717
"G10090_20285",-0.0700576508281448,5.20226858175361,-1.03334503358688,0.311215738518467,0.35364526234221,-6.97465572639508,"227210","Ccnyl1",FALSE,"Not_strict","Ccnyl1",0.0316262763316396
"G10090_4465",-0.075268704746516,2.99023580832199,-1.03302654536373,0.311361865534421,0.353783220139985,-6.73952076181203,"320438","Alg6",FALSE,"Not_strict","Alg6",0.0339659641552619
"G10090_8894",0.0876273800108897,3.37866995578686,1.03284231875634,0.311446413269282,0.3538511924656,-6.81209242414086,"233887","Zfp553",FALSE,"Not_strict","Zfp553",0.0395356631725211
"G10090_503",-0.127845572279491,4.89861805084317,-1.03241316651138,0.311643427784186,0.354046923475389,-6.98087433525832,"18139","Zfp638",FALSE,"Not_strict","Zfp638",0.0576505769044545
"G10090_9302",0.118619998719292,5.2610705589267,1.03106140537723,0.312264561309865,0.354724411565763,-6.97086860543026,"74762","Mdga1",FALSE,"Not_strict","Mdga1",0.0533919198756224
"G10090_13719",-0.222976079991319,-0.657965466393946,-1.0305030958407,0.312521356426084,0.354987946012675,-5.97507546563468,"110895","Slc9a4",FALSE,"Not_strict","Slc9a4",0.100291606882444
"G10090_8740",-0.106315214061432,2.94044375417228,-1.03035496323646,0.31258951493728,0.355020556758019,-6.7324228383955,"228852","Ppp1r16b",FALSE,"Not_strict","Ppp1r16b",0.0478148953422194
"G10090_31898",0.0652212283727785,2.8731637084836,1.03033287057254,0.312599681064062,0.355020556758019,-6.71418383161319,"59001","Pole3",FALSE,"Not_strict","Pole3",0.029333019138102
"G10090_18602",0.0858247398868292,3.54777082639371,1.03010293371214,0.312705502167553,0.355112556857629,-6.84481745109433,"215194","Kri1",FALSE,"Not_strict","Kri1",0.0385897185778128
"G10090_9686",0.0942574589903014,4.01688811502889,1.02999876094865,0.312753452590024,0.355126970125755,-6.91453621459652,"14772","Grk4",FALSE,"Not_strict","Grk4",0.0423796941004512
"G10090_18370",0.0875853146371078,5.05614977164207,1.02996754075726,0.312767824153799,0.355126970125755,-6.9783214396394,"231464","Cnot6l",FALSE,"Not_strict","Cnot6l",0.0393797889501173
"G10090_10042",-0.163507949832348,2.52279341995445,-1.02986982557252,0.312812808280411,0.35514029629024,-6.64216174395702,"76184","Abca6",FALSE,"Not_strict","Abca6",0.0735131819812496
"G10090_10856",0.0612731289966255,6.2706532933461,1.02983423778871,0.312829192581564,0.35514029629024,-6.87488670801297,"11737","Anp32a",FALSE,"Not_strict","Anp32a",0.0275484016961136
"G10090_14956",-0.0924666681375167,7.06749999779037,-1.02975903677424,0.312863816434598,0.355151254020204,-6.76572495068518,"108155","Ogt",FALSE,"Not_strict","Ogt",0.0415717793351503
"G10090_6432",-0.198335561120992,-0.0486351571729341,-1.02970547650965,0.31288847814176,0.355151254020204,-6.09224007790942,"208080","Ubap1l",FALSE,"Not_strict","Ubap1l",0.0891690200080838
"G10090_1973",-0.102009897638535,3.98670158959984,-1.02958543107269,0.312943757731102,0.355182927372895,-6.91435703332913,"11785","Apbb1",FALSE,"Not_strict","Apbb1",0.0458583370666562
