"panel","timepoint","gene_id","ENTREZID","SYMBOL","label_final","logFC","AveExpr","t","P.Value","FDR","B","strict_DEG","direction","label_score","neg_log10_FDR","DEG_class"
"Figure1E","4W","G10090_18212","231070","Insig1","Insig1",-0.45465488228348,5.43490363927772,-2.68566770257021,0.0126019624697968,0.0217125640531486,-3.55490485878582,FALSE,"Not_strict",0.75622241328269,1.66328888735254,"Not strict"
"Figure1E","4W","G10090_9982","78586","Srbd1","Srbd1",0.259051011344446,2.70194578597236,2.68502668578192,0.0126206856348869,0.0217422064439279,-3.28887851721098,FALSE,"Not_strict",0.430723180070727,1.66269638491401,"Not strict"
"Figure1E","4W","G10090_6245","67972","Atp2b1","Atp2b1",0.203530155780868,6.54433455357322,2.68487346023397,0.0126251649914089,0.0217473062227181,-3.44768029703461,FALSE,"Not_strict",0.338388123733335,1.66259453020643,"Not strict"
"Figure1E","4W","G10090_22752","13726","Emd","Emd",-0.147826260901704,5.20508472423871,-2.68405667097347,0.0126490679684053,0.0217858586424074,-3.56634616357489,FALSE,"Not_strict",0.245661423122644,1.66182531861504,"Not strict"
"Figure1E","4W","G10090_4740","56863","Cldn9","Cldn9",-0.651570174415819,-1.28846057363099,-2.68358299136799,0.0126629494290362,0.0218071435133022,-2.81525743671326,FALSE,"Not_strict",1.08251948159021,1.661401218312,"Not strict"
"Figure1E","4W","G10090_13755","240843","Brinp2","Brinp2",-0.765993587943663,0.368107843114725,-2.68352285633382,0.0126647127433316,0.0218075568479114,-2.94200676242016,FALSE,"Not_strict",1.27261637489156,1.66139298673236,"Not strict"
"Figure1E","4W","G10090_16821","78891","Scyl1","Scyl1",-0.189865193520329,6.78231372640305,-2.68294700667299,0.012681609804182,0.0218340259719387,-3.42473874018523,FALSE,"Not_strict",0.315340678188978,1.66086617742927,"Not strict"
"Figure1E","4W","G10090_18758","237636","Npc1l1","Npc1l1",-0.726326673529297,-0.1275947794643,-2.68272220114762,0.0126882119708838,0.0218427660624305,-2.89241581919085,FALSE,"Not_strict",1.20620516160978,1.66069236552845,"Not strict"
"Figure1E","4W","G10090_25323","230500","Efcab7","Efcab7",0.520325307454103,0.0893854194519684,2.68251695341837,0.0126942425719905,0.021850520218903,-2.91029062520937,FALSE,"Not_strict",0.864020059264136,1.66053821885331,"Not strict"
"Figure1E","4W","G10090_8736","224008","Spidr","Spidr",0.312012822120789,2.43722652863099,2.68184715304735,0.0127139413891594,0.0218817966971875,-3.24848866147029,FALSE,"Not_strict",0.517915394300524,1.6599170212948,"Not strict"
"Figure1E","4W","G10090_17443","22428","Dctn6","Dctn6",-0.170876735384157,5.4614172982501,-2.681428516825,0.0127262680253181,0.0219003790179654,-3.56187864537331,FALSE,"Not_strict",0.283578207506158,1.65954836899611,"Not strict"
"Figure1E","4W","G10090_18143","68799","Rgmb","Rgmb",0.19389719897265,5.88763042139615,2.68033941973198,0.0127583887266308,0.0219530159868325,-3.5289727561456,FALSE,"Not_strict",0.3215796303282,1.65850580633483,"Not strict"
"Figure1E","4W","G10090_25177","50492","Thop1","Thop1",-0.256888941852094,4.76896476759743,-2.67991469890847,0.0127709355914909,0.0219719641783179,-3.57337097624217,FALSE,"Not_strict",0.425955548276952,1.65813111769599,"Not strict"
"Figure1E","4W","G10090_17324","224019","Tmem191","Tmem191",0.52106103247692,-0.527404008555207,2.67984718236244,0.0127729311928508,0.021972756904212,-2.86244631715228,FALSE,"Not_strict",0.863979347863514,1.65811544907992,"Not strict"
"Figure1E","4W","G10090_2146","26914","Macroh2a1","Macroh2a1",-0.171004423112409,6.16392178159636,-2.67960066712024,0.0127802199806823,0.0219826540001739,-3.50576976657116,FALSE,"Not_strict",0.283511631909916,1.65791987569556,"Not strict"
"Figure1E","4W","G10090_22240","12096","Bglap","Bglap",1.94178035276052,2.94154232081411,2.67923986694225,0.0127908948949611,0.0219983723349667,-3.28480822985798,TRUE,"Up",3.21871346556151,1.65760945154566,"Up strict"
"Figure1E","4W","G10090_24148","64381","Ms4a8a","Ms4a8a",0.744344830881508,1.28639771970046,2.67806207623903,0.0128258001364197,0.0220557543246827,-3.06341974029977,FALSE,"Not_strict",1.23299089959769,1.65647808440812,"Not strict"
"Figure1E","4W","G10090_1183","12524","Cd86","Cd86",0.582897331867256,2.35397854731634,2.67745005882935,0.0128439732437351,0.0220843527452933,-3.23776672662737,FALSE,"Not_strict",0.965228624536294,1.6559153246495,"Not strict"
"Figure1E","4W","G10090_1706","110213","Tmbim6","Tmbim6",-0.164339293756316,8.33567386470463,-2.6773257222589,0.0128476682147451,0.0220880530998308,-3.25307350702907,FALSE,"Not_strict",0.272119997263422,1.65584256232063,"Not strict"
"Figure1E","4W","G10090_20960","24068","Sra1","Sra1",-0.219110659933268,5.21155541603267,-2.67670435458931,0.0128661486405107,0.0221171690607049,-3.58234411861751,FALSE,"Not_strict",0.362687403375323,1.65527046235807,"Not strict"
"Figure1E","4W","G10090_32162","76808","Rpl18a","Rpl18a",-0.240229447231277,9.06917906728059,-2.67658035041873,0.0128698396957058,0.0221208578561321,-3.17683328035407,FALSE,"Not_strict",0.397627308986855,1.65519803491886,"Not strict"
"Figure1E","4W","G10090_9907","52023","Pibf1","Pibf1",-0.332764516728998,2.73587151414815,-2.67604556457119,0.0128857692762821,0.0221455789867052,-3.31927101944149,FALSE,"Not_strict",0.550629758721505,1.65471296078703,"Not strict"
"Figure1E","4W","G10090_6429","18548","Pcsk1","Pcsk1",0.881861777291768,-1.00154010283534,2.67596749993266,0.0128880961203788,0.0221469192245041,-2.83897573484104,FALSE,"Not_strict",1.45920493501151,1.65468667832819,"Not strict"
"Figure1E","4W","G10090_16741","23994","Dazap2","Dazap2",0.149841199511097,7.34472554749356,2.67553468740541,0.0129010039512546,0.0221664393382333,-3.37162303104541,FALSE,"Not_strict",0.247882905202581,1.65430406331086,"Not strict"
"Figure1E","4W","G10090_21732","218397","Rasa1","Rasa1",0.257865015048213,5.1452040802306,2.6747607109638,0.0129241165759496,0.0222034864876148,-3.58146326724273,FALSE,"Not_strict",0.426400128693665,1.65357882539414,"Not strict"
"Figure1E","4W","G10090_16495","236727","Slc9a7","Slc9a7",-0.543416748722587,2.63908880371472,-2.67442067305337,0.0129342831152354,0.0222182861864303,-3.3053438540286,FALSE,"Not_strict",0.898425174098618,1.65328944352663,"Not strict"
"Figure1E","4W","G10090_17576","101985","Usb1","Usb1",0.202466489954476,3.65925340000118,2.67197998687476,0.0130074756334053,0.022341334273285,-3.47526584132391,FALSE,"Not_strict",0.334250084490732,1.65089089343074,"Not strict"
"Figure1E","4W","G10090_15160","240660","Slc35g1","Slc35g1",-0.415342339902791,1.94356234173863,-2.67184005527013,0.0130116837144786,0.0223458810048555,-3.19109082263671,FALSE,"Not_strict",0.685648180645981,1.65080251824664,"Not strict"
"Figure1E","4W","G10090_22357","73338","Itpripl1","Itpripl1",0.27069216042892,3.1148943884489,2.67114924385159,0.0130324767818526,0.0223789057945306,-3.38930023504009,FALSE,"Not_strict",0.446685687264029,1.65016115190127,"Not strict"
"Figure1E","4W","G10090_18638","11974","Atp6v0e","Atp6v0e",0.347708660316659,5.38546766229546,2.67105023091348,0.0130354595700931,0.022381343152489,-3.58037374765178,FALSE,"Not_strict",0.573758877572341,1.65011385408065,"Not strict"
"Figure1E","4W","G10090_15205","101055907","Gm15246","Gm15246",-0.43616969021382,-0.00602673669609204,-2.67076574241849,0.0130440334133226,0.022393378384114,-2.92833889945095,FALSE,"Not_strict",0.719627814890341,1.64988038150373,"Not strict"
"Figure1E","4W","G10090_8575","12695","Patj","Patj",0.30684576111292,1.15297483965464,2.66995377854339,0.0130685332492312,0.0224327484407667,-3.06864910730346,FALSE,"Not_strict",0.506024718679298,1.64911751377618,"Not strict"
"Figure1E","4W","G10090_1715","243764","Chrm2","Chrm2",-0.840979453105524,-0.154831580222325,-2.66962668300372,0.0130784150618313,0.0224470195450397,-2.91537567309371,FALSE,"Not_strict",1.38664166758826,1.64884131528748,"Not strict"
"Figure1E","4W","G10090_16245","18106","Cd244a","Cd244a",0.626810001099114,-0.549291858264129,2.66915996340564,0.013092527148598,0.0224685469502912,-2.88105175304332,FALSE,"Not_strict",1.03324928400133,1.64842501266655,"Not strict"
"Figure1E","4W","G10090_24645","71790","Anxa9","Anxa9",0.441498267938548,1.03586043162937,2.66892692021978,0.0130995789578052,0.0224779542562554,-3.05230891206345,FALSE,"Not_strict",0.727696525416382,1.64824321693074,"Not strict"
"Figure1E","4W","G10090_14500","75974","Dock11","Dock11",0.442053060682865,4.68881314120424,2.66869748837203,0.0131065249652227,0.0224871777806961,-3.58177172687635,FALSE,"Not_strict",0.728532198061822,1.64806504661774,"Not strict"
"Figure1E","4W","G10090_10430","30934","Tor1b","Tor1b",0.130179314087634,5.23786256519139,2.66864423761384,0.013108137615543,0.0224872496230214,-3.59496333317061,FALSE,"Not_strict",0.214543796718346,1.64806365913035,"Not strict"
"Figure1E","4W","G10090_30783","320709","Tmem117","Tmem117",-0.541179679856242,3.71557361709929,-2.66850970857929,0.0131122125319303,0.022491545004447,-3.49575326993334,FALSE,"Not_strict",0.89185367341988,1.6479807106889,"Not strict"
"Figure1E","4W","G10090_1072","66591","Mad2l1bp","Mad2l1bp",-0.290820262482401,3.74307708368634,-2.66684393364198,0.013162767674129,0.0225755579277382,-3.50343406440046,FALSE,"Not_strict",0.478795285844117,1.6463615078165,"Not strict"
"Figure1E","4W","G10090_16917","77805","Esco1","Esco1",-0.365068761376085,3.64085237836345,-2.6660889067269,0.0131857423174876,0.0226122528769949,-3.49065913511149,FALSE,"Not_strict",0.600777658314717,1.64565616638946,"Not strict"
"Figure1E","4W","G10090_29251","71989","Rpusd4","Rpusd4",-0.177990986243289,3.09028894776352,-2.66576072992467,0.013195740085999,0.0226266876357842,-3.40228463076129,FALSE,"Not_strict",0.292862634263667,1.6453790185946,"Not strict"
"Figure1E","4W","G10090_3999","227358","Erfe","Erfe",1.47059647560106,-1.06847126565201,2.66461340873706,0.0132307485775963,0.0226839995972298,-2.85407708725659,TRUE,"Up",2.41807291569441,1.64428036909724,"Up strict"
"Figure1E","4W","G10090_19022","432582","Ccdc92b","Ccdc92b",-0.616560775190257,-1.07858687270295,-2.66446690163053,0.0132352252431153,0.0226889575596262,-2.86068976438082,FALSE,"Not_strict",1.01374026007509,1.64418545724429,"Not strict"
"Figure1E","4W","G10090_12318","240614","Ranbp6","Ranbp6",-0.359587655001472,3.73451495612542,-2.66351032946442,0.0132644891144458,0.022736401599905,-3.50946316305383,FALSE,"Not_strict",0.590902579003781,1.6432782682747,"Not strict"
"Figure1E","4W","G10090_7383","102122","Psme3ip1","Psme3ip1",-0.13781607248834,5.06059108078112,-2.66312806504202,0.0132762004522418,0.0227537514275462,-3.61296959731876,FALSE,"Not_strict",0.226424501558826,1.64294699065656,"Not strict"
"Figure1E","4W","G10090_3334","67345","Herc4","Herc4",-0.212450584592668,4.98567129075323,-2.66218323573309,0.0133051885080031,0.0228007036965014,-3.6154899482441,FALSE,"Not_strict",0.348854854047445,1.6420517491929,"Not strict"
"Figure1E","4W","G10090_10926","20743","Sptbn2","Sptbn2",0.703283715877262,-1.47710696447692,2.66152991926193,0.0133252673881737,0.0228323791656606,-2.84818373883733,FALSE,"Not_strict",1.15440423403557,1.64144883206287,"Not strict"
"Figure1E","4W","G10090_18917","21816","Tgm1","Tgm1",0.545153607077569,-0.944437998751999,2.66035543588659,0.0133614350686964,0.022891611350342,-2.87363837848831,FALSE,"Not_strict",0.894228346980671,1.64032363607462,"Not strict"
"Figure1E","4W","G10090_19557","80886","Senp3","Senp3",0.111624235865897,5.44201905199561,2.6588807303546,0.0134069781267806,0.0229668898962536,-3.60806446102918,FALSE,"Not_strict",0.18294071588342,1.63889781161146,"Not strict"
"Figure1E","4W","G10090_16709","17896","Myl4","Myl4",-0.615761499147243,3.28758816034395,-2.6587972820235,0.0134095595862683,0.0229685636560202,-3.45000375419928,FALSE,"Not_strict",1.00915068521689,1.63886616265298,"Not strict"
"Figure1E","4W","G10090_8560","51897","Atg13","Atg13",-0.202637045364073,5.68525074197419,-2.65846849587156,0.0134197350578564,0.022983242862576,-3.59647248742993,FALSE,"Not_strict",0.332038771468913,1.63858869375216,"Not strict"
"Figure1E","4W","G10090_8425","208263","Tor1aip1","Tor1aip1",-0.278089784677318,7.48162542718916,-2.6580911761194,0.0134314214850625,0.0230005059784875,-3.39377063960707,FALSE,"Not_strict",0.455584096464001,1.6382626100151,"Not strict"
"Figure1E","4W","G10090_8651","270091","Lrrc36","Lrrc36",-0.446690063913425,-0.514238093126407,-2.657611672816,0.0134462865110313,0.0230232074742164,-2.9095999856492,FALSE,"Not_strict",0.731604251340911,1.63783417282975,"Not strict"
"Figure1E","4W","G10090_8688","20846","Stat1","Stat1",-0.212626462868327,5.30450348570308,-2.65720958211493,0.0134587635495784,0.0230418152326913,-3.62093867783008,FALSE,"Not_strict",0.348172284255936,1.63748331021031,"Not strict"
"Figure1E","4W","G10090_6405","224897","Dpp9","Dpp9",-0.259669614926054,6.18740557217085,-2.65694198485633,0.0134670732078652,0.0230532847116822,-3.55173435777036,FALSE,"Not_strict",0.4251485397422,1.63726718608671,"Not strict"
"Figure1E","4W","G10090_11949","12876","Cpe","Cpe",-0.313022549413574,8.34982877174862,-2.65646426546421,0.0134819196998897,0.0230739946515591,-3.29536717906358,FALSE,"Not_strict",0.512379478094046,1.63687721237321,"Not strict"
"Figure1E","4W","G10090_16692","319758","Rfx7","Rfx7",-0.394651657609805,4.50337997092006,-2.65644898325109,0.0134823948910514,0.0230739946515591,-3.60930498013037,FALSE,"Not_strict",0.645996305166803,1.63687721237321,"Not strict"
"Figure1E","4W","G10090_14769","212728","Tarbp1","Tarbp1",-0.346506518835646,3.19051311971619,-2.65587164940185,0.0135003582264381,0.0231019756597762,-3.44078127206409,FALSE,"Not_strict",0.567006246348064,1.63635087805377,"Not strict"
"Figure1E","4W","G10090_18075","19744","Rheb","Rheb",-0.173507617770717,6.45612197184326,-2.65528474166067,0.0135186424096109,0.0231304989525505,-3.52301899813888,FALSE,"Not_strict",0.283826363568668,1.63581499887649,"Not strict"
"Figure1E","4W","G10090_1330","229841","Cenpe","Cenpe",0.846384379202693,0.578960003983219,2.65498595707017,0.013527959472929,0.0231436744520138,-3.01557873534739,FALSE,"Not_strict",1.3843189424832,1.63556768827333,"Not strict"
"Figure1E","4W","G10090_7731","208104","Mlxip","Mlxip",-0.371040152084819,6.55708827684864,-2.65490394013483,0.0135305180756732,0.0231452857893819,-3.51171908611479,FALSE,"Not_strict",0.606850065057134,1.6355374523413,"Not strict"
"Figure1E","4W","G10090_8724","78670","Plekhj1","Plekhj1",-0.167547711524363,4.33812494260643,-2.65482608117339,0.0135329473852419,0.0231466755994173,-3.59843891644953,FALSE,"Not_strict",0.274026188044693,1.63551137494854,"Not strict"
"Figure1E","4W","G10090_2943","104175","Sbk1","Sbk1",-0.21317574100071,4.89734864076495,-2.65474343369852,0.0135355265498953,0.0231483213580577,-3.63031962426653,FALSE,"Not_strict",0.348644766871225,1.63548049714561,"Not strict"
"Figure1E","4W","G10090_4867","12667","Chrd","Chrd",0.462419665144932,3.92072905149547,2.65398343712741,0.013559265202079,0.0231861491439277,-3.54364218961817,FALSE,"Not_strict",0.755950431761192,1.63477137488143,"Not strict"
"Figure1E","4W","G10090_22865","71835","Lancl2","Lancl2",-0.244616036305264,3.81881368090204,-2.65379358986371,0.0135652012011369,0.0231935292482355,-3.54119030420357,FALSE,"Not_strict",0.399857484858241,1.63463316182283,"Not strict"
"Figure1E","4W","G10090_8552","68275","Rpa1","Rpa1",-0.27998156751208,6.17699541738905,-2.653666232026,0.013569184691672,0.0231975696257435,-3.55997598615121,FALSE,"Not_strict",0.457645974706737,1.63455751310126,"Not strict"
"Figure1E","4W","G10090_131","58207","Slc43a3","Slc43a3",-0.24167584108528,5.0966819453318,-2.65310378037913,0.0135867901175337,0.0232248940086701,-3.63472768652709,FALSE,"Not_strict",0.394909504092764,1.6340462593173,"Not strict"
"Figure1E","4W","G10090_16188","666060","Frmpd1","Frmpd1",-0.473401316198107,0.723141299819694,-2.65302064963296,0.0135893940244792,0.0232265717352488,-3.04852409565911,FALSE,"Not_strict",0.773544798553174,1.63401488776061,"Not strict"
"Figure1E","4W","G10090_24585","80291","Rilpl2","Rilpl2",0.348714709311449,2.46953645599807,2.65221356610297,0.0136146986174849,0.0232670437397534,-3.31565847183719,FALSE,"Not_strict",0.569541365484328,1.63325879372542,"Not strict"
"Figure1E","4W","G10090_6094","74253","Klrg2","Klrg2",0.663845227901526,0.0490806830034954,2.65145611368418,0.0136384872276857,0.0233049156304068,-2.96637421514897,FALSE,"Not_strict",1.08376216317759,1.63255246498263,"Not strict"
"Figure1E","4W","G10090_15609","229521","Syt11","Syt11",0.171131384365218,4.52079919834173,2.65136954655588,0.0136412084371912,0.0233067836241591,-3.61594547352113,FALSE,"Not_strict",0.279375006424474,1.63251765572263,"Not strict"
"Figure1E","4W","G10090_20469","66646","Rpe","Rpe",-0.252188770031581,4.46833560926236,-2.65054149368523,0.0136672636971719,0.0233485139724001,-3.61895436184881,FALSE,"Not_strict",0.411506694039872,1.63174075510317,"Not strict"
"Figure1E","4W","G10090_22776","68441","Rraga","Rraga",-0.143786463529759,5.7341541538912,-2.64953540756889,0.0136989835629333,0.0233999103552026,-3.61141350574414,FALSE,"Not_strict",0.234484923871608,1.63078580636402,"Not strict"
"Figure1E","4W","G10090_15425","242642","Hpdl","Hpdl",-0.646223066547042,-0.244387242695007,-2.64892442127715,0.0137182803338227,0.0234300765042956,-2.94855538990526,FALSE,"Not_strict",1.05348983444442,1.63022629333478,"Not strict"
"Figure1E","4W","G10090_6428","12374","Casr","Casr",-0.560518716176313,4.19144645332064,-2.64851365570545,0.0137312678309289,0.0234494608454704,-3.59722437500909,FALSE,"Not_strict",0.913571035851161,1.62986713821666,"Not strict"
"Figure1E","4W","G10090_16945","74302","Mtmr3","Mtmr3",-0.237446032543351,6.24997703499722,-2.64843256996243,0.0137338329417151,0.0234510439400755,-3.56244436057665,FALSE,"Not_strict",0.386998523950177,1.62983781958758,"Not strict"
"Figure1E","4W","G10090_2387","432508","Cpsf6","Cpsf6",0.184979117840999,5.38489552834029,2.64782450351943,0.0137530831409032,0.0234811136845761,-3.63312084974671,FALSE,"Not_strict",0.301383019217484,1.6292813088045,"Not strict"
"Figure1E","4W","G10090_9549","232430","Crebl2","Crebl2",-0.212809821187712,4.33975971758846,-2.64736450717299,0.0137676624985192,0.0235032025195326,-3.61468354125095,FALSE,"Not_strict",0.346640162764794,1.62887295722614,"Not strict"
"Figure1E","4W","G10090_17514","233752","Insc","Insc",0.701854643672907,0.910904933811231,2.64727643111783,0.0137704556745629,0.0235051679309696,-3.07521707995651,FALSE,"Not_strict",1.14320656074711,1.62883664167918,"Not strict"
