"gene_id","ENTREZID","SYMBOL","logFC_1W","FDR_1W","direction_1W","logFC_4W","FDR_4W","direction_4W","direction_persistent","category","mouse_symbol_for_gorth"
"G10090_397",72293,"Nkd2",1.42062859254981,8.48090976913259e-07,"Up",1.25766107260247,4.5041556802037e-05,"Up","Up","persistent_direction_consistent","Nkd2"
"G10090_3970",213053,"Slc39a14",1.74965073217488,1.94627478961857e-10,"Up",1.66459375076666,2.24607050480471e-05,"Up","Up","persistent_direction_consistent","Slc39a14"
"G10090_3999",227358,"Erfe",1.97683421426623,9.74401911385477e-07,"Up",1.47059647560106,0.0226839995972298,"Up","Up","persistent_direction_consistent","Erfe"
"G10090_4",69642,"Mlip",-1.06538219377357,0.000720996940375975,"Down",-1.04162561651216,0.00100451546399663,"Down","Down","persistent_direction_consistent","Mlip"
"G10090_400",109225,"Ms4a7",3.51035448462123,1.84671573488984e-11,"Up",1.58723373772531,8.15271329974828e-05,"Up","Up","persistent_direction_consistent","Ms4a7"
"G10090_4003",11656,"Alas2",-1.47999590169506,0.000625045230527186,"Down",-1.00709815626893,0.020958740625055,"Down","Down","persistent_direction_consistent","Alas2"
"G10090_4010",15229,"Foxd1",1.58173188258595,0.00153478098166078,"Up",3.09955447353965,0.000126236942782196,"Up","Up","persistent_direction_consistent","Foxd1"
"G10090_4072",73667,"Cimip5",1.44080515085427,0.000479079607516079,"Up",1.67497704860062,2.1432610323735e-05,"Up","Up","persistent_direction_consistent","Cimip5"
"G10090_409",240725,"Sulf1",1.79286252559329,4.346792068033e-09,"Up",1.57967392085124,2.01330837083793e-06,"Up","Up","persistent_direction_consistent","Sulf1"
"G10090_41",18552,"Pcsk5",2.01340296334022,3.01084422613715e-10,"Up",1.16834385347752,6.88160905321527e-05,"Up","Up","persistent_direction_consistent","Pcsk5"
"G10090_4108",20216,"Acsm3",-2.8532474377345,3.24847042659593e-06,"Down",-1.58939289324425,0.000140485082971257,"Down","Down","persistent_direction_consistent","Acsm3"
"G10090_4194",103844,"Inca1",-1.42974409801553,5.32716912201487e-09,"Down",-1.16761872819137,3.03525924601535e-06,"Down","Down","persistent_direction_consistent","Inca1"
"G10090_4215",114570,"Crip3",-2.28058284682583,2.9013493104437e-05,"Down",-1.65271576465773,0.000469442304560727,"Down","Down","persistent_direction_consistent","Crip3"
"G10090_4226",12583,"Cdo1",-2.08745543322497,6.20778680312281e-06,"Down",-1.24173371472259,0.000319704310887545,"Down","Down","persistent_direction_consistent","Cdo1"
"G10090_4230",333883,"Cd59b",-1.10745150320279,9.98692385620924e-07,"Down",-1.10166655863044,1.48093491209869e-05,"Down","Down","persistent_direction_consistent","Cd59b"
"G10090_4243",214305,"Hhipl1",2.58199328267489,8.87917140103115e-08,"Up",3.21805713323614,1.19312303503044e-05,"Up","Up","persistent_direction_consistent","Hhipl1"
"G10090_4272",11484,"Aspa",-1.41078009304477,7.66359633732712e-10,"Down",-1.00800886635334,2.17439616975551e-05,"Down","Down","persistent_direction_consistent","Aspa"
"G10090_4340",12931,"Crlf1",2.00119125850974,1.51635724332518e-08,"Up",2.38936511881141,2.90381112325492e-05,"Up","Up","persistent_direction_consistent","Crlf1"
"G10090_4342",20502,"Slc16a2",2.16115896627143,9.52760427867422e-10,"Up",1.91907268676837,2.27247783624488e-06,"Up","Up","persistent_direction_consistent","Slc16a2"
"G10090_4358",15165,"Hcn1",1.17719960325794,0.00734510819066714,"Up",1.88359705841861,0.000556508763603704,"Up","Up","persistent_direction_consistent","Hcn1"
"G10090_440",21391,"Tbxas1",1.23373002647059,1.43515422847747e-05,"Up",1.35231989078623,3.40284020638396e-05,"Up","Up","persistent_direction_consistent","Tbxas1"
"G10090_4403",102657,"Cd276",2.41675327977846,8.84067537544994e-12,"Up",2.05039783393413,2.13848304914485e-06,"Up","Up","persistent_direction_consistent","Cd276"
"G10090_4452",26970,"Pla2g2e",1.59810308385904,0.000109428778486749,"Up",2.24424253837484,9.86362862066659e-05,"Up","Up","persistent_direction_consistent","Pla2g2e"
"G10090_4458",16331,"Inpp5d",1.5713145117051,3.48995904166639e-09,"Up",1.00290809938513,4.88407782205143e-05,"Up","Up","persistent_direction_consistent","Inpp5d"
"G10090_4490",74182,"Gpcpd1",-1.62134016946581,2.62843185813348e-06,"Down",-1.05626240519145,0.00258300062952406,"Down","Down","persistent_direction_consistent","Gpcpd1"
"G10090_4510",216739,"Acsl6",-1.23277157918677,0.000491137247309702,"Down",-1.00238658763734,0.000925571626657285,"Down","Down","persistent_direction_consistent","Acsl6"
"G10090_4518",18596,"Pdgfrb",1.3000590587899,9.06690206741042e-08,"Up",1.30366401198031,1.07182197651267e-05,"Up","Up","persistent_direction_consistent","Pdgfrb"
"G10090_4527",235534,"Pxylp1",2.03707444438989,9.71993590913826e-09,"Up",1.29098707781856,3.1373134787442e-05,"Up","Up","persistent_direction_consistent","Pxylp1"
"G10090_4573",13167,"Dbi",-1.23214791799874,8.11022542792183e-07,"Down",-1.12818732390122,1.65815584942976e-05,"Down","Down","persistent_direction_consistent","Dbi"
"G10090_4578",319455,"Pld5",-1.35886561296203,0.00030926700116756,"Down",-1.65774477721761,0.000252960910250242,"Down","Down","persistent_direction_consistent","Pld5"
"G10090_4588",110058,"Syt17",2.51661344841477,8.67300645015681e-09,"Up",1.91282519356282,7.13783177561204e-05,"Up","Up","persistent_direction_consistent","Syt17"
"G10090_4626",329702,"Dcst2",-1.14831019607218,0.000498791007780016,"Down",-1.09551928630379,0.00272398223319235,"Down","Down","persistent_direction_consistent","Dcst2"
"G10090_4650",99326,"Garnl3",1.11292896615279,1.37673063962534e-05,"Up",1.24563176353924,7.01961658990452e-05,"Up","Up","persistent_direction_consistent","Garnl3"
"G10090_4678",20355,"Sema4f",1.87021583692033,5.89225630058189e-06,"Up",1.47773139040734,0.000324151520542904,"Up","Up","persistent_direction_consistent","Sema4f"
"G10090_4684",216350,"Tspan8",-1.65727540666676,1.13701857755842e-05,"Down",-1.23238418119486,0.000290453249490394,"Down","Down","persistent_direction_consistent","Tspan8"
"G10090_4704",239188,"Enox1",1.2387872423617,2.65970839820163e-06,"Up",1.15998119464113,6.79807868953892e-05,"Up","Up","persistent_direction_consistent","Enox1"
"G10090_4749",66959,"Dusp26",-1.49946943739524,6.56130053170491e-05,"Down",-1.13269895777115,0.0030128624326819,"Down","Down","persistent_direction_consistent","Dusp26"
"G10090_4755",56489,"Ikbke",1.83107587776503,1.66898865368723e-08,"Up",1.09959610778232,0.000131115912678818,"Up","Up","persistent_direction_consistent","Ikbke"
"G10090_4761",19016,"Pparg",-1.45576962863612,0.000125732609514865,"Down",-1.15131720599084,0.000423029846577313,"Down","Down","persistent_direction_consistent","Pparg"
"G10090_4762",53871,"Pkd2l2",-1.56188957982284,3.26891173025872e-07,"Down",-1.30805110725063,1.42448873754275e-05,"Down","Down","persistent_direction_consistent","Pkd2l2"
"G10090_4778",67052,"Ndc80",2.72546764400321,8.6384043301263e-07,"Up",1.13438454680867,0.0091250748929521,"Up","Up","persistent_direction_consistent","Ndc80"
"G10090_4781",54486,"Hpgds",2.05156970920294,4.3506183246762e-08,"Up",1.57059395804581,1.60681467949022e-05,"Up","Up","persistent_direction_consistent","Hpgds"
"G10090_4807",13869,"Erbb4",-2.13072647232578,8.41595236748946e-08,"Down",-1.46150528497635,0.00080627353647533,"Down","Down","persistent_direction_consistent","Erbb4"
"G10090_4819",68792,"Srpx2",2.46749905506701,5.56403259535463e-10,"Up",1.60320419985762,2.13963887178402e-05,"Up","Up","persistent_direction_consistent","Srpx2"
"G10090_4840",15251,"Hif1a",1.7628766892618,1.92898868909224e-09,"Up",1.18436287018642,3.50122417820682e-06,"Up","Up","persistent_direction_consistent","Hif1a"
"G10090_4865",55987,"Cpxm2",1.45589684658988,1.85197678543716e-05,"Up",1.05439292264832,9.93164113958152e-05,"Up","Up","persistent_direction_consistent","Cpxm2"
"G10090_4870",13844,"Ephb2",2.95034367070343,3.64081116591293e-09,"Up",1.95069819724753,3.96902797038139e-05,"Up","Up","persistent_direction_consistent","Ephb2"
"G10090_4876",70370,"Fbln7",1.99855270461422,2.70969591479223e-07,"Up",2.53132802332902,1.74974397775968e-06,"Up","Up","persistent_direction_consistent","Fbln7"
"G10090_4970",230718,"Nt5c1a",-1.94155363284755,1.65875813546264e-05,"Down",-1.09011601078691,0.00094851807774379,"Down","Down","persistent_direction_consistent","Nt5c1a"
"G10090_4973",207792,"BC034090",1.49020157582418,9.21195464921142e-08,"Up",1.20906446783557,0.000163308403203178,"Up","Up","persistent_direction_consistent","BC034090"
"G10090_5000",16516,"Kcnj15",2.88528336724525,1.45391218541128e-06,"Up",2.66872545498204,0.000373059207198598,"Up","Up","persistent_direction_consistent","Kcnj15"
"G10090_5007",11539,"Adora1",-1.0473717809156,0.000579005393839964,"Down",-1.13454946005186,9.7562559346872e-06,"Down","Down","persistent_direction_consistent","Adora1"
"G10090_5034",239096,"Cdh24",2.28859303774442,2.30824118411676e-08,"Up",1.07457348202231,0.000928491950605546,"Up","Up","persistent_direction_consistent","Cdh24"
"G10090_5048",67622,"Mxra7",1.2346941955983,1.36677137548975e-07,"Up",1.07805015444137,1.72704801730143e-05,"Up","Up","persistent_direction_consistent","Mxra7"
"G10090_5060",21827,"Thbs3",2.33890927825084,9.03365901684196e-09,"Up",2.16236803261168,2.19235194857039e-06,"Up","Up","persistent_direction_consistent","Thbs3"
"G10090_5064",12950,"Hapln1",1.93802875515744,0.0254533681774443,"Up",2.83190260801523,0.00394348689825924,"Up","Up","persistent_direction_consistent","Hapln1"
"G10090_5066",18111,"Nnat",-2.04549884003467,1.27693802942806e-05,"Down",-1.23741430296211,0.00083145230157645,"Down","Down","persistent_direction_consistent","Nnat"
"G10090_5069",69137,"Vstm5",2.08173152362692,1.09039972804066e-07,"Up",1.15970835659736,0.00879367336568496,"Up","Up","persistent_direction_consistent","Vstm5"
"G10090_5072",11829,"Aqp4",-2.89478641886098,9.60469229392828e-07,"Down",-1.53297366841416,0.00205461562919816,"Down","Down","persistent_direction_consistent","Aqp4"
"G10090_5086",11832,"Aqp7",-1.41654453852117,1.38199579921603e-06,"Down",-1.01167572002447,9.67992948740047e-05,"Down","Down","persistent_direction_consistent","Aqp7"
"G10090_51",11513,"Adcy7",1.8499396935861,3.9864873415333e-09,"Up",1.35649886675924,2.13848304914485e-06,"Up","Up","persistent_direction_consistent","Adcy7"
"G10090_5112",53422,"Ybx2",-1.71658941375783,3.96703267905889e-09,"Down",-1.18596721379963,3.47364168238153e-06,"Down","Down","persistent_direction_consistent","Ybx2"
"G10090_5134",71720,"Osbpl3",1.40497765089854,2.11028961295902e-08,"Up",1.26063531156674,7.41130386543595e-06,"Up","Up","persistent_direction_consistent","Osbpl3"
"G10090_5154",78925,"Srd5a1",1.50691873551515,7.56199592907176e-07,"Up",1.14215371756488,5.20601667226333e-05,"Up","Up","persistent_direction_consistent","Srd5a1"
"G10090_5160",13385,"Dlg4",1.57987698085171,2.55444520967496e-08,"Up",1.22642569144243,0.000101870217899419,"Up","Up","persistent_direction_consistent","Dlg4"
"G10090_5178",17079,"Cd180",2.22204603666513,3.78537308838998e-08,"Up",1.24906034631793,0.000105471788683449,"Up","Up","persistent_direction_consistent","Cd180"
"G10090_5184",16846,"Lep",-1.69392865426479,0.000368213147325096,"Down",-1.29454052581793,0.000659285299437229,"Down","Down","persistent_direction_consistent","Lep"
"G10090_519",109245,"Lrrc39",-1.63458734002745,7.58563551062561e-06,"Down",-1.0320535364796,0.00101367779494698,"Down","Down","persistent_direction_consistent","Lrrc39"
"G10090_5196",320712,"Abi3bp",1.75484735969399,6.4631773892018e-06,"Up",1.23081012352728,1.89203058694459e-05,"Up","Up","persistent_direction_consistent","Abi3bp"
"G10090_5197",213649,"Arhgef19",2.51349731191606,9.21195464921142e-08,"Up",1.54580806755233,8.98465972238347e-05,"Up","Up","persistent_direction_consistent","Arhgef19"
"G10090_5199",56320,"Dbn1",1.70021992670799,3.82076369387185e-09,"Up",1.18263907038064,1.42633623374029e-05,"Up","Up","persistent_direction_consistent","Dbn1"
"G10090_5212",217154,"Stac2",1.64846650754994,4.36260342599138e-06,"Up",2.08975693699805,4.1908598006089e-05,"Up","Up","persistent_direction_consistent","Stac2"
"G10090_5280",14081,"Acsl1",-1.53381571498251,8.41028695765544e-11,"Down",-1.1524490460846,1.51932671809197e-05,"Down","Down","persistent_direction_consistent","Acsl1"
"G10090_5383",234564,"Ces1f",-2.75909959537582,1.08711863644766e-05,"Down",-1.70282126760932,9.47596450923667e-05,"Down","Down","persistent_direction_consistent","Ces1f"
"G10090_5443",12393,"Runx2",1.83268065171565,6.70050239909884e-07,"Up",1.38899939640416,5.25998038385699e-05,"Up","Up","persistent_direction_consistent","Runx2"
"G10090_5460",214425,"Cilp",1.16912285684995,9.03117659493524e-05,"Up",1.00512081813366,0.000276199424065519,"Up","Up","persistent_direction_consistent","Cilp"
"G10090_5489",18439,"P2rx7",1.12554254854487,1.2852611285114e-06,"Up",1.2363401770105,1.46076384791389e-05,"Up","Up","persistent_direction_consistent","P2rx7"
"G10090_5507",83396,"Glis2",1.30251246525111,8.64455962457493e-07,"Up",1.17846619099455,4.24548231241662e-05,"Up","Up","persistent_direction_consistent","Glis2"
"G10090_5528",207839,"Galnt6",2.48539322937073,1.01449577640176e-07,"Up",1.86330285185718,1.95578871567781e-05,"Up","Up","persistent_direction_consistent","Galnt6"
"G10090_5540",381836,"Sbk2",-2.20945051337097,1.65665507394344e-05,"Down",-1.83401121102812,0.00127025025017177,"Down","Down","persistent_direction_consistent","Sbk2"
"G10090_5551",69538,"Antxr1",2.5201639449847,1.66801153001615e-08,"Up",2.11512703150697,1.23913109019309e-06,"Up","Up","persistent_direction_consistent","Antxr1"
"G10090_5553",19876,"Robo1",1.93319057606777,3.22373289560311e-08,"Up",2.18071504595476,3.47209173486375e-06,"Up","Up","persistent_direction_consistent","Robo1"
"G10090_5574",54354,"Rassf5",1.68811405150072,3.2120070630787e-08,"Up",1.01410214564951,0.000122807768363058,"Up","Up","persistent_direction_consistent","Rassf5"
"G10090_5579",66847,"Hint3",-1.08549201221268,6.25184821799941e-06,"Down",-1.03307581266921,5.17620083113441e-05,"Down","Down","persistent_direction_consistent","Hint3"
"G10090_5587",278507,"Wfikkn2",-1.35876268626827,1.03093006348764e-05,"Down",-1.07716671646618,6.07029869004466e-05,"Down","Down","persistent_direction_consistent","Wfikkn2"
"G10090_5588",13038,"Ctsk",2.63034190092577,1.6283889123947e-08,"Up",2.00025110458091,3.03525924601535e-06,"Up","Up","persistent_direction_consistent","Ctsk"
"G10090_568",76877,"Rab36",1.55279708185926,1.93065271302533e-07,"Up",1.20436194816449,3.10385494630945e-05,"Up","Up","persistent_direction_consistent","Rab36"
"G10090_5705",83490,"Pik3ap1",2.10341196791301,1.66723948508837e-09,"Up",1.01230967700421,3.12681763110625e-05,"Up","Up","persistent_direction_consistent","Pik3ap1"
"G10090_5708",108167886,"4930434J08Rik",1.56845206249006,6.18566142975808e-07,"Up",1.00508588541039,0.0249006105035191,"Up","Up","persistent_direction_consistent","4930434J08Rik"
"G10090_5728",56710,"Brinp1",3.94484882431973,4.68649525550214e-09,"Up",3.11722829497553,4.5412657822871e-05,"Up","Up","persistent_direction_consistent","Brinp1"
"G10090_5737",80286,"Tusc3",1.14252061028952,1.02336310324379e-07,"Up",1.11155527565748,3.21790915256664e-05,"Up","Up","persistent_direction_consistent","Tusc3"
"G10090_5741",14814,"Grin2d",2.23195421738287,1.51635724332518e-08,"Up",1.43201889309719,0.000112482636110605,"Up","Up","persistent_direction_consistent","Grin2d"
"G10090_5757",12661,"Chl1",2.89437238798682,3.80110445686074e-09,"Up",2.33993669779931,0.000277696824833411,"Up","Up","persistent_direction_consistent","Chl1"
"G10090_5788",15203,"Heph",-1.05494474002601,0.000217556281909583,"Down",-1.20149582567543,0.00013988454264583,"Down","Down","persistent_direction_consistent","Heph"
"G10090_5796",54613,"St3gal6",-1.32974341584655,1.77733308070812e-05,"Down",-1.00496452535842,0.000311235158323738,"Down","Down","persistent_direction_consistent","St3gal6"
"G10090_5798",17200,"Mc2r",-1.5215924066483,0.000956130592429856,"Down",-1.34793572862185,0.00128546217868221,"Down","Down","persistent_direction_consistent","Mc2r"
"G10090_5808",72536,"Tagap",1.11528125760456,5.5223066040992e-06,"Up",1.29235977165796,0.000231236079474653,"Up","Up","persistent_direction_consistent","Tagap"
"G10090_5822",14181,"Fgfbp1",-1.98687144401978,3.47222090803515e-05,"Down",-1.34618573929318,0.00781589777090646,"Down","Down","persistent_direction_consistent","Fgfbp1"
"G10090_5834",12552,"Cdh11",3.47491272644206,1.98493650176459e-11,"Up",1.7175262340525,1.24928672460555e-05,"Up","Up","persistent_direction_consistent","Cdh11"
"G10090_5852",18576,"Pde3b",-1.07972035145588,0.000509829405356653,"Down",-1.03235379954066,0.000340886440606131,"Down","Down","persistent_direction_consistent","Pde3b"
"G10090_5855",80859,"Nfkbiz",1.45975169300734,1.02392690671782e-09,"Up",1.20158500392084,6.42215021928218e-05,"Up","Up","persistent_direction_consistent","Nfkbiz"
"G10090_5877",216799,"Nlrp3",2.04337433515884,4.95665012862325e-07,"Up",1.57148939800243,1.93046905995767e-05,"Up","Up","persistent_direction_consistent","Nlrp3"
"G10090_5924",83767,"Wasf1",1.41670808983103,6.32658970086667e-06,"Up",1.47601066571653,4.35822383203316e-05,"Up","Up","persistent_direction_consistent","Wasf1"
"G10090_5967",338368,"Pheta2",2.25130397259517,2.46673825189854e-09,"Up",1.15364264060388,9.05505285246751e-05,"Up","Up","persistent_direction_consistent","Pheta2"
"G10090_597",72179,"Fbxl2",1.17218415109005,7.97763417927086e-07,"Up",1.84413148307834,2.19235194857039e-06,"Up","Up","persistent_direction_consistent","Fbxl2"
"G10090_5993",319997,"A630001G21Rik",1.49620655594001,5.77719980605892e-06,"Up",1.2386162390962,0.000179107470585212,"Up","Up","persistent_direction_consistent","A630001G21Rik"
"G10090_6051",381413,"Gpr176",2.81274744449953,2.371587754692e-09,"Up",2.66598445830401,2.68387394632356e-05,"Up","Up","persistent_direction_consistent","Gpr176"
"G10090_6059",70392,"Asb12",-1.65152984097142,9.33709735339135e-07,"Down",-1.10459769424797,0.000410591735785301,"Down","Down","persistent_direction_consistent","Asb12"
"G10090_6084",227671,"Gbgt1",1.27365185979433,3.54768840718952e-05,"Up",1.18931990989426,9.4584279139401e-05,"Up","Up","persistent_direction_consistent","Gbgt1"
"G10090_6090",21367,"Cntn2",1.83974324543643,1.74007001950254e-07,"Up",1.37704887743319,0.000551198789685885,"Up","Up","persistent_direction_consistent","Cntn2"
"G10090_6132",22036,"Traip",1.11771430705488,1.64961106289884e-05,"Up",1.28930926554468,0.00014462213369388,"Up","Up","persistent_direction_consistent","Traip"
"G10090_6135",76294,"Asb5",-1.68772582379277,8.11199007483718e-06,"Down",-1.37113096106934,0.000283511773951581,"Down","Down","persistent_direction_consistent","Asb5"
"G10090_62",77462,"Tmem116",-1.01007757459718,0.000783137004798727,"Down",-1.0884970881934,0.000637576475140054,"Down","Down","persistent_direction_consistent","Tmem116"
"G10090_6221",218977,"Dlgap5",3.00709143346684,2.83975099082244e-08,"Up",1.27443261865178,0.0107964306905375,"Up","Up","persistent_direction_consistent","Dlgap5"
"G10090_6227",12715,"Ckm",-1.81737399622795,4.93444604083102e-05,"Down",-1.01556666092177,0.000788511735111359,"Down","Down","persistent_direction_consistent","Ckm"
"G10090_6262",22041,"Trf",-1.44734048233562,4.83140273647842e-05,"Down",-1.05065522461289,0.000636805401461521,"Down","Down","persistent_direction_consistent","Trf"
"G10090_6275",246049,"Slc36a2",-1.83548484432345,0.000100426202542257,"Down",-1.10019019224036,0.00235743851644813,"Down","Down","persistent_direction_consistent","Slc36a2"
"G10090_6283",360213,"Trim46",2.69353360651249,1.17491167740588e-09,"Up",2.29784605176405,4.09883329311279e-05,"Up","Up","persistent_direction_consistent","Trim46"
"G10090_6317",242509,"Bnc2",1.94547678188525,4.20560830125124e-10,"Up",1.4595546907974,2.87530537108566e-06,"Up","Up","persistent_direction_consistent","Bnc2"
"G10090_6344",68241,"Mcrip2",-1.9313786928762,5.30304582549961e-10,"Down",-1.15901583955724,1.24928672460555e-05,"Down","Down","persistent_direction_consistent","Mcrip2"
"G10090_6373",19885,"Rorc",-1.61537702616032,3.59381136278369e-06,"Down",-1.12139839382544,0.000139739186310964,"Down","Down","persistent_direction_consistent","Rorc"
"G10090_638",279572,"Tlr13",2.75418062870612,1.92898868909224e-09,"Up",1.70244514673232,4.61734833570326e-06,"Up","Up","persistent_direction_consistent","Tlr13"
"G10090_6394",432763,"Prr7",2.878857773786,5.73328344478705e-09,"Up",1.39083377723991,0.000377877536472443,"Up","Up","persistent_direction_consistent","Prr7"
"G10090_6430",260305,"Nphp4",1.23772411990709,0.00018132234505131,"Up",1.10958993449368,0.000527381404245423,"Up","Up","persistent_direction_consistent","Nphp4"
"G10090_6434",574428,"Zmynd15",2.6177313765842,2.43629802594492e-09,"Up",1.39940143271617,0.000108827400252373,"Up","Up","persistent_direction_consistent","Zmynd15"
"G10090_6445",80891,"Fcrl2",2.17331538523794,5.38690409158797e-11,"Up",1.12541410849717,0.000107627225329198,"Up","Up","persistent_direction_consistent","Fcrl2"
"G10090_6453",71860,"Cfap52",-2.13667427280202,3.12736984324956e-08,"Down",-1.03100070156008,0.00544264752849106,"Down","Down","persistent_direction_consistent","Cfap52"
"G10090_6535",380785,"Begain",1.88926768130417,2.39441476750849e-09,"Up",1.07855763769446,0.000388572830035107,"Up","Up","persistent_direction_consistent","Begain"
"G10090_6537",21987,"Tpd52l1",-1.4069096867153,3.05882305409656e-06,"Down",-1.18835772872382,0.000106346347905519,"Down","Down","persistent_direction_consistent","Tpd52l1"
"G10090_6580",75172,"Ccdc146",-1.73475429763701,4.76846327098742e-06,"Down",-1.3322960478996,0.000135755431433867,"Down","Down","persistent_direction_consistent","Ccdc146"
"G10090_6596",70892,"Ttll7",-1.46425242030882,0.000416199402976436,"Down",-1.23030560662793,0.00162856751973422,"Down","Down","persistent_direction_consistent","Ttll7"
"G10090_6605",18807,"Pld3",1.29012209981556,5.75091494644909e-09,"Up",1.0537199791545,2.58293951451557e-05,"Up","Up","persistent_direction_consistent","Pld3"
"G10090_6618",18740,"Pitx1",1.11532099888943,2.02240042495284e-05,"Up",1.20595613086136,0.000190752415119131,"Up","Up","persistent_direction_consistent","Pitx1"
"G10090_6626",384009,"Glipr2",1.62273986499705,3.24865651169954e-09,"Up",1.07121835724505,1.44552227688712e-05,"Up","Up","persistent_direction_consistent","Glipr2"
"G10090_6630",21689,"Tekt1",-1.12469275178943,0.00306087463302476,"Down",-1.47288821185677,0.00179986409899281,"Down","Down","persistent_direction_consistent","Tekt1"
"G10090_6657",21336,"Tacr1",2.0044125815625,3.98819546807088e-06,"Up",2.21560327061139,4.28255241686619e-05,"Up","Up","persistent_direction_consistent","Tacr1"
"G10090_667",239559,"A4galt",1.34454580405943,9.31422053736584e-08,"Up",1.58127056609012,4.33977123847332e-05,"Up","Up","persistent_direction_consistent","A4galt"
"G10090_6694",108655,"Foxp1",1.13110514122642,1.95531130956795e-08,"Up",1.08257605194477,3.13436890041195e-06,"Up","Up","persistent_direction_consistent","Foxp1"
"G10090_6736",235312,"C1qtnf5",1.88141103576731,4.07575320693838e-09,"Up",1.66535611555569,1.72704801730143e-05,"Up","Up","persistent_direction_consistent","C1qtnf5"
"G10090_6754",76933,"Ifi27l2a",-1.94704088937135,1.95931923196842e-06,"Down",-1.96643866051965,1.93287275662478e-05,"Down","Down","persistent_direction_consistent","Ifi27l2a"
"G10090_679",14255,"Flt3",1.74575649197066,1.02905005723081e-06,"Up",1.00179343518308,0.000601250498045858,"Up","Up","persistent_direction_consistent","Flt3"
"G10090_680",11556,"Adrb3",-2.99284022736922,9.65400733826458e-06,"Down",-1.72909924239902,0.000165095508880068,"Down","Down","persistent_direction_consistent","Adrb3"
"G10090_6802",12395,"Runx1t1",1.19859219617813,4.28312936810068e-10,"Up",1.13726701188157,7.22553342036693e-06,"Up","Up","persistent_direction_consistent","Runx1t1"
"G10090_681",66065,"Hsd17b14",-1.55076225414758,7.77199568403422e-07,"Down",-1.23518497883933,7.66111505534496e-06,"Down","Down","persistent_direction_consistent","Hsd17b14"
"G10090_6833",70762,"Dclk2",1.42877148890544,1.43049609714252e-06,"Up",1.19862029521217,3.55187580921871e-05,"Up","Up","persistent_direction_consistent","Dclk2"
"G10090_6869",12297,"Cacnb3",2.1978280228122,8.27611428900954e-10,"Up",1.34835638092787,3.42550474770839e-05,"Up","Up","persistent_direction_consistent","Cacnb3"
"G10090_69",11876,"Artn",1.29646173890175,1.12955119116897e-05,"Up",1.12552073098388,0.00140165852181707,"Up","Up","persistent_direction_consistent","Artn"
"G10090_6923",22671,"Rnf112",1.84765330619799,3.225347712297e-06,"Up",1.00252974534738,0.00345075712321802,"Up","Up","persistent_direction_consistent","Rnf112"
"G10090_6958",85030,"Tnfrsf25",1.04354987615022,0.000374781470008775,"Up",1.02472075106721,0.0015476822792641,"Up","Up","persistent_direction_consistent","Tnfrsf25"
"G10090_6979",14200,"Fhl2",2.56599482419006,1.25608375146349e-07,"Up",1.66517198347726,3.80335357000787e-05,"Up","Up","persistent_direction_consistent","Fhl2"
"G10090_6988",212862,"Chpt1",-1.37159998900718,3.6666838335931e-09,"Down",-1.136017380062,2.27247783624488e-06,"Down","Down","persistent_direction_consistent","Chpt1"
"G10090_699",29870,"Gtse1",2.53541081722936,1.51635724332518e-08,"Up",1.037168723471,0.00154010688458839,"Up","Up","persistent_direction_consistent","Gtse1"
"G10090_7011",93888,"Pcdhb17",1.03447394690694,1.74331259212466e-07,"Up",1.03508455834798,5.05819112495582e-06,"Up","Up","persistent_direction_consistent","Pcdhb17"
"G10090_7033",105988,"Espl1",2.00225032408749,3.86016769238108e-08,"Up",1.32231006128197,7.29103552454981e-05,"Up","Up","persistent_direction_consistent","Espl1"
"G10090_71",17183,"Matn4",2.47965301737497,1.98702254079767e-08,"Up",1.71124724757345,0.000210201880096563,"Up","Up","persistent_direction_consistent","Matn4"
"G10090_7106",271697,"Cdk15",2.52299226617627,1.33480057950716e-08,"Up",2.59102605804685,2.34446817475707e-05,"Up","Up","persistent_direction_consistent","Cdk15"
"G10090_7170",69563,"Mrln",-1.86020290779343,5.99336708253533e-06,"Down",-1.41650283564955,0.000114866819237239,"Down","Down","persistent_direction_consistent","Mrln"
"G10090_7177",216856,"Nlgn2",1.87922038332513,3.22060826339172e-09,"Up",1.39645678364262,2.52545668858701e-05,"Up","Up","persistent_direction_consistent","Nlgn2"
"G10090_7181",64378,"Gpr88",3.81649119600323,2.82738095839916e-10,"Up",3.25291401262819,0.000124195158575444,"Up","Up","persistent_direction_consistent","Gpr88"
"G10090_7193",67512,"Agpat2",-1.38390010752685,0.000128858079564134,"Down",-1.07927426077926,0.000269353516613613,"Down","Down","persistent_direction_consistent","Agpat2"
"G10090_7199",211949,"Spsb4",1.32487413959132,0.000163618836745284,"Up",1.62778507471896,3.85540529903153e-05,"Up","Up","persistent_direction_consistent","Spsb4"
"G10090_720",16975,"Lrp8",1.84705743098668,4.53677689981011e-07,"Up",1.8344214013548,3.05412113289603e-05,"Up","Up","persistent_direction_consistent","Lrp8"
"G10090_7266",192176,"Flna",1.06114193045648,1.00976004523322e-06,"Up",1.18634198505599,5.12943152737126e-05,"Up","Up","persistent_direction_consistent","Flna"
"G10090_7308",73246,"Rassf6",-2.48331528857101,8.80056140342185e-05,"Down",-1.91418428046852,1.00860570907244e-05,"Down","Down","persistent_direction_consistent","Rassf6"
