"pathway","gene_symbol"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Ablim1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Adcy1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Adcy9"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Add3"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Aff1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Akap1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Aldh3b1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Amfr"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Anxa9"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Aqp3"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Ar"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Areg"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Arl3"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Asb13"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","B4galt1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Bag1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Bcl11b"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Bcl2"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Bhlhe40"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Blvrb"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Car12"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Calb2"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Calcr"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Cant1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Cbfa2t3"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Ccn5"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Ccnd1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Cd44"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Celsr1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Celsr2"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Chpt1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Cish"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Cldn7"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Clic3"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Cxcl12"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Cyp26b1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Deptor"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Dhcr7"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Dhrs2"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Dhrs3"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Dlc1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Dynlt3"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Fam102a"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Egr3"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Elf1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Elf3"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Elovl2"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Elovl5"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Endod1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Esrp2"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Farp1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Fasn"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Fcmr"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Fdft1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Fhl2"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Fkbp4"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Fkbp5"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Flnb"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Fos"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Foxc1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Frk"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Gab2"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Gfra1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Gja1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Gla"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Greb1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Hes1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Hr"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Hspb8"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Igf1r"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Igfbp4"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Il17rb"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Il6st"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Inhbb"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Inpp5f"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Isg20l2"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Itpk1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Jak2"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Kazn"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Kcnk15"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Kcnk5"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Kdm4b"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Klf10"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Klf4"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Klk10"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Krt13"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Krt15"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Krt18"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Krt19"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Krt8"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Lad1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Lrig1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Mapt"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Mast4"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Med13l"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Med24"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Mill2"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Mindy1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Mlph"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Mpped2"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Mreg"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Msmb"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Muc1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Myb"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Mybbp1a"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Mybl1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Myc"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Myof"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Nadsyn1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Nav2"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Nbl1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Ncor2"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Slc9a3r1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Npy1r"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Nrip1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Nxt1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Olfm1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Olfml3"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Opn3"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Ovol2"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","P2ry2"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Papss2"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Pdlim3"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Pdzk1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Pex11a"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Pgr"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Plaat3"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Pmaip1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Podxl"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Ppif"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Prss23"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Ptges"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Rab17"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Rab31"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Rapgefl1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Rara"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Rasgrp1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Rbbp8"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Reep1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Ret"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Retreg1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Rhobtb3"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Rhod"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Rps6ka2"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Rrp12"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Scarb1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Scnn1a"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Sec14l2"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Sema3b"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Sfn"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Sh3bp5"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Siah2"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Slc16a1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Slc19a2"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Slc1a1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Slc1a4"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Slc22a5"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Slc24a3"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Slc26a2"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Slc27a2"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Slc2a1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Slc37a1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Slc39a6"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Slc7a2"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Slc7a5"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Snx24"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Sox3"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Stc2"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Sult2b1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Svil"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Sybu"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Syngr1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Syt12"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Tbc1d30"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Tfap2c"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Tff1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Tff3"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Tgif2"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Tgm2"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Thsd4"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Tiam1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Tiparp"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Tjp3"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Tmem164"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Tmprss3"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Tob1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Tpbg"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Tpd52l1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Tsku"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Ttc39a"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Tubb2b"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Ugcg"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Unc119"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Wfs1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Wwc1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Xbp1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","Zfp185"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Abca3"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Abhd2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Acox2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Add3"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Aff1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Agr2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Aldh3a2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Aldh3b1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Amfr"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Anxa9"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Areg"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Arl3"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Ascl1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Ass1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Atp2b4"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Bag1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Batf"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Bcl2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Blvrb"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Btg3"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Car12"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Car2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Cacna2d2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Calcr"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Cav1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Ccn5"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Ccna1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Ccnd1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Cd44"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Cd9"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Cdc20"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Cdc6"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Cdh1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Celsr2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Chpt1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Chst8"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Cish"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Ckb"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Clic3"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Cox6c"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Cpe"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Cxcl12"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Cxcl14"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Cyp26b1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Cyp4f14"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Cyp4f15"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Cyp4f40"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Dcxr"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Dhcr7"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Dhrs2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Dlg5"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Dnajc1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Dnajc12"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Dusp2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Dynlt3"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Fam102a"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Egr3"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Elovl5"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Emp2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Etfb"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Fabp5"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Farp1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Fdft1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Fgfr3"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Fkbp4"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Fkbp5"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Flnb"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Fos"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Foxc1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Frk"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Gal"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Gale"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Gfus"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Gins2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Gjb3"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Gla"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Gper1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Hmgcs2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Homer2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Hprt"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Hr"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Hspa4l"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Hspb8"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Id2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Idh2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Igfbp4"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Igsf1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Il17rb"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Il6st"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Impa2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Isg20"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Itpk1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Jak1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Jak2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Kcnk5"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Kif20a"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Klf4"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Klk10"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Klk11"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Krt13"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Krt19"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Lamc2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Large1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Llgl2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Lsr"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Ltf"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Mapk13"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Mapt"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Mdk"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Mest"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Mettl3"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Mill2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Mocs2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Myb"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Myof"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Nab2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Nbl1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Ncor2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Slc9a3r1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Nmu"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Npy1r"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Nrip1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Nxt1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Olfm1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Opn3"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Ovol2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Papss2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Pcp4"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Pdcd4"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Pdlim3"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Pdzk1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Perp"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Pgr"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Pkp3"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Plaat3"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Plac1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Plk4"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Plxnb1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Ppif"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Prkar2b"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Prlr"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Prss23"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Ptger3"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Ptges"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Ptpn6"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Rab31"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Rabep1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Rapgefl1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Rbbp8"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Ret"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Rnaseh2a"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Rps6ka2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","S100a9"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Scarb1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Scnn1a"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Scube2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Sema3b"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Serpina1b"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Serpina1e"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Serpina3c"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Serpina3k"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Serpina3m"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Serpina3n"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Serpina5"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Sfn"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Sgk1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Siah2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Slc16a1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Slc1a4"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Slc22a5"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Slc24a3"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Slc26a2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Slc27a2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Slc29a1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Slc2a8"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Slc7a5"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Snx10"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Sord"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Sox3"
"HALLMARK_ESTROGEN_RESPONSE_LATE","St14"
"HALLMARK_ESTROGEN_RESPONSE_LATE","St6galnac2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Stil"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Sult2b1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Tfap2c"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Tff1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Tff3"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Tfpi2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Th"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Tiam1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Tjp3"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Tmprss3"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Tnnc1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Tob1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Top2a"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Tpbg"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Tpd52l1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Tpsb2"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Trim29"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Tspan13"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Tst"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Ugdh"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Unc13b"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Wfs1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Xbp1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Xrcc3"
"HALLMARK_ESTROGEN_RESPONSE_LATE","Zfp36"
"HALLMARK_FATTY_ACID_METABOLISM","Aadat"
"HALLMARK_FATTY_ACID_METABOLISM","Acaa1a"
"HALLMARK_FATTY_ACID_METABOLISM","Acaa2"
"HALLMARK_FATTY_ACID_METABOLISM","Acadl"
"HALLMARK_FATTY_ACID_METABOLISM","Acadm"
