"gene_id","ENTREZID","SYMBOL","logFC_1W","FDR_1W","direction_1W","logFC_4W","FDR_4W","direction_4W","direction_persistent","category"
"G10090_25937","58223","Mmp19",1.84163964984235,2.53583122790838e-08,"Up",1.7043801861824,9.56675676174823e-05,"Up","Up","persistent_direction_consistent"
"G10090_26","109711","Actn1",1.85669351027987,8.00848977793701e-10,"Up",1.44279847792545,8.8595174559856e-06,"Up","Up","persistent_direction_consistent"
"G10090_26041","12774","Ccr5",1.8816879568155,9.14944367248145e-08,"Up",1.78218877776822,7.91465147063084e-06,"Up","Up","persistent_direction_consistent"
"G10090_26083","20204","Prrx2",2.52004830336253,7.66359633732712e-10,"Up",1.3821083260042,3.15024009799314e-05,"Up","Up","persistent_direction_consistent"
"G10090_26198","21937","Tnfrsf1a",1.02251502596905,8.98986275896442e-08,"Up",1.05370806989657,4.0858360627712e-05,"Up","Up","persistent_direction_consistent"
"G10090_262","12843","Col1a2",2.91617148090967,6.38763362950198e-08,"Up",1.48794797538849,5.31356995561425e-05,"Up","Up","persistent_direction_consistent"
"G10090_26207","16164","Il13ra1",2.07236277398885,5.10331696807295e-10,"Up",1.82636614908288,2.06520365149694e-06,"Up","Up","persistent_direction_consistent"
"G10090_26319","76293","Mfap4",3.34059958951343,4.09198337338291e-10,"Up",1.50393699291968,1.15388486253172e-05,"Up","Up","persistent_direction_consistent"
"G10090_26330","69017","Prrt2",1.39135473359505,3.0592927528883e-06,"Up",1.0665544157068,0.000523159165628408,"Up","Up","persistent_direction_consistent"
"G10090_26387","93876","Pcdhb5",1.40644917346185,1.86318276907913e-07,"Up",1.49761875371422,1.66571114039183e-05,"Up","Up","persistent_direction_consistent"
"G10090_26398","93699","Pcdhgb1",1.54374277145606,1.90235828328898e-06,"Up",1.72232112527087,4.53879679152641e-05,"Up","Up","persistent_direction_consistent"
"G10090_2642","22174","Tyro3",1.60346988165877,2.30824118411676e-08,"Up",1.50986413253921,1.46076384791389e-05,"Up","Up","persistent_direction_consistent"
"G10090_26459","321019","Gpr183",1.41180503319654,1.32697859450821e-05,"Up",1.25666521134224,7.05659026065967e-05,"Up","Up","persistent_direction_consistent"
"G10090_26480","54120","Gipc2",1.42612247745473,0.000133785902825373,"Up",1.41620806599609,0.00113983351854086,"Up","Up","persistent_direction_consistent"
"G10090_26493","21826","Thbs2",2.24205060246478,2.15204106914914e-07,"Up",1.0745882668478,0.000101801116189788,"Up","Up","persistent_direction_consistent"
"G10090_26515","11609","Agtr2",5.15106986305351,8.98215764117736e-07,"Up",2.49567800766207,0.000132084372798851,"Up","Up","persistent_direction_consistent"
"G10090_26526","216197","Ckap4",2.37196801979401,8.41028695765544e-11,"Up",1.31882560644864,7.56524872962934e-06,"Up","Up","persistent_direction_consistent"
"G10090_26719","93890","Pcdhb19",1.65721289046947,5.53354502684136e-08,"Up",1.53111779181731,1.28315914243982e-05,"Up","Up","persistent_direction_consistent"
"G10090_2687","18301","Fxyd5",1.36048245704569,1.09730771701597e-06,"Up",1.44722021799121,2.58293951451557e-05,"Up","Up","persistent_direction_consistent"
"G10090_26876","100041194","Ahnak2",1.20516177789961,6.02525181891448e-06,"Up",1.18272856682966,8.43829995886313e-05,"Up","Up","persistent_direction_consistent"
"G10090_26974","320782","Tmem154",1.43275945940354,9.8078428930912e-08,"Up",1.50321389707261,9.54384074010941e-06,"Up","Up","persistent_direction_consistent"
"G10090_2698","373864","Col27a1",2.34646538398163,7.5360184832617e-09,"Up",1.69574907686847,8.85536684478733e-05,"Up","Up","persistent_direction_consistent"
"G10090_27105","66977","Nuf2",3.13334420828948,9.8677119424954e-09,"Up",1.56548968120395,0.00200641509305006,"Up","Up","persistent_direction_consistent"
"G10090_27147","56644","Clec7a",1.936326537948,2.27662417230033e-08,"Up",1.00677591218008,0.000319983275870117,"Up","Up","persistent_direction_consistent"
"G10090_27183","93685","Entpd7",1.65691359050899,3.50093316231453e-08,"Up",1.03586852268253,4.86009170853033e-05,"Up","Up","persistent_direction_consistent"
"G10090_27244","19378","Aldh1a2",2.04286402022794,4.0937025602392e-05,"Up",1.61986937587499,0.00319852673787851,"Up","Up","persistent_direction_consistent"
"G10090_2739","16399","Itga2b",1.26286025558295,2.36208217832465e-05,"Up",1.03024854747711,2.18725604745316e-05,"Up","Up","persistent_direction_consistent"
"G10090_27444","107895","Mgat5",1.36246581476478,1.34636445762135e-07,"Up",1.13453974056185,4.037545118119e-05,"Up","Up","persistent_direction_consistent"
"G10090_27452","67305","Gpx7",1.55796949809189,8.33374672006551e-10,"Up",1.00407655654422,9.59603535530991e-06,"Up","Up","persistent_direction_consistent"
"G10090_27454","17829","Muc1",1.65729174601013,4.346792068033e-09,"Up",1.46512064808314,0.000180798278881223,"Up","Up","persistent_direction_consistent"
"G10090_27525","16538","Kcns1",3.11708307592555,3.15233230063002e-06,"Up",1.78404942370234,0.00523409591929722,"Up","Up","persistent_direction_consistent"
"G10090_2758","17313","Mgp",2.13365264360274,5.72758439269808e-09,"Up",1.41984903863068,7.66111505534496e-06,"Up","Up","persistent_direction_consistent"
"G10090_27606","76917","Flywch2",1.03835217904936,5.60768944567315e-05,"Up",1.09030098881517,0.000363673417265382,"Up","Up","persistent_direction_consistent"
"G10090_2767","207686","Cfap69",2.17695807540277,2.01906721485698e-09,"Up",2.2226373760166,2.15669471455751e-05,"Up","Up","persistent_direction_consistent"
"G10090_277","224022","Slc7a4",1.74320497911692,8.58931158597901e-08,"Up",1.63585557313987,2.1429529111601e-05,"Up","Up","persistent_direction_consistent"
"G10090_27758","216858","Kctd11",1.30245654127813,6.68500475036788e-08,"Up",1.30378159509332,3.01252914830388e-05,"Up","Up","persistent_direction_consistent"
"G10090_27776","22402","Ccn4",3.8380837504754,1.47060133975614e-09,"Up",2.64176930095757,2.1526390679362e-05,"Up","Up","persistent_direction_consistent"
"G10090_2779","546134","Gramd2a",2.0196297399095,0.00019105042782352,"Up",2.06889915168736,9.3132476012554e-05,"Up","Up","persistent_direction_consistent"
"G10090_27804","170441","Slc2a10",1.37121298998405,5.91456899560886e-07,"Up",1.20545127988545,9.86362862066659e-05,"Up","Up","persistent_direction_consistent"
"G10090_27810","23845","Clec5a",1.7201612062294,7.4024480270016e-07,"Up",1.22072562538114,2.01694198548272e-05,"Up","Up","persistent_direction_consistent"
"G10090_27815","110173","Manba",1.06438916548771,1.56271692789427e-08,"Up",1.09167609951701,9.31586935535236e-06,"Up","Up","persistent_direction_consistent"
"G10090_27861","243300","Nyap1",1.30140758840013,0.000325940090025463,"Up",1.00093000967603,0.00246388281174906,"Up","Up","persistent_direction_consistent"
"G10090_27870","223254","Farp1",1.27827819334811,1.46227053718042e-08,"Up",1.10872332217261,2.09467827574293e-05,"Up","Up","persistent_direction_consistent"
"G10090_27941","214240","Disp2",3.35332355068698,5.02284949914883e-08,"Up",2.83125033230881,0.000536953018846436,"Up","Up","persistent_direction_consistent"
"G10090_27969","68304","Poglut3",1.08174123055252,3.0745552745561e-07,"Up",1.11934132781446,7.17189093691354e-06,"Up","Up","persistent_direction_consistent"
"G10090_2799","58187","Cldn10",1.51981122564418,3.37438217992373e-06,"Up",1.023027582567,0.00193456615672254,"Up","Up","persistent_direction_consistent"
"G10090_28029","26568","Slc27a3",1.48181068148991,8.88110567256188e-08,"Up",1.06112860292368,0.000155870739617605,"Up","Up","persistent_direction_consistent"
"G10090_2805","14268","Fn1",2.12619371141358,1.25009284067602e-06,"Up",3.1114096585538,4.44823186753004e-06,"Up","Up","persistent_direction_consistent"
"G10090_28063","11468","Actg2",2.4170603383658,3.89412370178167e-07,"Up",1.85072027385597,0.000975408290777253,"Up","Up","persistent_direction_consistent"
"G10090_28131","140494","Atp6v0a4",1.35194942470045,0.00224562408339264,"Up",1.12388842733911,0.000550882550002469,"Up","Up","persistent_direction_consistent"
"G10090_28155","14570","Arhgdig",1.56684087853415,5.98180140660247e-07,"Up",1.41552739049339,0.00123643810513818,"Up","Up","persistent_direction_consistent"
"G10090_28178","12834","Col6a2",2.39282997856371,2.7901357987512e-09,"Up",1.66249215382411,1.33831253155285e-05,"Up","Up","persistent_direction_consistent"
"G10090_2828","223433","Otulinl",2.04676300030563,8.00848977793701e-10,"Up",1.24362006239372,1.87645879583537e-05,"Up","Up","persistent_direction_consistent"
"G10090_28338","66197","Cks2",2.72584748633044,3.38645629792787e-08,"Up",1.15731439419204,0.00223888847077967,"Up","Up","persistent_direction_consistent"
"G10090_2839","74107","Cep55",3.63560691043636,3.11495459857037e-09,"Up",1.30187669339661,0.00163976316437444,"Up","Up","persistent_direction_consistent"
"G10090_28430","70021","Nt5dc2",3.96484156995703,3.12812585441073e-11,"Up",3.69057489398773,2.4465006239506e-05,"Up","Up","persistent_direction_consistent"
"G10090_2849","245350","AA414768",1.50236164575042,1.26088803257304e-08,"Up",1.39981825046738,2.93000709907795e-05,"Up","Up","persistent_direction_consistent"
"G10090_28532","319622","Itpripl2",1.1466562044598,1.98702254079767e-08,"Up",1.06712844421385,2.8069905731064e-06,"Up","Up","persistent_direction_consistent"
"G10090_28549","216148","Shc2",1.04306354014704,3.48649554022559e-07,"Up",1.31237723638078,1.06606218689673e-05,"Up","Up","persistent_direction_consistent"
"G10090_2857","76872","Ccdc116",2.55368258694107,4.94706443268976e-06,"Up",1.15738287286824,0.000442336106658713,"Up","Up","persistent_direction_consistent"
"G10090_28607","55963","Slc1a4",2.48966713325446,1.04499553695253e-08,"Up",2.20890031703826,1.49516262082602e-05,"Up","Up","persistent_direction_consistent"
"G10090_28734","93706","Pcdhgc3",1.03567851013936,2.40735856163779e-05,"Up",1.13051867597257,0.000105920215697697,"Up","Up","persistent_direction_consistent"
"G10090_2880","22029","Traf1",1.35348333249884,6.97683081754366e-06,"Up",1.37266153562471,4.05109230178522e-05,"Up","Up","persistent_direction_consistent"
"G10090_28836","108672","Zdhhc15",1.77649609972348,1.84885865215078e-07,"Up",1.28198042564984,1.49516262082602e-05,"Up","Up","persistent_direction_consistent"
"G10090_2888","233979","Tpcn2",1.57022915530178,3.83466880561545e-08,"Up",1.12920584254632,4.82363555211384e-05,"Up","Up","persistent_direction_consistent"
"G10090_28887","330390","Mdfic2",1.19184325567697,0.00583199635726017,"Up",1.0578633528592,0.00177778038420103,"Up","Up","persistent_direction_consistent"
"G10090_28968","80901","Cxcr6",2.39401762392081,1.00060176787587e-06,"Up",1.47786438024374,0.000178822433799535,"Up","Up","persistent_direction_consistent"
"G10090_29050","12835","Col6a3",2.49398642270258,1.92949873752561e-09,"Up",1.70882618476035,1.92062728345938e-05,"Up","Up","persistent_direction_consistent"
"G10090_29116","19249","Ptpn13",1.19122326650717,4.78461110276955e-07,"Up",1.11492810600288,4.69781683380482e-06,"Up","Up","persistent_direction_consistent"
"G10090_29125","16411","Itgax",1.93858679637773,9.55986785355271e-07,"Up",1.15896696409126,0.000340278382645838,"Up","Up","persistent_direction_consistent"
"G10090_2913","234356","Csgalnact1",2.22311336473832,2.93243325525024e-10,"Up",1.7275634030188,1.55378304083331e-05,"Up","Up","persistent_direction_consistent"
"G10090_29151","100043125","Cd300ld5",2.01501043806377,5.55126170266164e-06,"Up",1.19967364939468,0.00169072853126719,"Up","Up","persistent_direction_consistent"
"G10090_29159","18817","Plk1",2.50571445180965,6.60000381204688e-08,"Up",1.0431569584136,0.00238331703741574,"Up","Up","persistent_direction_consistent"
"G10090_29217","20568","Slpi",5.40599382121547,1.84208816989036e-06,"Up",3.65445553324323,3.84714157601646e-05,"Up","Up","persistent_direction_consistent"
"G10090_29218","11854","Rhod",2.22456859920829,1.47997488138219e-08,"Up",1.36120029904806,0.000227465543614745,"Up","Up","persistent_direction_consistent"
"G10090_29256","68797","Pdgfrl",2.28372110892534,8.03430847493604e-08,"Up",1.55759843063618,2.70165638143999e-05,"Up","Up","persistent_direction_consistent"
"G10090_29377","16790","Anpep",1.95161925660002,3.40689207287271e-08,"Up",1.71003813443535,1.02074217494275e-05,"Up","Up","persistent_direction_consistent"
"G10090_29385","331004","Slc9a9",1.66643804278547,7.6122810319715e-09,"Up",1.06095423328588,8.53779790962959e-05,"Up","Up","persistent_direction_consistent"
"G10090_29446","14230","Fkbp10",2.45895657238966,1.62741946343309e-09,"Up",1.66932725387735,9.65161178365081e-06,"Up","Up","persistent_direction_consistent"
"G10090_29448","23853","Def6",1.15167111060735,3.24847042659593e-06,"Up",1.41913459497961,1.63561902734809e-05,"Up","Up","persistent_direction_consistent"
"G10090_29475","15484","Hsd11b2",2.72512547025987,9.65014701430357e-08,"Up",2.05072545187746,0.000966137705480265,"Up","Up","persistent_direction_consistent"
"G10090_29516","12331","Cap1",1.01626359396266,1.43539158489407e-06,"Up",1.00909117227701,2.70496095127167e-05,"Up","Up","persistent_direction_consistent"
"G10090_29543","65086","Lpar3",1.47409457821065,0.00141514707472567,"Up",1.64816586768811,0.00107285926783474,"Up","Up","persistent_direction_consistent"
"G10090_29544","104080","Nxph4",1.71459829131483,1.78560116589728e-06,"Up",1.27684592341326,0.000351928996490795,"Up","Up","persistent_direction_consistent"
"G10090_29586","622976","Gm6377",2.38206879284301,6.10463059143789e-07,"Up",1.35735505528526,0.00318548323924843,"Up","Up","persistent_direction_consistent"
"G10090_29643","59012","Moxd1",1.99547984606801,4.14786013863593e-05,"Up",1.0090811383046,0.00254663577696252,"Up","Up","persistent_direction_consistent"
"G10090_29671","65221","Slc15a3",1.78925363746166,9.47016633094957e-08,"Up",1.02771020716735,4.65957024434236e-05,"Up","Up","persistent_direction_consistent"
"G10090_29696","56454","Aldh18a1",1.87787132254334,2.49314228087443e-09,"Up",1.44063075071255,1.48908819368709e-05,"Up","Up","persistent_direction_consistent"
"G10090_29737","230766","Fam167b",1.72415916982008,8.57901563982009e-09,"Up",1.10882169182985,0.000784824560875437,"Up","Up","persistent_direction_consistent"
"G10090_2980","213417","Klhdc8a",1.74627506460625,8.38649927149735e-08,"Up",1.21566710954958,0.00318377976350189,"Up","Up","persistent_direction_consistent"
"G10090_29840","14235","Foxm1",2.86077516295816,4.87250385805307e-10,"Up",1.21625967648023,0.000962489255165681,"Up","Up","persistent_direction_consistent"
"G10090_29906","12399","Runx3",2.47681996723001,6.72994384817083e-08,"Up",1.41628317925587,0.000620249185176421,"Up","Up","persistent_direction_consistent"
"G10090_29954","14119","Fbn2",5.63493204449206,2.01144584786093e-10,"Up",3.25773109492056,0.00036326462844209,"Up","Up","persistent_direction_consistent"
"G10090_30003","74211","1700017B05Rik",1.3969346799401,5.31630499981201e-08,"Up",1.10384431010712,5.41778236134634e-05,"Up","Up","persistent_direction_consistent"
"G10090_3001","18511","Pax9",1.60293437634416,8.28497730563758e-05,"Up",1.53146195254451,0.00208359944752348,"Up","Up","persistent_direction_consistent"
"G10090_3009","73804","Kif2c",3.47108344852736,7.73150945745769e-09,"Up",1.71973887875196,0.00360447931638313,"Up","Up","persistent_direction_consistent"
"G10090_30130","12642","Ch25h",1.24959995255811,0.000216280462556787,"Up",1.15749091064317,0.00129957917859984,"Up","Up","persistent_direction_consistent"
"G10090_30228","246154","Vasn",1.43497915461539,2.91243649020919e-07,"Up",1.45026324922149,1.05027825261399e-05,"Up","Up","persistent_direction_consistent"
"G10090_30231","320982","Arl4c",2.81228395134172,1.28831780923337e-10,"Up",1.88801862464376,9.31586935535236e-06,"Up","Up","persistent_direction_consistent"
"G10090_30321","12051","Bcl3",1.89122005085788,3.96703267905889e-09,"Up",1.75178265102517,1.46789234953788e-05,"Up","Up","persistent_direction_consistent"
"G10090_30398","18787","Serpine1",1.65954084201701,1.66250733152731e-05,"Up",1.9433393254445,2.57038594725519e-05,"Up","Up","persistent_direction_consistent"
"G10090_30436","330695","Ctxn1",2.38259612686855,2.2471902363951e-10,"Up",1.41506997491021,0.000196750068149205,"Up","Up","persistent_direction_consistent"
"G10090_30459","12833","Col6a1",2.31538956892161,8.03485764160247e-09,"Up",1.65733565778357,1.24928672460555e-05,"Up","Up","persistent_direction_consistent"
"G10090_30497","12837","Col8a1",2.86615077660645,2.0374148436581e-10,"Up",1.43073997387291,5.6415621806326e-06,"Up","Up","persistent_direction_consistent"
"G10090_30512","16971","Lrp1",1.10986293731049,1.89567981943293e-05,"Up",1.45225802844556,3.87833525584103e-05,"Up","Up","persistent_direction_consistent"
"G10090_30519","102635360","Gm32719",2.44406503292097,1.18897669130619e-06,"Up",1.49662611595915,0.0119043802144858,"Up","Up","persistent_direction_consistent"
"G10090_3055","21923","Tnc",2.84626238872579,2.10828550924683e-07,"Up",1.93495359962941,1.55170139826154e-05,"Up","Up","persistent_direction_consistent"
"G10090_3061","102075","Plekhg4",4.83162508120939,4.3506183246762e-08,"Up",2.76537502164579,0.000205821540436167,"Up","Up","persistent_direction_consistent"
"G10090_30691","107995","Cdc20",2.90590320924198,6.36500818080201e-09,"Up",1.47583436935357,0.000592266542103696,"Up","Up","persistent_direction_consistent"
"G10090_30720","106572","Rab31",1.77233544243576,5.82622871823566e-09,"Up",1.65503224023899,1.74974397775968e-06,"Up","Up","persistent_direction_consistent"
"G10090_30726","12571","Cdk6",1.7692259362118,5.3935242427679e-09,"Up",2.02165185588443,3.03525924601535e-06,"Up","Up","persistent_direction_consistent"
"G10090_30728","12514","Cd68",1.83508628104576,5.5145032163578e-07,"Up",1.09599775637313,0.000340278382645838,"Up","Up","persistent_direction_consistent"
"G10090_30771","93882","Pcdhb11",1.31833563069406,2.20246348633262e-05,"Up",1.5069507329191,5.05485405971016e-05,"Up","Up","persistent_direction_consistent"
"G10090_30774","18196","Nsg1",1.58222341840582,3.90511212598569e-08,"Up",1.66286943880564,5.41245706179369e-06,"Up","Up","persistent_direction_consistent"
"G10090_30779","57265","Fzd2",1.94449629068835,2.49314228087443e-09,"Up",1.12304122881587,3.76044521094687e-05,"Up","Up","persistent_direction_consistent"
"G10090_30807","56175","Bace2",1.34335739640994,7.93482071530902e-08,"Up",1.04225006825107,8.52695529239818e-05,"Up","Up","persistent_direction_consistent"
"G10090_30826","14281","Fos",1.44603110727967,0.000286073138768813,"Up",1.06630618428732,0.00710722365740957,"Up","Up","persistent_direction_consistent"
"G10090_30849","14234","Foxc2",1.0708888149006,4.20339321548596e-05,"Up",1.18962422749442,0.000265857980237048,"Up","Up","persistent_direction_consistent"
"G10090_30951","16506","Kcnd1",1.71165423243176,1.16309209002263e-08,"Up",1.4865836121943,5.63952177778993e-05,"Up","Up","persistent_direction_consistent"
"G10090_3097","70445","Cd248",1.46048416162107,1.64655280165772e-07,"Up",1.36036694630652,3.13563493325907e-05,"Up","Up","persistent_direction_consistent"
"G10090_30991","229791","Plppr4",2.26898949140984,2.70761806577888e-08,"Up",3.26780426796568,0.000138620255466755,"Up","Up","persistent_direction_consistent"
"G10090_31058","210622","Pamr1",1.60978301166503,5.08702220047139e-06,"Up",1.25566671202689,3.76337951309948e-05,"Up","Up","persistent_direction_consistent"
"G10090_3106","20970","Sdc3",1.28200729975185,1.33963791138433e-07,"Up",1.39509816881754,1.17874333245269e-05,"Up","Up","persistent_direction_consistent"
"G10090_31094","329941","Col8a2",2.09795019640481,5.70158036161839e-06,"Up",1.12284809892623,0.000811717093321213,"Up","Up","persistent_direction_consistent"
"G10090_31109","26564","Ror2",2.54327980985678,2.49314228087443e-09,"Up",2.14264490531815,1.71660205336519e-05,"Up","Up","persistent_direction_consistent"
"G10090_3111","65970","Lima1",1.46282643817297,8.71680483519396e-08,"Up",1.25312209238673,8.45037099015405e-06,"Up","Up","persistent_direction_consistent"
"G10090_31125","14789","P3h3",1.95629474640189,2.13448437805188e-08,"Up",1.31430266624299,1.72704801730143e-05,"Up","Up","persistent_direction_consistent"
"G10090_31148","13051","Cx3cr1",3.26830734837177,1.19984285717762e-11,"Up",2.33967736773023,2.27247783624488e-06,"Up","Up","persistent_direction_consistent"
"G10090_31170","75209","Sv2c",1.71675459119071,0.000108295373097045,"Up",2.44199430240143,8.77811120744894e-06,"Up","Up","persistent_direction_consistent"
"G10090_31187","213469","Lgi3",2.4327949763166,6.82638201271805e-09,"Up",2.58647933844829,3.49773470509774e-05,"Up","Up","persistent_direction_consistent"
"G10090_3119","73332","Ccdc30",2.20612311237493,1.41590586493762e-08,"Up",1.41622052102093,0.000586101654482686,"Up","Up","persistent_direction_consistent"
"G10090_3120","231633","Tmem119",2.34898956202654,8.56028401813802e-10,"Up",1.57737153912603,1.02074217494275e-05,"Up","Up","persistent_direction_consistent"
"G10090_31209","20969","Sdc1",2.36871920070603,2.36125290003132e-10,"Up",2.28945657705889,4.35967872867964e-06,"Up","Up","persistent_direction_consistent"
"G10090_31245","23959","Nt5e",1.26261878774636,2.48743499125288e-05,"Up",1.84727393578571,9.59603535530991e-06,"Up","Up","persistent_direction_consistent"
"G10090_31336","269941","Chsy1",1.75919739773346,4.41073612201873e-08,"Up",1.16723629350189,1.54257438420669e-05,"Up","Up","persistent_direction_consistent"
"G10090_31413","12904","Crabp2",3.4323433640064,1.78916130670629e-09,"Up",2.30636137789986,0.000306637716098341,"Up","Up","persistent_direction_consistent"
"G10090_31451","81840","Sorcs2",3.03549106071771,8.41321205093056e-11,"Up",1.82628798203373,5.17620083113441e-05,"Up","Up","persistent_direction_consistent"
"G10090_31465","56693","Crtap",1.57575472430118,4.37706361267642e-08,"Up",1.07408479202681,6.56859776583183e-05,"Up","Up","persistent_direction_consistent"
"G10090_31485","108168679","",1.28467608805308,1.11391863492668e-07,"Up",1.09250604432863,0.000560768012641758,"Up","Up","persistent_direction_consistent"
"G10090_31492","22152","Tubb3",1.5589570674125,3.87684208051983e-08,"Up",2.38923638180844,8.76683255998049e-05,"Up","Up","persistent_direction_consistent"
"G10090_31693","118452","Baalc",2.3212582032757,5.5886331695524e-09,"Up",2.07787895411621,1.72183172704993e-05,"Up","Up","persistent_direction_consistent"
"G10090_31697","53421","Sec61a1",1.50991090998585,5.47698438583692e-09,"Up",1.10077303904935,1.73799221681643e-05,"Up","Up","persistent_direction_consistent"
"G10090_317","110749","Chaf1b",2.19371360052576,2.94159991979939e-09,"Up",1.08489351906906,0.00529905751046534,"Up","Up","persistent_direction_consistent"
"G10090_31716","665033","Col6a5",1.87562659733,7.59267683550184e-06,"Up",2.97997794697711,0.000103758782045978,"Up","Up","persistent_direction_consistent"
"G10090_31833","229801","Tram1l1",2.51022966700876,3.17537035764853e-07,"Up",1.69870941427411,0.000947723042069195,"Up","Up","persistent_direction_consistent"
"G10090_31856","74488","Lrrc15",5.28112209479834,1.46536334768678e-10,"Up",3.71056430044453,9.80760368997709e-05,"Up","Up","persistent_direction_consistent"
"G10090_31925","71994","Cnn3",1.49436465988274,1.46331013728081e-08,"Up",1.00552405066375,1.36792764538388e-05,"Up","Up","persistent_direction_consistent"
"G10090_31945","245857","Ssh3",1.05840142062755,1.29544588656835e-06,"Up",1.07687644279192,4.40496285856842e-05,"Up","Up","persistent_direction_consistent"
"G10090_31974","21346","Tagln2",1.33972758652464,1.37634853292234e-08,"Up",1.36030474950114,5.03615122405135e-06,"Up","Up","persistent_direction_consistent"
"G10090_31980","229323","Gpr171",1.6030924549663,0.000169606135944923,"Up",1.07980533568895,0.00662731054203828,"Up","Up","persistent_direction_consistent"
"G10090_31995","277360","Prex1",1.29419664909819,1.44149193751972e-08,"Up",1.0436430173475,1.49516262082602e-05,"Up","Up","persistent_direction_consistent"
"G10090_32","21930","Tnfaip6",2.99808626700729,1.38229604788159e-07,"Up",2.54546680885953,0.000387695484109241,"Up","Up","persistent_direction_consistent"
"G10090_3211","83925","Trps1",1.2415668832335,2.94981125613783e-07,"Up",1.2318327688599,4.1140116996626e-06,"Up","Up","persistent_direction_consistent"
"G10090_32209","21858","Timp2",1.36083294328478,4.93895191240519e-07,"Up",1.16943521957923,3.13359659326491e-05,"Up","Up","persistent_direction_consistent"
"G10090_32217","93887","Pcdhb16",1.25533290050311,1.71311778779709e-07,"Up",1.15018576414282,4.08234796131394e-05,"Up","Up","persistent_direction_consistent"
"G10090_32227","382551","Cd300ld3",1.33024213887634,0.00014912677616267,"Up",1.0411262165924,0.00792665262362083,"Up","Up","persistent_direction_consistent"
"G10090_32246","30878","Apln",2.01677722667693,3.64548212098926e-09,"Up",1.36238730905415,0.000185317853458843,"Up","Up","persistent_direction_consistent"
"G10090_32275","81897","Tlr9",2.19525811530485,6.88886234487843e-08,"Up",1.02830116990588,0.000585219456337717,"Up","Up","persistent_direction_consistent"
"G10090_3228","66695","Aspn",2.72464810538487,5.24885439761562e-09,"Up",1.35113836056571,5.86618411825507e-06,"Up","Up","persistent_direction_consistent"
"G10090_3230","239405","Rspo2",1.70411919237647,0.00010983391897034,"Up",2.36397149112519,1.99682959676343e-05,"Up","Up","persistent_direction_consistent"
"G10090_32339","14284","Fosl2",1.46007786574611,7.24114436419788e-08,"Up",1.09845272011928,1.48140485754863e-05,"Up","Up","persistent_direction_consistent"
"G10090_32382","20293","Ccl12",2.65726285485758,1.30685672994639e-06,"Up",1.28613093885044,0.00326623891500644,"Up","Up","persistent_direction_consistent"
"G10090_32504","72273","Smim24",1.17464186717479,7.11865772293874e-06,"Up",1.27237729851814,3.96376540031476e-05,"Up","Up","persistent_direction_consistent"
"G10090_32524","244238","Mrgpre",1.0573643211159,3.57143771332193e-06,"Up",1.00449201189874,0.000286120346161209,"Up","Up","persistent_direction_consistent"
"G10090_32562","69183","C1qtnf2",1.93999646313952,2.97526659118717e-08,"Up",1.20273669132567,0.000135034352614016,"Up","Up","persistent_direction_consistent"
"G10090_32594","218442","Serinc5",1.78067333135707,3.8053385233736e-09,"Up",1.25185883275252,4.7650547279952e-06,"Up","Up","persistent_direction_consistent"
"G10090_3262","170743","Tlr7",1.84125175261336,4.11145771956287e-07,"Up",1.02043397874485,0.000423417416784094,"Up","Up","persistent_direction_consistent"
"G10090_32691","108167989","Gm46340",1.40155227667686,7.39885643764855e-06,"Up",1.27798905217299,0.00011048553945412,"Up","Up","persistent_direction_consistent"
"G10090_32774","12842","Col1a1",3.52312798783409,8.99245822662358e-09,"Up",1.80748307821909,3.05208811130156e-05,"Up","Up","persistent_direction_consistent"
"G10090_32800","236900","Pdk3",1.53297616338065,2.48464345009263e-09,"Up",1.05035579066863,2.13963887178402e-05,"Up","Up","persistent_direction_consistent"
"G10090_32870","56264","Cpxm1",3.30399895444573,6.68580131494874e-13,"Up",1.16441100688566,0.000455128494516424,"Up","Up","persistent_direction_consistent"
"G10090_32944","54608","Abhd2",1.06787688297617,3.90744269527563e-05,"Up",1.40612103356358,4.037545118119e-05,"Up","Up","persistent_direction_consistent"
"G10090_3299","71398","Tasl",1.69165643619296,3.37952185003805e-07,"Up",1.29559256568702,0.000232412710715225,"Up","Up","persistent_direction_consistent"
"G10090_3302","109212","Pimreg",3.05306386540566,1.97394018364094e-09,"Up",1.53618137304648,0.00047847821398621,"Up","Up","persistent_direction_consistent"
"G10090_33070","12798","Cnn2",1.5735232392575,1.8733023229158e-08,"Up",1.05426319433561,1.34590696650832e-05,"Up","Up","persistent_direction_consistent"
"G10090_3310","74202","Fblim1",1.61087334744868,2.2577188409256e-09,"Up",1.26517182967252,4.8532505127253e-05,"Up","Up","persistent_direction_consistent"
"G10090_33113","105785","Kdelr3",2.40532110510862,8.31505645580612e-11,"Up",1.48380022108637,2.21263080977136e-05,"Up","Up","persistent_direction_consistent"
"G10090_3312","28240","Trpm2",2.43232000385502,6.88112390180922e-06,"Up",1.1228447876879,0.0436937172754115,"Up","Up","persistent_direction_consistent"
"G10090_33178","56788","Scube2",2.63508694099593,7.77199568403422e-07,"Up",1.09215841124128,0.008558152548288,"Up","Up","persistent_direction_consistent"
"G10090_33218","14017","Evi2a",1.440030627839,7.83573525588258e-08,"Up",1.14544596305544,1.8748937183061e-05,"Up","Up","persistent_direction_consistent"
