"gene_id","ENTREZID","SYMBOL","logFC","FDR","timepoint","strict_DEG","direction","fdr_source_column"
"G10090_23025","20595","Smn1",-0.0546445107983214,0.405280787598529,"1W",FALSE,"Down","FDR"
"G10090_33105","67862","2310033P09Rik",0.107330375576531,0.405710357657805,"1W",FALSE,"Up","FDR"
"G10090_12564","101631","Pwwp2b",0.0925701681649884,0.406095904532821,"1W",FALSE,"Up","FDR"
"G10090_6050","233545","Emsy",0.0439718787529227,0.406584007909617,"1W",FALSE,"Up","FDR"
"G10090_17719","68839","Ankrd46",-0.0561182321295465,0.407018848971378,"1W",FALSE,"Down","FDR"
"G10090_21243","67370","Zfp606",-0.0857316985663138,0.407456195829973,"1W",FALSE,"Down","FDR"
"G10090_5897","100310872","Dynlt1a",0.0673584637977268,0.407512192699739,"1W",FALSE,"Up","FDR"
"G10090_14204","56086","Set",-0.0540753972691765,0.408036517072628,"1W",FALSE,"Down","FDR"
"G10090_13311","94246","Arid4b",0.0913712922893282,0.408116647162104,"1W",FALSE,"Up","FDR"
"G10090_5922","109689","Arrb1",-0.0942389057226825,0.408142841066199,"1W",FALSE,"Down","FDR"
"G10090_28691","192198","Lrrc4",-0.145962725793903,0.408142841066199,"1W",FALSE,"Down","FDR"
"G10090_13493","74558","Gvin1",-0.192773272787408,0.40825161353471,"1W",FALSE,"Down","FDR"
"G10090_24407","58800","Trpm7",0.0988593356255937,0.408297088169804,"1W",FALSE,"Up","FDR"
"G10090_12800","80288","Bcl9l",0.0752134109107347,0.4084153162331,"1W",FALSE,"Up","FDR"
"G10090_9168","216616","Efemp1",-0.164581256295402,0.409251784923381,"1W",FALSE,"Down","FDR"
"G10090_6038","16768","Lag3",0.191207177582119,0.409633315467642,"1W",FALSE,"Up","FDR"
"G10090_5617","66923","Pbrm1",0.0854474712473939,0.409633315467642,"1W",FALSE,"Up","FDR"
"G10090_15795","16373","Irx3",-0.181434291868087,0.410268328820899,"1W",FALSE,"Down","FDR"
"G10090_2414","71213","Cage1",0.18659393975236,0.410332471765794,"1W",FALSE,"Up","FDR"
"G10090_5790","18744","Pja1",0.0483439976038943,0.410430562589699,"1W",FALSE,"Up","FDR"
"G10090_12938","51786","Cpsf2",-0.079841582542909,0.410510645715696,"1W",FALSE,"Down","FDR"
"G10090_2018","20088","Rps24",0.0947009780254293,0.410793756812902,"1W",FALSE,"Up","FDR"
"G10090_31808","23830","Capn10",-0.0802834260466689,0.411969499076823,"1W",FALSE,"Down","FDR"
"G10090_15461","17919","Myo5b",-0.19425281938418,0.411969499076823,"1W",FALSE,"Down","FDR"
"G10090_8419","94093","Trim33",0.0836649116778404,0.412212999642141,"1W",FALSE,"Up","FDR"
"G10090_16345","619331","Zfp551",-0.122950939256893,0.412262777663784,"1W",FALSE,"Down","FDR"
"G10090_11417","259277","Klk8",0.17701802431389,0.412270554032514,"1W",FALSE,"Up","FDR"
"G10090_9553","240444","Kcng2",0.204709437021031,0.41238956825247,"1W",FALSE,"Up","FDR"
"G10090_5243","72171","Shq1",0.0919147830449233,0.412420174175607,"1W",FALSE,"Up","FDR"
"G10090_19354","70233","Cd2bp2",-0.0445927172084537,0.412468921600624,"1W",FALSE,"Down","FDR"
"G10090_2551","106014","Tafa5",-0.112198138908728,0.412639503679304,"1W",FALSE,"Down","FDR"
"G10090_18890","12823","Col19a1",0.335877059773614,0.412779550907242,"1W",FALSE,"Up","FDR"
"G10090_1856","68385","Tlcd1",-0.17005213528127,0.413135784907554,"1W",FALSE,"Down","FDR"
"G10090_12593","94213","Ddx50",0.0593534248113946,0.413254786962801,"1W",FALSE,"Up","FDR"
"G10090_29501","74213","Rbm26",-0.0983409523528674,0.413792594623193,"1W",FALSE,"Down","FDR"
"G10090_8857","67011","Mettl6",-0.0565232472863375,0.414319697039621,"1W",FALSE,"Down","FDR"
"G10090_25903","70387","Ttc9c",-0.0620080180805698,0.41452403091404,"1W",FALSE,"Down","FDR"
"G10090_7534","24105","Rbck1",0.0625265556431963,0.415603676068483,"1W",FALSE,"Up","FDR"
"G10090_27084","100859931","Gm20604",-0.23155313332907,0.415646036561695,"1W",FALSE,"Down","FDR"
"G10090_2864","433940","Fam222a",-0.152050897067186,0.416083751836126,"1W",FALSE,"Down","FDR"
"G10090_3727","226591","Tiprl",-0.0438756258231316,0.416231198762188,"1W",FALSE,"Down","FDR"
"G10090_12012","11687","Alox15",-0.228102226458256,0.41632283056267,"1W",FALSE,"Down","FDR"
"G10090_4361","207958","Alg11",-0.0578575342024073,0.416410933895467,"1W",FALSE,"Down","FDR"
"G10090_19009","353190","Edc3",0.0485659603873557,0.416589460980654,"1W",FALSE,"Up","FDR"
"G10090_2355","23859","Dlg2",0.171328159254119,0.416903391312434,"1W",FALSE,"Up","FDR"
"G10090_8645","238123","Cog5",0.118609812638976,0.417822284979611,"1W",FALSE,"Up","FDR"
"G10090_10212","114654","Ly6g6d",-0.462859366911045,0.418171750528695,"1W",FALSE,"Down","FDR"
"G10090_5181","76886","Fam81a",0.180084075762757,0.418655070961722,"1W",FALSE,"Up","FDR"
"G10090_10304","100502777","",-0.138465471522228,0.418923795707753,"1W",FALSE,"Down","FDR"
"G10090_21580","17973","Nck1",-0.0607554676072761,0.419016922123863,"1W",FALSE,"Down","FDR"
"G10090_4892","105244343","Gm39972",0.131068586433616,0.41915871640705,"1W",FALSE,"Up","FDR"
"G10090_10301","20351","Sema4a",0.180682330846439,0.419189757862737,"1W",FALSE,"Up","FDR"
"G10090_25101","240255","Ythdc2",-0.112859885508115,0.419204638750605,"1W",FALSE,"Down","FDR"
"G10090_15389","244416","Ppp1r3b",-0.185934329944593,0.419300119988966,"1W",FALSE,"Down","FDR"
"G10090_14489","231003","Klhl17",0.0767049332924791,0.419873943894179,"1W",FALSE,"Up","FDR"
"G10090_3847","15042","H2-T24",0.14497026340637,0.420127326835867,"1W",FALSE,"Up","FDR"
"G10090_7206","54650","Sfmbt1",-0.0639880709528141,0.420429777017586,"1W",FALSE,"Down","FDR"
"G10090_1151","58234","Shank3",0.152449957591318,0.420705506203305,"1W",FALSE,"Up","FDR"
"G10090_22961","70118","Srrd",-0.0822836422576361,0.420731016512404,"1W",FALSE,"Down","FDR"
"G10090_3099","14009","Etv1",0.116341368110667,0.421486774480967,"1W",FALSE,"Up","FDR"
"G10090_5767","228788","Ccm2l",-0.144023306856503,0.421487593071397,"1W",FALSE,"Down","FDR"
"G10090_31877","20170","Hps6",-0.0690786154595381,0.421833594439809,"1W",FALSE,"Down","FDR"
"G10090_24173","235527","Plscr4",-0.109760723230714,0.422482832477618,"1W",FALSE,"Down","FDR"
"G10090_19215","67025","Rpl11",0.0780920539046582,0.422561402711319,"1W",FALSE,"Up","FDR"
"G10090_13769","268449","Rpl23a",-0.0770027623871186,0.422664638294617,"1W",FALSE,"Down","FDR"
"G10090_33006","67832","Brix1",-0.0613519907311478,0.422886873059429,"1W",FALSE,"Down","FDR"
"G10090_3155","22321","Vars1",-0.0974212276564755,0.423255221883152,"1W",FALSE,"Down","FDR"
"G10090_16343","269470","Wdr3",0.0640823265080183,0.423826573599071,"1W",FALSE,"Up","FDR"
"G10090_28749","110078","Pygb",0.157745726217275,0.424077713908499,"1W",FALSE,"Up","FDR"
"G10090_1450","72562","Pcbd2",-0.0814247510829835,0.424142172900095,"1W",FALSE,"Down","FDR"
"G10090_9873","67671","Rpl38",0.0835470740326107,0.42417072060833,"1W",FALSE,"Up","FDR"
"G10090_26886","110558","H2-Q9",-0.234422901665907,0.424427195998535,"1W",FALSE,"Down","FDR"
"G10090_2334","66053","Ppil2",-0.0391170513864378,0.424684912118482,"1W",FALSE,"Down","FDR"
"G10090_7992","66628","Thg1l",0.0681484123311529,0.425300462842086,"1W",FALSE,"Up","FDR"
"G10090_9214","107999","Gtpbp6",-0.0889307797914183,0.425578684726927,"1W",FALSE,"Down","FDR"
"G10090_15773","208650","Cblb",-0.0427974938905025,0.425605016897291,"1W",FALSE,"Down","FDR"
"G10090_8181","234378","Klhl26",-0.0667632135234287,0.426047097678841,"1W",FALSE,"Down","FDR"
"G10090_4268","239122","Setdb2",0.115389932786928,0.426165413106236,"1W",FALSE,"Up","FDR"
"G10090_9646","237847","Rtn4rl1",0.159233877761706,0.426281827693512,"1W",FALSE,"Up","FDR"
"G10090_6758","13356","Dgcr2",0.0592725722261711,0.426458593364578,"1W",FALSE,"Up","FDR"
"G10090_32735","71131","Zfp689",-0.0711619469593845,0.426571917208072,"1W",FALSE,"Down","FDR"
"G10090_8046","257635","Sdsl",0.285540818558605,0.426571917208072,"1W",FALSE,"Up","FDR"
"G10090_29137","59308","Emcn",0.0905543845912891,0.426571917208072,"1W",FALSE,"Up","FDR"
"G10090_2140","70315","Hdac8",0.0569393891457756,0.430051221159092,"1W",FALSE,"Up","FDR"
"G10090_10348","67534","Ttll4",0.0951840399322797,0.430168689738603,"1W",FALSE,"Up","FDR"
"G10090_19078","319740","Zfyve27",-0.0653846391807566,0.430312043504922,"1W",FALSE,"Down","FDR"
"G10090_10982","246228","Vwa1",0.0951044019900558,0.430946201949669,"1W",FALSE,"Up","FDR"
"G10090_23657","52615","Suz12",-0.0965990072365841,0.431302514518062,"1W",FALSE,"Down","FDR"
"G10090_17202","230162","Zfp189",-0.0860944615356076,0.43249389654727,"1W",FALSE,"Down","FDR"
"G10090_13613","76799","Tmem234",-0.0509466097547522,0.432586838767379,"1W",FALSE,"Down","FDR"
"G10090_8490","79565","Mettl27",0.121106989229861,0.432931101888987,"1W",FALSE,"Up","FDR"
"G10090_2252","68634","Tm2d3",-0.0499090447559622,0.433045927286571,"1W",FALSE,"Down","FDR"
"G10090_305","16840","Cnmd",-0.500664019085903,0.433088941030998,"1W",FALSE,"Down","FDR"
"G10090_900","12651","Chkb",0.058407844624184,0.433167160122811,"1W",FALSE,"Up","FDR"
"G10090_3276","76687","Spcs3",0.0708136090417559,0.43346844390146,"1W",FALSE,"Up","FDR"
"G10090_8035","74343","Crtc2",-0.0589286813822023,0.434130642791153,"1W",FALSE,"Down","FDR"
"G10090_3263","14225","Fkbp1a",0.0476288614941338,0.434137953302162,"1W",FALSE,"Up","FDR"
"G10090_651","319634","Efcab5",0.165242058104235,0.434364131480573,"1W",FALSE,"Up","FDR"
"G10090_28458","228061","Agps",0.0867396399569167,0.4345112131021,"1W",FALSE,"Up","FDR"
"G10090_27981","234669","Ces2b",-0.0749559630475344,0.434942600043229,"1W",FALSE,"Down","FDR"
"G10090_18339","54160","Copg2",0.0622924752326442,0.435676554949777,"1W",FALSE,"Up","FDR"
"G10090_10259","20671","Sox17",-0.121445932819602,0.436427120089972,"1W",FALSE,"Down","FDR"
"G10090_2646","212281","Zfp729a",0.127850899360575,0.437279436087752,"1W",FALSE,"Up","FDR"
"G10090_25915","76498","Paqr4",0.09731944036416,0.437279436087752,"1W",FALSE,"Up","FDR"
"G10090_30066","223593","Washc5",0.0582272315327193,0.437997401579398,"1W",FALSE,"Up","FDR"
"G10090_12315","243958","Siglecg",-0.263335357161992,0.438297402608664,"1W",FALSE,"Down","FDR"
"G10090_5241","93760","Arid1a",0.051767467459231,0.439171726097204,"1W",FALSE,"Up","FDR"
"G10090_9594","18715","Pim2",-0.0798956478306316,0.439447523190487,"1W",FALSE,"Down","FDR"
"G10090_9384","58222","Rab37",0.276042141208001,0.439646361318615,"1W",FALSE,"Up","FDR"
"G10090_25403","94216","Col4a6",-0.350386024750151,0.439827609788848,"1W",FALSE,"Down","FDR"
"G10090_6984","18130","Ints6",0.0562305053725254,0.440051169449419,"1W",FALSE,"Up","FDR"
"G10090_14727","232933","Ccdc61",-0.0752540266184682,0.440354851253751,"1W",FALSE,"Down","FDR"
"G10090_9154","223435","Trio",0.0560612315063903,0.440436595988617,"1W",FALSE,"Up","FDR"
"G10090_10617","245622","Fam199x",-0.113027408582852,0.44061883819622,"1W",FALSE,"Down","FDR"
"G10090_1457","240327","Iigp1c",0.236107290756823,0.440689797906863,"1W",FALSE,"Up","FDR"
"G10090_22325","68836","Mrpl52",-0.0729202450623622,0.441316559766307,"1W",FALSE,"Down","FDR"
"G10090_10079","66816","Thap2",-0.109891313424983,0.441379218982377,"1W",FALSE,"Down","FDR"
"G10090_19334","217882","Cep170b",0.0915647265258922,0.441501586892219,"1W",FALSE,"Up","FDR"
"G10090_7613","238023","Hexd",0.0779907023566623,0.441674878599934,"1W",FALSE,"Up","FDR"
"G10090_14","68379","Ciz1",-0.0548874972624482,0.441957132032284,"1W",FALSE,"Down","FDR"
"G10090_8378","246196","Zfp277",-0.0441744951076919,0.441981101174936,"1W",FALSE,"Down","FDR"
"G10090_14364","72075","Ogfr",0.0609043330501555,0.442739552739015,"1W",FALSE,"Up","FDR"
"G10090_29103","30956","Aass",0.352749487053636,0.442739552739015,"1W",FALSE,"Up","FDR"
"G10090_16379","108167576","Gm46066",-0.120379555591094,0.442739552739015,"1W",FALSE,"Down","FDR"
"G10090_17623","93730","Lztfl1",0.0749220364425917,0.442758567555147,"1W",FALSE,"Up","FDR"
"G10090_11878","76089","Rapgef2",-0.0566201180090009,0.443830364685194,"1W",FALSE,"Down","FDR"
"G10090_7700","27416","Abcc5",-0.0579614117375246,0.44393920683143,"1W",FALSE,"Down","FDR"
"G10090_2462","72748","Hdhd3",0.160711941499243,0.444071853236079,"1W",FALSE,"Up","FDR"
"G10090_32965","26897","Acot1",0.211534698172374,0.444462010118163,"1W",FALSE,"Up","FDR"
"G10090_9170","54122","Uevld",-0.0904622169166636,0.44467364199519,"1W",FALSE,"Down","FDR"
"G10090_20725","57276","Vsig2",-0.185168822559833,0.444979624133757,"1W",FALSE,"Down","FDR"
"G10090_10960","66101","Ppih",-0.0656260085261654,0.446394725292577,"1W",FALSE,"Down","FDR"
"G10090_11307","68563","Dpm3",0.0933623943268903,0.446590460709168,"1W",FALSE,"Up","FDR"
"G10090_31031","407243","Peds1",0.0563199773158906,0.446815962107216,"1W",FALSE,"Up","FDR"
"G10090_5055","66943","Slc66a2",0.0792822664536035,0.44694182488579,"1W",FALSE,"Up","FDR"
"G10090_289","272465","Tmem255b",-0.119735671908071,0.447350150880351,"1W",FALSE,"Down","FDR"
"G10090_20340","320024","Nceh1",0.120132233502497,0.447527071109648,"1W",FALSE,"Up","FDR"
"G10090_10113","19250","Ptpn14",0.0629403177027224,0.447662757427751,"1W",FALSE,"Up","FDR"
"G10090_15672","68767","Washc1",-0.0548778561730016,0.448244057776574,"1W",FALSE,"Down","FDR"
"G10090_10462","216274","Cep290",-0.156705789182083,0.44874346651382,"1W",FALSE,"Down","FDR"
"G10090_16352","68904","Abhd13",0.0569159685806987,0.449100959460151,"1W",FALSE,"Up","FDR"
"G10090_28534","19981","Rpl37a",0.0686881094195993,0.449553898636838,"1W",FALSE,"Up","FDR"
"G10090_23309","434341","Nlrc5",0.189089486627692,0.449847512722932,"1W",FALSE,"Up","FDR"
"G10090_5703","11856","Arhgap6",0.0891543270869808,0.450541310931678,"1W",FALSE,"Up","FDR"
"G10090_6114","226154","Lzts2",0.0914714005540604,0.450541310931678,"1W",FALSE,"Up","FDR"
"G10090_5307","17880","Myh11",-0.159765988878641,0.450565796294876,"1W",FALSE,"Down","FDR"
"G10090_21855","67268","Myl12a",0.0973067527353461,0.451468730470659,"1W",FALSE,"Up","FDR"
"G10090_1625","69632","Arhgef12",-0.047998752873236,0.451883314964662,"1W",FALSE,"Down","FDR"
"G10090_26826","71844","Nup58",-0.154912233589644,0.452990390738472,"1W",FALSE,"Down","FDR"
"G10090_5018","94109","Csmd1",0.19027792123635,0.453189992239173,"1W",FALSE,"Up","FDR"
"G10090_18033","212547","Nepro",0.106247511747409,0.453410327941321,"1W",FALSE,"Up","FDR"
"G10090_23344","22759","Zfp97",-0.109358934204198,0.453632267990711,"1W",FALSE,"Down","FDR"
"G10090_28917","66607","Ms4a4d",-0.13139254813059,0.453919464702146,"1W",FALSE,"Down","FDR"
"G10090_17590","217682","Plekhd1",-0.330176027072827,0.453930402359193,"1W",FALSE,"Down","FDR"
"G10090_15503","102639132","Ankrd40cl",-0.177056545697902,0.454262046545057,"1W",FALSE,"Down","FDR"
"G10090_5988","106581","Fam234a",-0.053301528746677,0.454404571804302,"1W",FALSE,"Down","FDR"
"G10090_5965","18845","Plxna2",-0.0484673793108213,0.454564658923927,"1W",FALSE,"Down","FDR"
"G10090_16242","108168049","Gm46390",-0.132823473411017,0.454804007524947,"1W",FALSE,"Down","FDR"
"G10090_23828","328108","Togaram1",-0.0837328988759134,0.455887073127059,"1W",FALSE,"Down","FDR"
"G10090_1357","320869","Spata33",0.104750081793724,0.455887073127059,"1W",FALSE,"Up","FDR"
"G10090_15472","19377","Rai1",-0.0627307603653676,0.456250600786074,"1W",FALSE,"Down","FDR"
"G10090_31155","67876","Coq10b",-0.0904749744930584,0.456250600786074,"1W",FALSE,"Down","FDR"
"G10090_463","233532","Rsf1",-0.0554208993704099,0.456250600786074,"1W",FALSE,"Down","FDR"
"G10090_4907","60440","Iigp1",0.137980074344955,0.456571964028964,"1W",FALSE,"Up","FDR"
"G10090_8265","53609","Clasrp",0.0924461715884951,0.456841750400619,"1W",FALSE,"Up","FDR"
"G10090_12884","67772","Chd8",0.0307164187370483,0.45756366551847,"1W",FALSE,"Up","FDR"
"G10090_6471","234684","Fbxl9",-0.134989579418423,0.459970011269124,"1W",FALSE,"Down","FDR"
"G10090_170","116748","Lsm10",0.0587986641497859,0.460071816693276,"1W",FALSE,"Up","FDR"
"G10090_26368","229906","Gtf2b",-0.0406844751573351,0.46021814860618,"1W",FALSE,"Down","FDR"
"G10090_12312","574418","Serinc4",-0.170191062869109,0.460427717001284,"1W",FALSE,"Down","FDR"
"G10090_14889","242894","Actr3b",-0.3955920081285,0.46052886523602,"1W",FALSE,"Down","FDR"
"G10090_16212","668894","Vinac1",-0.221156772473174,0.460728563709467,"1W",FALSE,"Down","FDR"
"G10090_10649","238130","Dock4",0.081329641557567,0.460740240617025,"1W",FALSE,"Up","FDR"
"G10090_1320","20509","Slc19a1",-0.0581160769860159,0.461087101428048,"1W",FALSE,"Down","FDR"
"G10090_23509","436090","Gpr62",0.181968081213398,0.461169703660191,"1W",FALSE,"Up","FDR"
"G10090_2920","230793","Ahdc1",-0.0726505254449067,0.461575446203017,"1W",FALSE,"Down","FDR"
"G10090_19129","64050","Yeats4",0.0507568467261411,0.461702955041083,"1W",FALSE,"Up","FDR"
"G10090_14892","52882","Rgs7bp",0.1030129643954,0.462171489616746,"1W",FALSE,"Up","FDR"
"G10090_31373","107939","Pom121",-0.0665412687949933,0.462459294876621,"1W",FALSE,"Down","FDR"
"G10090_6814","245000","Atr",0.0813461544169755,0.462920576788018,"1W",FALSE,"Up","FDR"
"G10090_28294","68176","Inka1",0.105405883030112,0.464672048831481,"1W",FALSE,"Up","FDR"
"G10090_14780","108169096","Gm46933",-0.290802296526707,0.465564871461096,"1W",FALSE,"Down","FDR"
"G10090_19391","230979","Tnfrsf14",0.14277168177783,0.465846393529085,"1W",FALSE,"Up","FDR"
"G10090_5473","105242851","Gm38947",-0.0727046641027856,0.466010028111251,"1W",FALSE,"Down","FDR"
"G10090_12313","211623","Plac9",0.477023906276775,0.466446151750268,"1W",FALSE,"Up","FDR"
"G10090_7695","106504","Stk38",0.0487019525593283,0.466723165854229,"1W",FALSE,"Up","FDR"
"G10090_2607","11488","Adam11",0.184581683531029,0.466734057425801,"1W",FALSE,"Up","FDR"
"G10090_16210","19942","Rpl27",-0.075587725411898,0.467518803895177,"1W",FALSE,"Down","FDR"
"G10090_394","22033","Traf5",-0.0840539352631929,0.467615693675843,"1W",FALSE,"Down","FDR"
"G10090_2635","237711","Eml6",-0.158551088055873,0.467792102756627,"1W",FALSE,"Down","FDR"
"G10090_17406","52206","Anapc4",-0.0522317983773604,0.468010327193646,"1W",FALSE,"Down","FDR"
"G10090_12696","243621","Iqsec3",0.150340812199496,0.468116751634007,"1W",FALSE,"Up","FDR"
"G10090_14202","16589","Uhmk1",-0.35620630830022,0.468218296809212,"1W",FALSE,"Down","FDR"
"G10090_8867","207952","Klhl25",0.0689829597763391,0.46850315030782,"1W",FALSE,"Up","FDR"
"G10090_18516","56847","Aldh1a3",-0.218012585184365,0.46850315030782,"1W",FALSE,"Down","FDR"
"G10090_4834","12916","Crem",-0.0742327859444254,0.468653571228482,"1W",FALSE,"Down","FDR"
"G10090_20116","53599","Cd164",0.0665082199796008,0.468733731004543,"1W",FALSE,"Up","FDR"
"G10090_10407","71712","Dram1",-0.189038245226206,0.468928952127542,"1W",FALSE,"Down","FDR"
"G10090_9917","57773","Wdr4",0.0669357861634412,0.469631543813323,"1W",FALSE,"Up","FDR"
"G10090_7435","271981","Tbck",-0.0402487929556318,0.469631543813323,"1W",FALSE,"Down","FDR"
"G10090_18054","53618","Fut8",0.0486059723482355,0.469721181338178,"1W",FALSE,"Up","FDR"
"G10090_9515","72097","Cracdl",-0.220603202115496,0.470156481493005,"1W",FALSE,"Down","FDR"
"G10090_22477","269356","Slc4a11",-0.263913322774029,0.470559849418001,"1W",FALSE,"Down","FDR"
"G10090_23193","15415","Hoxb7",0.105304298436752,0.471353084434718,"1W",FALSE,"Up","FDR"
"G10090_16247","72787","Ndc1",-0.0729130691609969,0.471601137470255,"1W",FALSE,"Down","FDR"
"G10090_8499","79264","Krit1",-0.0553965529788507,0.471601137470255,"1W",FALSE,"Down","FDR"
"G10090_2351","75812","Tasp1",0.0551282350763642,0.473267461723657,"1W",FALSE,"Up","FDR"
"G10090_6041","272589","Tbcel",-0.0522848070163464,0.473997159346985,"1W",FALSE,"Down","FDR"
"G10090_22051","27053","Asns",-0.169610310035817,0.474899783688403,"1W",FALSE,"Down","FDR"
"G10090_23845","21399","Tcea1",0.0594537186833559,0.474972610899727,"1W",FALSE,"Up","FDR"
"G10090_20016","17470","Cd200",-0.0859957284246384,0.474972610899727,"1W",FALSE,"Down","FDR"
"G10090_7883","30843","Fbxl12",0.0802927595244339,0.475253564466711,"1W",FALSE,"Up","FDR"
"G10090_22018","170772","Glcci1",-0.0823050553109189,0.475304853738897,"1W",FALSE,"Down","FDR"
"G10090_6048","72045","Mfsd4b2",0.197837501566082,0.475343073041462,"1W",FALSE,"Up","FDR"
"G10090_17193","20668","Sox13",0.0862562701007602,0.475360785459924,"1W",FALSE,"Up","FDR"
"G10090_7825","100037278","Niban3",-0.180857135922758,0.476228147101704,"1W",FALSE,"Down","FDR"
"G10090_10700","239796","Mb21d2",-0.0933274731747229,0.476259811306978,"1W",FALSE,"Down","FDR"
"G10090_23223","17754","Map1a",0.153376949091787,0.476361256695749,"1W",FALSE,"Up","FDR"
"G10090_17388","320129","Grk3",-0.0773500556987276,0.476422005762966,"1W",FALSE,"Down","FDR"
"G10090_8254","100038513","Gm14149",-0.148435945930279,0.477063867651021,"1W",FALSE,"Down","FDR"
"G10090_23368","192156","Mvd",-0.0740450744211927,0.478032580696717,"1W",FALSE,"Down","FDR"
"G10090_625","77974","Rdh12",0.139719121959014,0.478230030069565,"1W",FALSE,"Up","FDR"
"G10090_8946","216233","Socs2",0.12339769352771,0.478230030069565,"1W",FALSE,"Up","FDR"
"G10090_3022","20817","Srpk2",-0.0511156220793839,0.479410919237559,"1W",FALSE,"Down","FDR"
"G10090_23325","140488","Igf2bp3",-0.103792369281125,0.479499449517006,"1W",FALSE,"Down","FDR"
"G10090_7345","22343","Lin7c",-0.0768964726172803,0.479929599373469,"1W",FALSE,"Down","FDR"
"G10090_25470","12029","Bcl6b",0.129037363684032,0.480270164455505,"1W",FALSE,"Up","FDR"
"G10090_8628","228139","P2rx3",0.148894327387708,0.480319457536735,"1W",FALSE,"Up","FDR"
"G10090_12720","67881","Mdp1",-0.0527904538068527,0.480456887824952,"1W",FALSE,"Down","FDR"
"G10090_29283","14155","Fem1b",0.0610798637332163,0.481177381626727,"1W",FALSE,"Up","FDR"
"G10090_20970","218877","Sema3g",-0.113703405262306,0.481177381626727,"1W",FALSE,"Down","FDR"
"G10090_7665","26559","Hunk",-0.11475736580787,0.481177381626727,"1W",FALSE,"Down","FDR"
"G10090_14583","74386","Rmi1",-0.0520311921487302,0.481419673269924,"1W",FALSE,"Down","FDR"
"G10090_32014","15519","Hsp90aa1",0.0750773810678621,0.481728981569432,"1W",FALSE,"Up","FDR"
"G10090_15702","93897","Fzd10",-0.279545575169933,0.4818332729666,"1W",FALSE,"Down","FDR"
"G10090_9304","75689","Higd1b",-0.118166239397718,0.482108066436186,"1W",FALSE,"Down","FDR"
"G10090_9111","54633","Pqbp1",0.0466972933320318,0.482498350379527,"1W",FALSE,"Up","FDR"
"G10090_30052","69660","Tmbim1",-0.0486426633325826,0.482507600192858,"1W",FALSE,"Down","FDR"
"G10090_12680","20466","Sin3a",0.0405619605781947,0.482595686681575,"1W",FALSE,"Up","FDR"
"G10090_8216","57915","Tbc1d1",-0.158717345345162,0.482804161054696,"1W",FALSE,"Down","FDR"
"G10090_1209","68187","Fam135a",-0.0915691261875457,0.483297283649808,"1W",FALSE,"Down","FDR"
"G10090_12868","18479","Pak1",0.116957531455778,0.483410586762188,"1W",FALSE,"Up","FDR"
"G10090_26409","51812","Mcrs1",-0.0448066372579262,0.483638891592426,"1W",FALSE,"Down","FDR"
"G10090_31055","56279","Dipk1b",0.119930028742549,0.483669841122341,"1W",FALSE,"Up","FDR"
"G10090_10530","78334","Cdk19",-0.1385913307285,0.484142560477251,"1W",FALSE,"Down","FDR"
"G10090_15807","26414","Mapk10",0.207582277036152,0.485281024529412,"1W",FALSE,"Up","FDR"
"G10090_2432","666311","Zscan25",-0.0640774476692549,0.485331133314992,"1W",FALSE,"Down","FDR"
"G10090_979","208908","Ccdc62",-0.115268992749526,0.485331133314992,"1W",FALSE,"Down","FDR"
"G10090_14663","14073","Faah",0.194933410428646,0.486121996314691,"1W",FALSE,"Up","FDR"
"G10090_351","67760","Slc38a2",-0.0775920270653309,0.486560376213796,"1W",FALSE,"Down","FDR"
"G10090_16915","77996","Cutal",0.153962256970006,0.486560376213796,"1W",FALSE,"Up","FDR"
"G10090_9929","21821","Ift88",0.0506035281799573,0.487700498037596,"1W",FALSE,"Up","FDR"
"G10090_12664","320727","Ipo8",-0.0612388575698574,0.487750674281125,"1W",FALSE,"Down","FDR"
"G10090_9830","234076","Tmco3",0.0412378696198278,0.488092475041681,"1W",FALSE,"Up","FDR"
"G10090_5981","69930","Zfp715",-0.0806592313096489,0.488147909397591,"1W",FALSE,"Down","FDR"
"G10090_888","67050","Nkap",-0.077748807003463,0.488256209932449,"1W",FALSE,"Down","FDR"
"G10090_33047","12169","Bmx",-0.0999983254358867,0.488871051534479,"1W",FALSE,"Down","FDR"
"G10090_22338","218832","Polr3a",-0.0493731117995476,0.489283445445577,"1W",FALSE,"Down","FDR"
"G10090_11202","67888","Tmem100",0.122187803795986,0.489965969421327,"1W",FALSE,"Up","FDR"
"G10090_14525","50772","Mapk6",-0.0483877434889066,0.490156310194023,"1W",FALSE,"Down","FDR"
"G10090_3809","15006","H2-Q1",0.296471608674528,0.490168214113872,"1W",FALSE,"Up","FDR"
"G10090_17591","74637","Shpk",-0.132670287030782,0.490438076669719,"1W",FALSE,"Down","FDR"
"G10090_790","214968","Sema6d",0.0560256409608597,0.490727690258932,"1W",FALSE,"Up","FDR"
"G10090_15929","74522","Morc2a",0.0368477975172638,0.491621494406776,"1W",FALSE,"Up","FDR"
"G10090_11823","53419","Corin",-0.172189774179732,0.493386148750908,"1W",FALSE,"Down","FDR"
"G10090_3647","75015","Samd13",0.125585612254959,0.493387725324737,"1W",FALSE,"Up","FDR"
"G10090_9902","22278","Usf1",-0.0464587368573439,0.493387725324737,"1W",FALSE,"Down","FDR"
"G10090_15926","73473","Iws1",-0.0685437292698804,0.493541013478472,"1W",FALSE,"Down","FDR"
