"gene_id","GSM7140486_CON1_synovium","GSM7140491_CON2_synovium","GSM7140495_CON3_synovium","GSM7140500_CON4_synovium","GSM7140502_CON5_synovium","GSM7140507_CON6_synovium","GSM7140511_CON7_synovium","GSM7140516_CON8_synovium","GSM7140518_CON9_synovium","GSM7140523_CON10_synovium","GSM7140527_CON11_synovium","GSM7140532_CON12_synovium","GSM7140487_ACLT1_synovium","GSM7140488_ACLT2_synovium","GSM7140489_ACLT3_synovium","GSM7140490_ACLT4_synovium","GSM7140492_ACLT5_synovium","GSM7140493_ACLT6_synovium","GSM7140494_ACLT7_synovium","GSM7140496_ACLT8_synovium","GSM7140497_ACLT9_synovium","GSM7140498_ACLT10_synovium","GSM7140499_ACLT11_synovium","GSM7140501_ACLT12_synovium"
"ENSSSCG00000000189",20.568584,19.806572,20.494645,20.883652,15.159435,14.150071,20.733589,18.818881,20.990435,19.46554,14.498122,21.808098,17.692988,16.573623,11.49922,13.692197,18.024801,12.462786,21.729761,20.325153,21.368036,22.030679,14.694263,12.575324
"ENSSSCG00000000190",612.165008,672.741478,818.880617,466.908698,786.602446,837.233261,759.710902,508.095856,737.980096,546.344579,816.411411,621.495509,556.475408,665.414906,657.456115,766.388277,545.345815,687.158624,661.182379,414.15579,652.001963,575.882534,450.972855,563.521289
"ENSSSCG00000000194",64.076875,102.060601,26.979656,17.509695,26.85857,27.900715,23.212129,23.013704,29.839522,91.694017,31.846987,52.698159,20.277926,20.177628,55.062123,23.888938,25.815051,23.638559,62.425636,39.760346,20.329942,63.886243,92.234433,22.893434
"ENSSSCG00000000195",0.200217,0.564483,0.272703,0,0.0968,0.224735,0.525869,0.250219,0.28488,0.552091,0.432834,0,0.566951,1.139324,0.459786,0,0.992507,0.928142,1.621683,0.297922,0.837192,1.144666,0.330718,0
"ENSSSCG00000000197",0,0,0,0,0,0.088152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000000198",0.164745,0,0.238578,0.122291,0,0.0563,0,0,0.087301,0,0,0.274086,0,0.108304,0,0,0.119802,0,0,0,0.145802,0,0,0
"ENSSSCG00000000199",28.754319,27.059985,32.442931,29.358145,25.263517,27.651929,27.614259,28.815924,25.980329,31.486717,26.351528,24.794877,23.93269,27.276733,25.206664,27.145031,25.654078,32.256222,22.880216,29.730026,18.826348,30.314443,20.062159,25.744716
"ENSSSCG00000000202",32.05777,26.077765,31.849163,21.650132,26.24642,25.904719,28.681404,27.225477,26.533528,26.952315,23.35152,27.386498,22.734918,27.423419,24.270544,24.844223,24.214512,27.053066,27.039031,20.169663,24.222253,32.420307,17.084325,28.464928
"ENSSSCG00000000203",3.239771,2.65518,5.15832,2.468346,2.435362,2.768542,3.02158,4.158197,2.358487,3.997484,2.405994,3.643638,1.594618,2.163226,1.403354,2.787518,2.138201,2.356593,1.404346,2.518445,1.371631,2.872764,0.447269,2.423269
"ENSSSCG00000000204",12.871688,10.377552,14.179043,10.037189,5.456163,8.544263,11.361007,10.959727,10.34421,12.987563,6.471283,9.89756,10.284312,10.36283,5.446501,6.045028,8.453343,7.868438,11.153052,8.851555,9.175026,16.019471,3.384241,9.869966
"ENSSSCG00000000205",1.944965,2.802557,5.314353,1.044785,0.694257,0.802958,1.544263,2.98281,0.951038,1.086692,0.610202,3.393111,0.745812,0.726697,0.798828,2.263926,0.438034,0.953366,0.608538,1.968311,0.568083,2.860775,0.232069,1.304702
"ENSSSCG00000000206",19.202031,11.414633,15.336102,26.425268,7.820553,24.595005,14.325895,5.966372,13.770804,26.762639,1.997729,27.663102,1.612237,8.327923,10.792585,6.482695,6.965315,19.823572,4.574784,22.135688,9.104316,41.23367,2.424506,13.838972
"ENSSSCG00000000207",0,0,1.283699,0,1.889843,4.095957,1.842416,0,1.018,2.154553,1.279729,0.46791,0,0.582965,0.945521,3.146035,0,4.904809,0,0.448906,0,0.794826,0,0.671269
"ENSSSCG00000000209",61.796953,27.456355,48.276311,36.847795,26.087676,30.548375,43.349444,47.788437,31.032002,32.89943,15.063383,29.770403,32.494867,41.403573,29.09981,35.666739,31.13455,28.286433,36.111208,33.921846,32.01767,56.068928,14.559228,26.095332
"ENSSSCG00000000211",2.26681,0.363031,1.245559,0.703126,0.765975,8.605399,0.935063,0.31612,0.240539,0.230105,0.280603,0,1.871453,1.017378,1.089228,0.683692,0.540406,0.587064,1.811297,1.482275,0.437647,3.25338,0,0
"ENSSSCG00000000212",0,0,0,0,0,0,0.171363,0,0,0,0,0,0,0,0,0.21541,0,0,0,0,0,0,0,0
"ENSSSCG00000000214",22.829538,19.069741,9.268349,11.993082,3.24869,45.302774,15.10202,5.782863,7.180798,6.299002,2.555847,10.623931,2.896047,7.055923,2.738939,2.854519,3.7903,2.792317,13.999779,3.61414,6.338625,4.482207,1.841437,3.969438
"ENSSSCG00000000215",26.623139,22.194244,24.213319,22.171232,16.985603,20.299229,23.589776,21.314287,22.739877,26.455162,14.245876,21.923605,19.505082,24.465366,14.067844,15.897003,17.135575,17.632102,23.42422,19.497647,26.093364,30.528446,12.90166,19.520262
"ENSSSCG00000000216",2.075345,2.091385,2.021195,1.135473,1.672714,1.615573,2.078722,1.215326,1.84082,3.239914,0.779179,1.565953,0.369451,1.031899,0.531881,0.758386,0.840722,0.900908,0.717,1.176327,0.574868,2.890914,1.520965,2.258463
"ENSSSCG00000000217",2.002229,2.270847,5.513593,2.353802,2.728188,2.940986,3.897581,2.327182,3.482343,4.145373,2.9423,2.247308,4.199107,4.31262,2.382529,8.638976,4.65674,6.418655,2.753196,4.190877,2.902991,2.831532,2.71874,2.844965
"ENSSSCG00000000220",7.05004,5.188741,6.366019,4.522435,3.766409,4.253786,5.913027,5.389511,4.886177,6.224163,2.227768,4.839292,5.988322,7.586546,3.507279,4.378006,5.020673,3.964883,5.461294,4.410289,6.864518,6.959843,2.599661,3.4464
"ENSSSCG00000000223",13.605419,16.975749,12.985452,4.924597,8.846597,10.146261,13.160132,10.301037,16.176342,23.211559,6.524249,18.2584,8.654348,6.294851,4.659684,15.050217,7.056804,14.361125,3.790052,9.128605,6.824461,14.561489,0.305887,10.02376
"ENSSSCG00000000228",1.863704,1.685619,1.009129,0.524385,0.232955,0.346882,0.427811,0.538984,0.889238,2.593905,0.17384,0.676442,0.232486,0.323512,0.378218,0.054896,0.057778,0.595418,0.580245,0.47847,0.514258,0.95653,0.194081,0.272882
"ENSSSCG00000000231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706335,0,0,0
"ENSSSCG00000000232",41.476254,36.104988,40.319678,13.903436,16.927355,25.978949,26.300088,22.243419,26.178965,52.978362,16.971376,35.552578,26.450119,26.0573,16.828398,24.906114,17.824468,26.79101,26.20925,28.848644,19.62346,38.658438,15.60283,20.07718
"ENSSSCG00000000233",5.100535,5.692297,6.626391,4.373083,3.659888,6.515294,3.99574,5.465028,5.56443,9.234816,5.034993,5.377702,3.928063,3.75308,4.183547,3.426652,3.750641,5.411301,5.27425,5.971327,6.964861,5.128449,2.036222,4.475905
"ENSSSCG00000000234",3.40521,3.029178,4.187636,3.365752,1.68052,2.131431,1.972487,2.827423,5.041574,1.615066,2.590746,1.580978,2.493266,1.952943,4.48617,0.775839,3.898687,2.897002,2.321811,3.470902,1.072075,2.375001,0.141888,4.443682
"ENSSSCG00000000235",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000000236",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000000238",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000000239",0,0,0,0,0,0,0,0,0,0,0.259815,0,0,0,0,0,0,0,0,0,0,0.348575,0,0
"ENSSSCG00000000240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000000241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000000247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000000248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000000249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000000250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000000251",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000000252",1.947684,1.195382,0.247792,0.480789,0,1.79494,1.694669,0.592584,0.488045,0.107438,0.088171,0,0,0.870455,0.282017,0.158137,0,0.326591,0.855112,0,0.201245,0.7566,0,0
"ENSSSCG00000000253",0.204239,0,0,0,0,0.82017,0.66794,0,0.31246,0,0,0,0,0,0,0,0,0,0.133039,0,0,0.159319,0,0
"ENSSSCG00000000257",4.028038,2.359518,4.83237,0.922388,0.950623,0.908376,1.833173,1.365568,3.211475,2.854409,1.612676,1.284077,7.557862,6.155371,0.393768,1.933737,2.246834,0.365809,0.926156,10.958083,2.030578,1.637454,1.045945,1.527556
"ENSSSCG00000000258",78.630624,79.919442,76.270803,58.078839,62.961926,58.868986,73.509603,82.245981,73.378638,61.365077,74.33555,50.601949,83.7526,98.484414,100.863182,77.887762,75.135958,80.508145,92.177966,91.05398,111.037897,89.797417,71.055582,65.924764
"ENSSSCG00000000259",12.423051,18.386784,14.130955,14.953869,9.226917,19.463484,15.32986,18.673877,13.460871,16.78993,7.820103,15.539954,10.343238,10.278033,9.134853,10.01968,12.271418,13.224998,14.431643,9.765536,11.969024,12.13692,8.332947,11.099365
"ENSSSCG00000000260",1.293569,1.794054,2.048217,1.554202,1.350666,1.611841,1.406731,1.942271,1.364374,0.877959,1.109202,0.265496,0.723675,2.996176,2.358272,1.531163,1.361645,1.137523,5.353791,1.032777,3.536542,1.574059,1.908319,0.161906
"ENSSSCG00000000261",1038.910282,1377.490564,713.514748,1021.242213,1161.981841,578.45354,989.208111,679.85165,602.34515,263.449263,1452.104894,393.888865,1466.034716,1256.678951,1872.781464,874.368591,1722.57544,866.112366,2934.119846,829.397331,2394.979566,637.112812,3748.829262,553.421226
"ENSSSCG00000000262",46.871846,51.76652,55.559197,49.528744,49.583046,40.84093,48.505604,48.80317,47.361662,42.688155,49.293534,36.72742,65.582868,61.897955,59.447557,55.147461,55.201795,56.780157,75.083871,52.240076,83.28969,64.024863,52.54649,42.480527
"ENSSSCG00000000263",104.252011,69.297038,105.212785,80.759182,46.427114,75.067709,81.242894,82.359286,75.628438,65.090047,45.324579,84.052052,66.224076,89.249559,62.446109,51.179098,66.880016,54.109672,96.323258,60.825592,83.786906,103.293865,46.905124,61.181447
"ENSSSCG00000000264",31.938787,36.022352,31.365488,22.091232,30.700848,29.090736,26.546323,29.552132,36.03392,38.293262,35.192321,30.755786,26.623376,22.217866,28.801145,29.719592,31.634095,28.726384,32.107192,31.517721,34.89147,30.857426,20.92716,33.896651
"ENSSSCG00000000265",0.63298,0.279806,0.621653,0.305626,0.428245,0.236562,0.462657,0.21297,0.141735,0.633638,0.405699,0.325737,0.630365,0.580189,0.486991,1.178598,0.519124,1.035158,0.351447,0.771222,0.253333,0.707607,0.041368,0.196646
"ENSSSCG00000000267",32.635126,74.628513,55.116072,57.278873,69.920139,58.331475,61.699621,71.23658,66.741457,53.778283,84.192521,61.703398,62.218468,48.434118,80.193983,72.264908,71.515702,67.165546,59.226031,48.891787,66.082469,56.491428,119.976949,68.937306
"ENSSSCG00000000268",9.05915,6.175344,7.454691,7.852107,7.615991,7.728247,6.160702,6.157058,8.961299,6.7383,5.99902,6.117951,8.941992,9.214009,4.796038,6.432651,5.555689,9.192918,7.387943,8.417468,6.870535,10.026427,5.451208,7.120128
"ENSSSCG00000000271",1.728609,1.693147,2.211791,2.07484,1.182412,1.711936,1.582613,3.58679,2.131513,0.709738,1.206173,1.39251,1.756462,1.340364,0.955273,0.861061,0.82325,1.442442,1.870923,0.980414,1.385828,2.020759,1.085836,0
"ENSSSCG00000000272",82.76161,71.398163,70.683254,52.41361,65.326201,70.33152,73.597835,62.77183,71.306548,68.326809,57.792647,66.293625,62.882466,67.921834,58.034181,59.402066,59.537793,59.128292,75.640795,61.037632,69.272836,84.651032,59.687454,53.847201
"ENSSSCG00000000273",107.940822,116.974782,118.421242,78.46145,131.363032,134.150803,161.979242,113.084667,129.768884,139.281238,98.120463,130.245441,71.269449,81.630261,69.126521,105.029773,78.975841,98.526334,72.019408,90.883512,87.444943,108.776761,67.686322,94.373669
"ENSSSCG00000000274",646.536202,587.732304,594.262552,488.573007,535.203343,582.772477,623.204468,619.350286,561.134286,570.880604,465.425489,566.677527,466.875162,529.536577,518.13591,529.525571,501.853639,490.429968,688.095253,483.461621,569.057099,561.713551,563.987046,506.647827
"ENSSSCG00000000275",8.718879,5.807611,8.799883,3.477817,3.943866,5.221033,6.580601,6.97985,7.209709,7.273832,5.007678,8.769915,7.082376,6.444849,5.075203,5.355076,5.039916,4.823171,5.314112,4.86246,5.617422,7.068142,3.870651,5.216029
"ENSSSCG00000000276",11.534077,12.807379,12.735972,12.287305,11.221133,11.364396,15.718474,12.977244,11.556952,13.296585,11.70915,14.347571,9.075472,14.092255,10.411171,14.727254,12.211063,8.904989,10.724132,9.156429,15.35545,12.85724,12.275981,15.313297
"ENSSSCG00000000277",8.773267,5.783389,10.507707,9.814118,4.739551,5.090014,9.879141,7.753011,7.139376,7.303304,2.428297,7.987019,6.340009,6.27675,2.924815,4.857447,2.057428,3.53885,8.43557,3.589879,8.542634,9.293338,2.203374,1.571687
"ENSSSCG00000000278",97.89911,71.080197,83.265204,78.069052,55.98481,79.264891,84.387962,78.424511,76.83517,86.02192,38.730755,71.570516,71.381509,82.932505,51.419637,59.872868,70.754359,51.168892,73.469564,70.340967,77.463258,87.651918,44.956425,57.953891
"ENSSSCG00000000279",0,0,0,0,0.087037,0.072323,0,0,0,0,0,0,0,0,0,0,0.135615,0,0.116912,0,0,0,0,0
"ENSSSCG00000000281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000000288",584.710687,597.008345,538.137539,453.494838,465.766869,488.878755,609.603891,561.883206,565.454106,529.420107,510.858315,616.971704,388.401554,429.635856,495.702655,549.284836,508.876299,535.674043,562.640854,429.327505,480.176628,478.61117,513.143506,444.711209
"ENSSSCG00000000289",0,0,0,0,0.35475,0,0,0.114288,0.351589,0.167105,0,0,0,0,0,0,0,0,0,0.18046,0,0,0,0
"ENSSSCG00000000290",81.573643,73.310163,80.840137,64.964427,85.975056,93.180272,76.976539,77.238085,78.794891,81.556281,97.370493,64.023687,66.670452,70.899833,73.923792,93.486717,82.262333,81.681115,76.17489,68.341855,81.678781,86.379967,66.66551,74.241572
"ENSSSCG00000000291",0.501736,0.505246,0.366638,0,0.42137,0.200278,0.277055,0.449164,0.261067,0.482502,0,0.600839,0.450111,0.107926,0.726715,1.092166,0.250071,0.098453,0,0.699054,0.150189,0.844094,0.138568,0.212387
"ENSSSCG00000000292",104.088049,42.450013,62.460918,87.37726,49.147353,70.638255,83.428498,88.610199,65.89803,55.135905,25.686631,48.709867,39.561157,49.268644,50.440078,73.34743,57.128293,105.40465,52.15556,84.796233,58.471252,93.749103,16.415325,70.694796
"ENSSSCG00000000293",79.671136,67.791014,92.848417,67.723347,71.306851,69.06652,60.768843,70.530182,84.671506,56.856029,108.000444,72.692886,115.539429,79.37603,128.124641,72.539643,91.541627,111.1641,81.053598,93.211206,156.200727,102.777148,77.855382,116.673862
"ENSSSCG00000000295",90.658189,102.260988,75.367679,57.321784,116.148618,86.469691,116.057193,99.236257,108.223842,197.779276,60.538572,134.091906,41.329254,40.536323,47.755681,82.801211,58.147992,63.353305,40.777805,74.597644,57.281406,105.019551,20.811615,85.469222
"ENSSSCG00000000296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000000297",16.189775,13.820975,15.073316,11.731576,9.834843,12.791301,17.754163,21.54785,16.593265,32.366841,7.860376,19.376614,7.292848,5.9901,6.184232,8.314042,5.996554,7.798643,5.486823,10.682225,7.311688,13.924939,4.796483,7.463961
"ENSSSCG00000000298",2.341865,2.450606,2.470545,1.307487,2.264708,1.973156,1.939728,1.323399,0.924014,0.787263,1.158848,0,1.125913,1.339447,1.463371,0,0.463409,2.43478,0.724003,0.43038,0.817707,0.832658,0,0.643457
"ENSSSCG00000000299",1.097032,0.457284,0.711521,0.296131,0.35015,0.305282,0.798178,0.335676,0.382925,0.412274,0.430171,0.323981,0.65612,0.698074,0.16428,0.377423,0.42665,0.067392,0.36375,0.504622,0.364306,0.906477,0.163289,0
"ENSSSCG00000000318",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000000327",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000000333",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000000352",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000000353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000000359",35.381232,40.971523,45.732145,42.283734,45.77921,43.777661,49.617853,42.975319,42.12971,42.251,48.124416,64.082534,32.974065,27.847975,31.053221,44.850983,37.559929,38.667495,40.974202,35.062122,34.184921,37.167026,30.172664,35.906602
"ENSSSCG00000000361",665.924251,820.555217,763.088021,588.9912,1080.683575,755.116601,857.233184,663.812172,918.23898,774.186037,1190.269613,705.007254,781.337049,758.191614,848.356623,1003.357617,802.434859,965.898749,800.948185,731.467729,815.466203,707.265106,909.441154,827.698659
"ENSSSCG00000000362",0.619034,0.769296,0.74085,0,0.102638,0.485007,0.576479,0.135572,0.209463,0.397471,0.324402,0.129411,0,0.260081,0.368937,0,0.154541,0.223819,0.283143,0,0.184414,0.163761,0,0
"ENSSSCG00000000363",3.0442,2.616922,3.432222,3.444867,1.348414,2.480671,2.49752,1.710121,2.291811,2.469223,2.716302,2.176113,3.015587,5.554936,5.603868,2.392499,5.529693,4.266563,6.212887,3.693724,4.788201,2.907936,5.595313,4.771515
"ENSSSCG00000000364",77.605362,60.74558,62.58043,57.878915,67.557465,65.701224,68.615458,77.176009,72.524243,73.05866,72.033779,70.424899,56.361189,59.083279,79.380714,73.952159,64.952523,66.956261,60.470334,63.094252,67.737193,83.036106,69.385604,53.469794
"ENSSSCG00000000365",44.78705,63.972051,52.961212,64.69844,70.867228,64.844689,59.562965,59.960923,63.439135,64.151878,68.869201,61.936148,47.288953,44.953347,64.163627,67.888209,57.071759,61.389106,56.451564,63.96384,62.64662,58.270708,50.80238,47.829675
"ENSSSCG00000000366",45.624439,48.150591,46.854936,53.443363,45.506438,50.964789,50.263237,50.112342,49.250624,52.662559,42.677916,51.96457,37.57599,43.868913,43.141101,45.977455,45.490364,46.262308,53.929095,47.39285,54.543984,54.533406,37.423416,49.397956
"ENSSSCG00000000367",22.327718,18.238226,18.368247,13.79038,12.2836,16.178958,17.961802,18.532718,16.36746,21.594073,16.990891,19.075677,21.137039,18.358135,18.867614,14.879948,17.371456,17.220887,25.79598,19.643422,16.716033,21.246599,20.299094,26.832394
"ENSSSCG00000000368",50.354523,49.080317,58.517396,39.735669,52.386254,48.604436,45.436291,46.035159,52.491943,52.716904,59.187447,57.479956,52.21323,43.989613,47.585718,44.495733,34.991322,59.715233,43.613621,49.879726,50.55772,50.714616,39.085045,44.158056
"ENSSSCG00000000370",15.801671,16.544687,12.639707,11.390281,10.398456,12.0944,10.683027,13.315712,11.906348,14.169882,9.774059,13.983576,14.304179,12.453865,10.325714,12.333987,12.111425,9.994085,14.76432,11.846946,15.689716,18.040357,11.66989,11.454654
"ENSSSCG00000000371",0.394056,0,0.274057,0,0,0,0,0.508936,0,0,0,0.242968,0.367554,0.988714,0.352893,0.45126,0.808617,0.103596,0.258736,0.298036,0.844188,0.452511,0,0.234739
"ENSSSCG00000000376",19.457229,19.07018,19.482971,17.961854,22.259133,20.321442,20.373687,21.305646,19.068069,22.95647,16.149204,23.43102,11.235825,13.492939,13.307057,17.420171,16.342913,14.467896,12.499591,17.871456,17.548884,16.547868,8.653598,15.451131
"ENSSSCG00000000377",93.439289,108.18292,88.231232,84.408396,91.186133,105.058896,89.029698,85.889762,86.409485,83.885152,96.371272,85.264045,62.822081,74.632161,95.112927,96.883158,87.033875,85.003753,93.219567,80.788243,108.505371,96.968608,81.753576,75.651024
"ENSSSCG00000000379",45.787056,44.271909,44.686116,29.656493,32.213782,35.897127,36.654649,33.475267,44.858293,39.747616,46.798558,36.641168,39.434133,41.880188,34.178485,39.54509,37.400547,39.809092,38.424689,39.036879,44.866606,44.237801,31.553723,33.394089
"ENSSSCG00000000382",87.785735,73.710457,78.2231,74.549466,57.493017,71.742846,89.170998,77.858251,71.088481,73.340816,50.700593,69.955864,62.064756,84.169596,68.400094,64.633021,66.070031,72.077173,89.93867,73.208774,89.044713,88.328228,55.54649,66.910679
"ENSSSCG00000000383",34.735473,34.176559,31.133448,35.170878,37.670452,37.194827,33.534071,38.805438,33.738512,32.610533,33.706387,34.329013,37.092264,41.860055,47.127045,50.417305,36.236028,36.15725,45.990772,38.169788,43.913234,42.560448,30.562633,50.82919
"ENSSSCG00000000384",25.728397,23.923328,27.297501,22.324053,27.060187,26.386153,25.837672,20.083429,21.518183,24.122509,21.874138,20.313369,20.936813,25.662064,21.783797,26.877,18.282243,18.611608,25.265597,21.157088,20.72143,26.471584,18.750417,26.82244
"ENSSSCG00000000385",0.498095,0.169565,0.330058,0.981157,0.574676,0.895522,0.980317,0.63623,0.55975,1.959145,0.260187,0.452103,0.275757,0.683388,0.680894,0.639051,0.834632,0.114559,0.154283,0.679539,0.615291,1.139891,0,0.361451
"ENSSSCG00000000386",14.473502,11.188348,13.541255,11.30104,8.940698,13.673979,11.942129,14.332788,10.967054,13.748545,9.388721,11.284737,13.521248,12.994302,12.792044,10.55763,12.592336,12.881795,12.892921,13.117254,13.734254,13.626555,6.775494,9.586242
