"gene_id","GSM7140438_CON1_cartilage","GSM7140439_ACLT1_cartilage","GSM7140440_ACLT2_cartilage","GSM7140441_ACLT3_cartilage","GSM7140442_ACLT4_cartilage","GSM7140443_CON2_cartilage","GSM7140444_ACLT5_cartilage","GSM7140445_ACLT6_cartilage","GSM7140446_ACLT7_cartilage","GSM7140447_CON3_cartilage","GSM7140448_ACLT8_cartilage","GSM7140449_ACLT9_cartilage","GSM7140450_ACLT10_cartilage","GSM7140451_ACLT11_cartilage","GSM7140452_CON4_cartilage","GSM7140453_ACLT12_cartilage","GSM7140454_CON5_cartilage","GSM7140455_RECON1_cartilage","GSM7140456_RECON2_cartilage","GSM7140457_RECON3_cartilage","GSM7140458_RECON4_cartilage","GSM7140459_CON6_cartilage","GSM7140460_RECON5_cartilage","GSM7140461_RECON6_cartilage","GSM7140462_RECON7_cartilage","GSM7140463_CON7_cartilage","GSM7140464_RECON8_cartilage","GSM7140465_RECON9_cartilage","GSM7140466_RECON10_cartilage","GSM7140467_RECON11_cartilage","GSM7140468_CON8_cartilage","GSM7140469_RECON12_cartilage","GSM7140470_CON9_cartilage","GSM7140471_REPAIR1_cartilage","GSM7140472_REPAIR2_cartilage","GSM7140473_REPAIR3_cartilage","GSM7140474_REPAIR4_cartilage","GSM7140475_CON10_cartilage","GSM7140476_REPAIR5_cartilage","GSM7140477_REPAIR6_cartilage","GSM7140478_REPAIR7_cartilage","GSM7140479_CON11_cartilage","GSM7140480_REPAIR8_cartilage","GSM7140481_REPAIR9_cartilage","GSM7140482_REPAIR10_cartilage","GSM7140483_REPAIR11_cartilage","GSM7140484_CON12_cartilage","GSM7140485_REPAIR12_cartilage","GSM7140486_CON1_synovium","GSM7140487_ACLT1_synovium","GSM7140488_ACLT2_synovium","GSM7140489_ACLT3_synovium","GSM7140490_ACLT4_synovium","GSM7140491_CON2_synovium","GSM7140492_ACLT5_synovium","GSM7140493_ACLT6_synovium","GSM7140494_ACLT7_synovium","GSM7140495_CON3_synovium","GSM7140496_ACLT8_synovium","GSM7140497_ACLT9_synovium","GSM7140498_ACLT10_synovium","GSM7140499_ACLT11_synovium","GSM7140500_CON4_synovium","GSM7140501_ACLT12_synovium","GSM7140502_CON5_synovium","GSM7140503_RECON1_synovium","GSM7140504_RECON2_synovium","GSM7140505_RECON3_synovium","GSM7140506_RECON4_synovium","GSM7140507_CON6_synovium","GSM7140508_RECON5_synovium","GSM7140509_RECON6_synovium","GSM7140510_RECON7_synovium","GSM7140511_CON7_synovium","GSM7140512_RECON8_synovium","GSM7140513_RECON9_synovium","GSM7140514_RECON10_synovium","GSM7140515_RECON11_synovium","GSM7140516_CON8_synovium","GSM7140517_RECON12_synovium","GSM7140518_CON9_synovium","GSM7140519_REPAIR1_synovium","GSM7140520_REPAIR2_synovium","GSM7140521_REPAIR3_synovium","GSM7140522_REPAIR4_synovium","GSM7140523_CON10_synovium","GSM7140524_REPAIR5_synovium","GSM7140525_REPAIR6_synovium","GSM7140526_REPAIR7_synovium","GSM7140527_CON11_synovium","GSM7140528_REPAIR8_synovium","GSM7140529_REPAIR9_synovium","GSM7140530_REPAIR10_synovium","GSM7140531_REPAIR11_synovium","GSM7140532_CON12_synovium","GSM7140533_REPAIR12_synovium"
"ENSSSCG00000000045",14.810759,12.092908,11.080325,12.009867,10.77186,12.136907,8.366095,16.520685,11.407188,11.43135,12.228779,12.482776,12.627103,10.509718,8.080476,8.831586,13.920908,13.911378,9.980397,13.702496,11.523479,11.617721,8.048084,10.750504,14.722264,8.287415,9.823761,15.893141,8.720272,11.955961,8.190274,12.665588,10.674202,10.27724,11.784744,9.69237,10.297058,10.128695,6.866286,10.672856,11.613098,9.22997,11.261108,10.152849,8.314018,10.90648,11.092713,8.754799,25.654419,20.408559,19.742501,20.15232,26.536645,18.055141,19.057395,23.999242,26.203588,23.867748,20.371208,32.106288,16.961495,28.66723,19.810841,21.480347,27.236489,19.634648,20.259744,21.730033,25.122239,29.665575,19.906015,23.590951,36.027467,23.948697,19.416059,17.524742,24.886699,18.695118,20.017261,19.643917,22.175231,22.339609,23.564914,13.252286,29.362174,16.136974,28.749187,17.654023,21.194193,24.306038,26.844769,23.615223,21.738141,22.130891,21.10485,27.558756
"ENSSSCG00000000046",1.935832,3.363751,4.544485,2.513221,3.696796,3.021218,4.54887,2.116957,4.36207,2.592958,3.551222,3.413597,2.895529,2.187121,3.508397,2.184214,2.910381,4.243152,3.228244,4.147227,3.288565,3.281458,3.105869,1.396985,1.437572,3.172156,2.739918,3.503284,3.239433,4.290733,2.64951,4.199361,2.065986,2.115748,3.128986,4.692162,1.694972,2.459663,2.129279,1.176191,3.41423,3.66563,2.332095,2.606457,2.473436,2.263581,1.486805,2.499569,1.884475,1.987877,2.21776,0.06593,1.086339,0.576716,1.408714,0.497694,1.479504,3.039527,0.878729,1.286568,2.46111,0.606712,1.085532,1.713982,1.31244,1.274194,0.837757,1.392944,2.051434,1.245111,0.408419,1.292504,0.884654,1.756048,1.223154,1.065761,1.417849,2.001976,1.599204,0.395448,2.557892,2.449706,1.669412,1.105862,1.27445,1.325409,1.056372,0.399515,2.695088,1.663591,0.691691,0.803517,1.799489,1.257938,2.699898,2.96328
"ENSSSCG00000000050",40.502809,51.627816,58.406863,60.063449,56.655658,52.684752,52.18609,56.337254,60.256227,51.249857,59.61952,60.115052,59.862504,44.705162,52.393179,52.766266,52.074651,54.409645,57.961154,55.694598,59.641136,63.10231,56.668632,54.540317,65.039379,63.525225,56.084183,57.07734,53.06964,55.869637,58.728249,66.833766,40.30363,49.367884,53.381724,55.901344,54.846545,53.763104,57.805068,46.1651,55.075642,55.393123,56.05325,39.616245,58.203606,52.096956,48.926224,57.338886,83.964771,59.559889,60.009627,52.501892,72.77384,75.030479,53.481902,62.155239,51.296749,85.664815,62.513076,50.614858,91.632051,34.818273,55.039096,63.879929,57.888449,51.962086,72.493637,58.401914,55.886341,71.470144,36.478072,50.286468,59.019475,81.880764,56.750149,70.718945,56.628894,63.0964,72.54168,49.464388,93.193332,67.848628,55.529878,70.619664,74.129596,102.776039,56.356487,62.435733,72.897683,63.048469,55.130632,59.834251,80.211738,73.411023,87.424478,62.163187
"ENSSSCG00000000058",169.620998,146.813506,143.174844,175.551755,153.301165,142.237881,137.459048,151.196276,152.277475,131.816534,141.322944,169.453168,165.81107,155.758569,135.247711,144.645374,142.669271,158.885776,140.581618,150.827745,155.138168,139.895089,157.347118,129.547118,147.087288,183.742993,147.569807,148.150687,152.454982,137.193441,133.817242,143.533932,172.302097,138.87224,156.738639,129.160348,153.506371,127.205571,158.309895,158.750757,171.662501,137.679587,172.84232,176.640436,150.889914,154.083846,170.702373,145.613302,129.777768,112.704721,119.138536,136.02455,138.200184,133.933348,134.249791,120.189834,143.198361,123.313063,105.400158,142.936266,130.553968,162.953968,109.960334,103.197002,140.301231,122.108084,126.438273,116.47252,140.301243,132.535294,134.249466,132.605568,145.256106,126.903152,118.790335,128.310307,170.595916,119.181462,127.140954,148.369333,111.896493,125.793286,144.714474,119.611887,124.817698,114.583771,141.575268,127.824704,130.496484,140.267108,140.210772,159.226961,117.783491,129.074478,125.503304,134.035707
"ENSSSCG00000000059",22.865933,21.746226,23.407712,21.325333,25.538955,23.002243,20.921174,17.490014,21.342857,21.147498,21.260553,21.730684,24.186479,17.047297,18.236793,19.514271,17.308914,22.409172,20.493888,23.688363,24.262592,26.692769,20.440479,17.226625,21.57546,20.493562,17.613614,21.552891,18.28681,22.881677,25.49463,27.222382,15.453905,19.453135,17.461162,22.482753,17.72499,22.668202,19.123371,15.286136,18.946855,20.701006,22.783521,19.139168,20.136715,20.661492,21.598058,20.006542,26.957806,20.774461,21.263926,17.34053,27.189723,23.032151,21.780021,23.242775,18.967281,31.101391,20.51206,23.254106,23.279301,20.595831,23.408174,19.103553,21.463233,23.004532,23.759478,20.643908,25.403925,25.13893,22.394993,23.28357,15.574244,27.418563,20.100664,23.229565,23.232107,23.643008,26.755314,21.765048,26.21683,24.618873,27.257696,22.109532,24.632426,26.60342,21.13538,19.764225,23.312792,22.808281,21.745569,25.420078,26.894678,28.445907,26.067903,19.593765
"ENSSSCG00000000061",11.947705,11.115256,15.800934,9.486893,15.508394,13.75215,14.880262,12.706705,16.311713,12.625618,15.871803,13.669003,17.046124,14.498791,13.968031,13.558927,10.572839,16.650088,13.763687,13.627489,14.810324,15.056144,14.914934,16.364831,12.696172,18.178074,14.089386,12.868827,12.398786,16.621053,17.907444,18.193952,11.710335,12.281467,14.907273,12.714671,12.585589,12.913847,16.075418,14.443563,12.89453,14.506507,13.146388,12.404849,16.683679,14.085889,13.122304,13.271184,16.279464,16.19814,13.925926,10.709449,12.416867,14.067701,13.546318,14.487018,12.191663,15.267255,13.928968,14.184824,18.838269,8.725847,15.602843,8.181205,14.68071,12.700193,17.158404,19.078292,14.903316,13.850181,8.174671,13.737799,13.722564,13.756156,11.30237,13.599367,11.254548,13.620077,13.184853,16.955147,10.545138,14.124485,12.832971,12.735854,12.253689,13.502533,15.329208,14.598605,15.996663,10.630256,11.870711,13.801544,12.781647,16.562813,11.082757,12.600058
"ENSSSCG00000000062",1.949786,2.45294,3.261243,1.581612,4.16084,2.791252,3.106448,2.827079,0.969554,2.153482,1.735457,3.674988,3.346311,3.589568,3.770189,2.486797,3.770424,2.825062,4.89093,3.135909,2.215619,1.195437,2.088137,4.236347,5.55138,2.422938,6.534409,0.758792,3.324607,2.462294,1.31425,2.357904,1.810867,4.156619,3.48505,3.379734,1.96036,1.389841,1.560043,2.631996,3.571417,3.588652,2.356068,1.204433,2.482194,2.365958,2.247739,4.181561,9.825705,3.59359,4.892329,5.874905,2.340005,5.387765,6.028288,5.524123,6.606206,4.5183,5.11821,8.507869,3.949826,7.92108,7.338728,5.076182,4.442758,8.097556,6.82918,6.899156,6.207183,3.480775,4.645339,3.481408,8.094354,4.435919,4.591753,4.911623,3.514134,6.35059,4.774049,8.639082,3.629665,4.237478,4.04525,4.291457,3.938258,3.469425,4.513258,3.382394,6.536787,2.905178,4.348505,7.41562,3.872307,5.096663,1.803324,4.073853
"ENSSSCG00000000063",5.059806,8.931537,5.666841,4.78467,8.368988,7.352829,9.118756,6.99921,8.657881,7.629856,6.38396,5.618449,7.873209,6.108445,5.63436,7.208276,5.588242,8.796967,5.778444,6.390928,7.890295,7.083576,5.291935,7.655645,6.805908,7.374201,5.5806,7.089183,6.031702,7.349388,5.226122,7.502177,5.482608,4.791855,7.886736,5.598854,5.27267,6.647937,6.136213,4.399778,4.866284,7.497793,5.552237,5.184999,4.448737,5.151942,5.520159,6.22217,8.941537,5.656932,4.7303,5.326301,4.210735,8.82323,5.343291,4.682445,7.320708,7.520261,5.457698,7.848298,6.862128,4.387662,5.720139,4.991407,4.554588,8.945747,6.962368,7.866855,9.858048,7.168569,4.822442,5.400991,4.26465,5.20825,5.179711,6.747221,4.683195,4.795703,4.648943,6.955757,6.046825,6.734994,6.033982,4.391599,4.919431,5.624796,7.82552,6.380272,5.897493,3.951715,5.795339,4.67677,5.952345,4.578698,7.195732,7.608316
"ENSSSCG00000000064",48.359557,46.277156,48.942939,37.973585,51.024274,43.722359,45.407703,50.584194,47.670518,46.100108,46.040155,39.583855,44.645013,42.963557,44.486681,43.380398,44.654958,51.37756,48.400214,52.006385,45.703385,47.452013,41.368669,41.462411,48.389844,46.297571,44.826046,47.232473,43.315424,43.499549,39.694887,47.477179,43.304585,44.371215,45.183569,43.188297,46.873656,47.232984,42.916239,40.607081,48.805628,43.765902,42.862509,40.979791,41.642889,44.906606,38.018707,38.076299,61.61365,52.573464,56.64598,48.115635,52.777861,59.566561,50.387335,55.68043,62.593133,61.882783,50.198763,63.532758,65.425914,43.053229,53.807418,55.350302,54.431443,57.962326,62.304777,61.175727,69.754294,60.470525,38.383627,59.51602,51.223079,59.586782,55.101096,57.167909,45.041791,61.513593,43.968356,41.24947,53.544998,65.624848,56.598958,60.118587,58.54147,54.608941,57.464915,55.489627,67.921031,55.814595,53.849472,55.733108,65.057017,59.48358,49.377834,57.970857
"ENSSSCG00000000066",7.638406,8.934481,9.62376,9.016132,9.759914,7.538131,8.280307,8.026768,10.167218,7.173251,8.813134,8.867328,10.326801,6.817518,9.400385,9.10396,9.623394,9.77171,6.327087,10.390506,9.784526,9.068287,8.602951,6.449384,7.754915,8.479012,7.902375,9.781164,8.602066,8.0731,7.590085,8.318533,7.048195,7.852759,7.140912,7.70486,9.171039,7.417306,7.26238,6.086579,10.153585,11.035138,7.771966,7.248747,7.03623,7.904729,5.857448,6.911485,12.388098,8.06011,9.776518,7.65154,9.376945,10.023264,7.975683,9.400201,8.502447,11.469973,7.641769,11.061524,10.472037,6.397339,9.12961,9.555782,7.528661,7.724443,9.265367,9.502537,11.729895,10.12993,5.570908,9.481266,6.658723,9.240205,10.052727,9.632899,8.059475,9.925614,10.694073,8.067194,7.415296,8.10335,7.167754,9.477202,9.894283,8.986334,9.181891,5.733319,12.961212,6.652617,7.979689,8.487203,9.396389,8.79059,10.356043,9.471418
"ENSSSCG00000000067",185.044423,165.109001,207.714486,147.66128,95.152173,333.728859,281.957579,247.968187,203.842731,248.515734,223.228532,109.180764,204.933267,239.254414,227.790197,228.36512,159.584701,161.196288,159.800813,112.799522,182.782064,250.032077,204.526941,317.325575,106.070814,185.119671,156.766736,166.365179,203.067921,249.302827,260.376022,146.308036,152.152949,188.48336,236.138105,171.415059,210.450242,277.498155,221.532216,222.614459,100.491183,122.699204,187.508772,233.563753,164.729578,197.376922,191.56864,215.770695,1.454272,1.219727,0.324608,0,0.785425,0.59857,0.810488,0.090932,0.104982,0.877692,0.544399,0.90739,1.463695,1.132917,0.281451,0.973217,0.155589,0.36736,0.2846,0.141973,0.072999,0.791053,0.808857,1.005714,0.784499,1.090327,1.151511,0.477398,0.118375,0.201503,1.322191,0.150442,0.637511,0.926308,0.271131,0.196324,0.373071,2.548372,0.397521,0.503794,0.571985,0.455343,0.971001,0.652986,2.011011,0.706194,1.710395,0.624039
"ENSSSCG00000000068",43.441078,49.581456,56.492905,56.305777,58.798672,44.510224,43.63677,44.180999,51.442214,42.801152,55.127671,53.928982,57.352601,40.052268,44.958072,48.224289,48.711966,48.866286,46.912738,42.599422,53.566197,57.753605,51.09846,44.629502,57.096814,54.71594,47.458797,57.984144,59.550611,49.55991,49.780111,57.805702,37.654197,39.877985,41.767731,43.363414,47.72767,52.509473,43.591187,42.44949,42.954633,49.547239,49.791187,40.403199,52.521712,46.886558,39.920009,47.947094,70.207302,55.8693,59.973202,57.978289,50.210094,57.708754,53.919913,49.001974,68.676138,64.304983,55.510565,61.752778,80.413788,47.3275,53.840213,53.287611,49.242661,64.923412,60.728188,55.389145,65.696719,57.54447,43.900457,56.67484,55.592022,59.723576,58.988557,65.476997,48.274786,58.861883,56.877567,52.481516,54.49788,56.762665,61.656848,63.459076,48.640694,64.257303,62.529492,51.821699,59.005292,41.076954,58.79258,53.085137,57.272324,57.259332,61.346819,49.408734
"ENSSSCG00000000071",273.502608,270.026047,299.309143,276.92253,252.890247,256.008062,198.628744,218.326484,260.643309,197.731427,260.93786,240.954999,306.045218,211.745912,227.788853,209.428522,221.35916,261.85856,247.605586,245.974889,286.393509,232.718652,263.692781,219.928257,248.898219,258.172367,222.541667,257.228829,224.005916,241.363143,254.076168,225.278185,276.964802,236.482155,229.24933,246.888606,207.007376,224.040555,220.627136,234.616963,232.515163,257.612108,258.986026,280.992085,231.966524,220.500874,238.030575,218.235438,224.638049,183.168964,241.911335,233.474414,229.976603,245.08157,212.268954,222.874351,240.854489,256.717389,221.136854,245.155894,232.827565,224.146577,228.226751,232.873711,252.466294,212.930809,247.39975,213.013578,270.335046,263.892793,297.329245,272.576254,222.82566,268.953062,205.582499,242.816234,326.278381,230.826077,251.622105,232.099843,262.697082,250.006301,238.634807,236.281197,214.589997,228.280098,279.109375,250.183691,287.067279,204.851,204.921585,251.720724,275.089427,225.761761,283.262681,232.811947
"ENSSSCG00000000072",37.162898,35.751333,36.034261,31.348195,40.793302,28.052046,28.688978,35.992509,28.959853,33.386297,34.756566,27.127603,35.581057,30.313771,23.936788,33.893886,28.863244,33.306558,26.784509,37.378583,34.829962,37.6731,30.74634,29.265817,33.580286,32.879656,34.88731,31.254193,31.609082,34.907564,34.564803,32.942857,33.590214,32.895995,32.493728,32.633733,31.166816,40.04679,28.588931,29.207219,29.443711,34.865446,31.418315,29.266632,35.88675,34.590912,31.976128,31.467624,51.551849,45.486313,41.15166,46.538113,53.433635,54.60163,45.354552,47.370614,36.835152,42.674395,41.362925,35.022971,49.078247,35.986795,30.302035,41.881387,47.395747,40.353712,47.459618,36.45672,48.843077,64.245623,38.542413,36.273278,45.26262,45.680922,34.307713,61.758404,43.657191,51.048633,46.257317,39.670962,50.495969,46.328355,48.683607,53.323088,54.130431,50.458219,45.915208,48.282294,40.595814,49.960971,43.001174,41.184932,59.47473,53.100679,52.48966,44.557683
"ENSSSCG00000000074",0,0.104796,1.126302,0.281816,1.119691,0.737705,0,0.218686,0.199948,0,0.185865,0.637314,0,1.077768,0,0.333563,0.263617,0.69668,0.366999,0.386505,0.091537,0.428967,0.520323,0.100803,0.118792,0.702125,0.123028,0.61278,0.293908,0.165301,0.369464,0.29982,1.443931,0.493422,0,0.502467,0.842004,0.252147,0,0.521544,2.155864,0.128833,0.207949,0.297664,0.190269,0.254576,0.087871,0,1.768357,1.637747,0.492919,0.558124,0.717936,1.321062,1.032365,0.754706,0.265069,0.840362,0.417357,1.042805,1.252165,0,0,1.680755,0.098347,1.387511,1.226388,2.176405,1.472252,0.156624,0.304733,1.59318,0.365402,0.437548,1.49674,0.757686,0.789729,0.283178,0,0.84754,1.003545,2.040758,2.359427,2.137864,1.184496,0.287391,0.888524,0.849437,0.597039,3.305385,2.140507,0.925776,2.627414,0.963755,0,0.50331
"ENSSSCG00000000075",10.028045,14.334427,14.990841,14.388392,17.184019,12.012593,13.290905,14.26696,16.226065,13.101017,14.231979,14.494186,11.795251,10.175906,13.539345,11.083634,14.130552,12.472419,13.114753,15.725549,13.801107,14.546224,13.162508,14.698927,21.735186,12.016568,13.825655,16.390413,13.830618,11.667887,11.770076,16.794577,11.177081,14.170134,13.00202,14.215319,10.729082,13.758602,10.515868,12.146501,13.065647,14.771504,17.535715,10.79813,11.184044,15.451742,9.306486,8.658547,39.258411,26.052684,27.421666,18.706347,19.731897,28.704407,20.091529,21.510008,37.33457,34.9844,19.456892,25.386342,34.176205,16.427539,25.664508,22.750932,19.912974,26.520879,26.437994,34.886213,28.114423,25.149054,12.393026,27.260129,15.262739,26.670209,31.593597,26.044432,18.134601,29.059792,27.486002,21.780326,24.095266,31.845078,28.911977,24.744159,19.956066,30.043948,36.088496,22.157589,32.138816,15.853887,25.027597,23.947888,26.388237,24.10445,25.010242,20.446842
"ENSSSCG00000000076",13.673432,15.846947,16.759187,16.311647,15.966782,14.548449,18.252138,18.844195,20.921549,18.984344,16.602203,14.580767,20.989219,14.233919,16.455923,16.857349,14.110541,14.734944,18.191951,16.906423,18.52592,17.394802,16.383321,21.632886,15.619963,18.563521,17.707382,19.545679,18.059898,19.053828,15.802737,18.984683,13.098554,14.440312,20.795056,18.568194,14.881303,17.035982,13.819966,14.347768,13.476163,17.17798,18.168566,15.000499,17.43183,14.738623,12.572899,12.847166,8.82558,11.455827,10.911844,6.314574,9.28669,8.345039,10.202109,8.410743,12.60547,10.029805,8.962351,9.527115,13.012106,5.108334,8.736404,8.223173,6.427624,12.193218,10.466415,12.774149,11.754175,8.738822,7.713349,12.294752,8.079627,8.656526,8.689284,11.12467,6.012096,12.388839,8.869886,12.224394,7.248957,8.069089,10.03735,7.923953,8.660458,7.487476,11.060838,8.729423,11.458875,8.80036,10.462738,8.204198,9.812243,10.419005,8.248642,8.96565
"ENSSSCG00000000077",18.922419,20.379263,20.525234,16.972229,23.578626,20.668263,20.049799,20.321644,21.875539,20.221677,24.555332,20.983296,20.253693,16.563538,21.219446,16.855335,21.682135,19.375546,19.174438,26.053074,20.798913,23.837701,19.854649,17.858065,29.066076,17.987803,18.073296,25.42248,22.704766,19.18485,23.303886,23.692166,18.873265,20.558028,14.731361,20.498492,21.014624,21.386983,16.459816,12.967868,21.515359,22.000557,20.98633,18.452887,19.14061,18.411239,17.066637,18.466658,29.352654,20.654445,20.159009,19.406799,18.917084,23.061866,19.163235,14.150165,25.002361,25.72684,16.593562,13.182423,24.454949,18.329184,21.363166,10.727197,20.211521,22.216771,19.603128,24.47866,26.124166,24.796714,17.002912,22.612693,24.246979,26.169121,18.555426,25.755602,21.000038,19.564315,20.003471,26.241009,23.114061,20.58044,20.870794,18.124344,21.662679,21.447822,27.029427,20.378191,25.401155,21.855875,19.250724,24.822388,16.31712,22.577502,24.523818,17.562057
"ENSSSCG00000000078",37.587994,43.239173,53.322348,47.715488,54.765162,48.202744,50.369277,42.373783,52.042134,39.559169,62.414812,47.119634,49.702622,39.621293,44.151806,46.223728,34.089147,47.377247,43.416161,43.299447,48.225524,65.934968,53.960169,40.394743,50.124165,51.60922,42.468175,60.794542,51.699349,61.069087,59.471365,66.695274,30.601621,39.090178,33.415226,43.646237,47.592687,54.510964,43.23124,33.703994,40.27928,45.899999,42.079027,32.494058,47.214639,47.453581,44.599434,47.00881,60.19621,39.465374,50.14461,34.136467,34.209243,46.364359,40.164634,30.745401,55.97672,52.318662,41.463788,39.746893,64.857712,35.472274,38.314604,36.57922,34.13826,55.47882,40.707798,52.060753,47.270913,42.355815,28.089418,47.116573,40.53351,49.989117,40.183435,49.433013,29.376185,47.521141,46.787247,49.493718,43.916164,38.505024,46.591695,44.053574,35.272431,49.886387,51.699929,34.439704,49.131664,29.073353,45.933274,40.834989,38.593504,41.366116,46.426566,38.236228
"ENSSSCG00000000079",2.275273,3.236372,4.313047,4.234185,4.858952,3.215331,1.934833,2.556458,3.761052,3.860034,2.821001,2.670706,4.836245,2.410304,2.216389,3.729669,1.817723,3.101801,4.075753,4.755732,2.836379,2.961671,4.088429,2.221525,1.765816,4.06809,3.392546,3.533699,3.972904,3.786531,2.978834,2.580204,3.796965,4.086694,2.826777,3.201431,3.124087,2.946739,2.167394,2.421488,2.945209,6.300278,3.092668,3.095811,4.035525,3.762843,3.004901,1.214928,0.802306,0.366664,0.541245,0.338844,0.209018,0.527663,0.524691,0.288914,0.225346,0.723952,0.256037,0.297132,0.627436,0.140238,0.666445,0.306927,0.231678,0.487677,0.353771,0.507972,0.219187,0.63074,0.142464,0.376748,0.721416,0.385495,0.65097,0.525127,0.475756,0.598078,0.437474,0.235666,0.485029,0.449465,0.370452,0.447294,0.249887,0.431488,0.900187,0.392047,0.486322,0.443464,0.38761,0.364457,0.263053,0.3588,0.691949,0.32399
"ENSSSCG00000000080",0.268612,0.071166,0.06267,0,0.909281,0.081517,0.184918,0,0,0,0.064037,0.062245,0.068468,0.195134,0.31386,0.075763,0.060171,0.231587,0.122963,0,0.063031,0,0,0,0.080366,0.069262,0,0,0,0,0,0,0,0,0,0,0,0,0.078866,0,0,0.266936,0.207921,0.065324,0,0.584993,0,0,0.5278,0.597607,0.503257,0.189244,0.192667,0.099718,0.794642,0.217575,0.265311,0.371222,0.413806,0,0,0,0.50007,0,0.265441,0.358338,0.49251,0,0.055554,0.107556,0.153217,0,0,0.218631,0.428448,0.25918,0,0,0.181822,0.125504,0.552875,0.133315,0.634286,0.146073,0.372447,0.064647,0.296116,0.628362,0.158071,0,0.125684,0.056011,0.2352,0.600263,0,0.065523
