"gene_id","logFC","logCPM","F","PValue","FDR","comparison","direction","FDR_lt_0_05","strict_DE_FDR_0_05_abslogFC_1","strict_direction"
"ENSSSCG00000009357",0.522961228044742,2.47352486452673,6.52358222897989,0.0230704197084418,0.0538185256518388,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000036620",0.423054893907308,3.29457417865972,6.52265004966436,0.023075491923335,0.0538216420264962,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000027432",0.474413287926911,2.4249029380086,6.51258767521129,0.0231668282450924,0.0540259285851636,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000049192",0.576280870373619,1.04236843133159,6.51416684961972,0.0231855747280033,0.0540608941335201,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000006799",-0.461032850024649,2.01731734377481,6.5048734578446,0.0232376747228641,0.0541736048523801,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000028454",0.272672888997358,5.26823540733398,6.50104701990615,0.0232633806922768,0.054224757099069,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000004511",0.984189263610927,0.546907017221413,6.51032431503083,0.0232939148008742,0.0542823952679633,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000057418",-0.516991662906824,4.87331550931775,6.49740643743344,0.0232956450917424,0.0542823952679633,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000023297",-0.341923992816235,3.31286322136445,6.49581622881259,0.0233113084382032,0.0543070434693326,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000024999",-0.381716831656703,4.41000528227425,6.49540287744172,0.0233137630554913,0.0543070434693326,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000014581",-0.396977876874409,2.69898184131716,6.49376656191652,0.0233311147463929,0.0543386754926096,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000033175",-0.286542611146763,7.77936598579326,6.49082829156757,0.0233536256563975,0.054382311280376,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000017789",-0.737103119652227,2.09351759671193,6.4899540115911,0.0233694455465334,0.0544103544686947,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000028952",0.580010348265581,1.78910570587456,6.4894135078605,0.023377916380805,0.0544179313510954,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000046793",-0.929355614043051,0.921363322520011,6.49376698077835,0.0233829578112215,0.0544179313510954,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000015826",0.231280902612935,5.04677522683533,6.48741527409625,0.0233840329790545,0.0544179313510954,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000035949",0.269783671903896,5.51379242159019,6.48415518936194,0.0234128552355654,0.0544762041137651,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000006790",0.209404284943157,5.53896095139326,6.48175788069769,0.0234341671335557,0.0545169860398692,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000044591",-0.435857633422506,2.81238441753429,6.47775663681979,0.0234729621374357,0.0545984207314325,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000003493",0.246073582366121,7.47536277436387,6.47260776475139,0.0235157026825905,0.0546890050278844,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000040577",-0.62638076308799,1.37875906848567,6.47391587884268,0.023524963059759,0.0547009836795444,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000057683",-0.390731268685442,3.64022415107497,6.47108345127883,0.0235305327520366,0.0547009836795444,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000010797",0.304040324302252,3.70246331637098,6.47089982659627,0.0235322454607523,0.0547009836795444,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000003132",0.255158358845313,7.18511260374664,6.46560796682837,0.0235783168767604,0.0547948633471658,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000027294",0.237431434065786,6.78387960921681,6.46539349788305,0.0235802400478362,0.0547948633471658,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000033177",0.32011519536723,4.40240029783323,6.46306937963791,0.0236015951611722,0.0548356416607558,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000003238",-0.545119505459125,0.96485143573279,6.46494185534299,0.0236242988561503,0.0548795395940728,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000016403",-1.53150414387974,2.14401348526164,6.45934140659873,0.0236471108354247,0.0549236748765386,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000000808",0.379832886808263,6.48897664550001,6.45311156698022,0.0236905853447099,0.0550157797663301,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000013978",-0.344133083764853,5.22364969147978,6.44961679776384,0.023722173827537,0.0550802569287024,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000035007",-0.456543608648669,9.81220991714557,6.4468792315253,0.023746801840377,0.055128554473913,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000013313",-0.724162528172381,3.42998153218252,6.44138596178833,0.0237981507604932,0.0552388594432653,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000003334",0.238265209072983,4.02394354039484,6.44015893201299,0.0238084621582957,0.0552538903480343,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000038471",-0.485028442113098,1.97831021646255,6.43939325737743,0.0238231963313281,0.0552791789872393,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000012953",0.317776896636118,4.97976366790173,6.43187468469591,0.0238830057734006,0.0554090349759761,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000006482",-0.299289911238051,6.53293263061982,6.43128646365761,0.0238881542430711,0.0554120550517615,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000029744",1.03253518973566,0.603150388475976,6.43596094918691,0.0239515533750815,0.0555443447912963,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000011379",-0.376231506966233,3.64450670303251,6.42431341183263,0.0239528962057294,0.0555443447912963,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000014884",0.27021624921441,4.85587424543397,6.42076225079862,0.023984372708799,0.0556083838516416,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000035357",-0.42903764424278,5.52588417597532,6.4176443669051,0.0240126413395696,0.0556649659633891,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000012608",-0.343714682355969,4.16815478825094,6.41373703404306,0.0240491869574084,0.0557407140983858,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000045477",0.638973417204684,3.64248735097349,6.4111695233233,0.0240733239434677,0.0557876820150663,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000037781",-0.353471141445949,2.86058499102206,6.41080202623614,0.0240784086246331,0.0557904899851761,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000026084",-0.646404845629512,6.54822850550279,6.40973000298693,0.0240851805544337,0.0557972058357378,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000009238",0.288384926656747,4.75260237908844,6.4086383030662,0.0240955865665249,0.0558123371105951,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000022318",0.477594598965727,4.30754483916823,6.40784859779899,0.0241030649236744,0.0558188930558436,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000010652",0.61139624330052,2.65025572887931,6.40787884536437,0.0241061668656996,0.0558188930558436,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000051601",-0.586784401222767,2.63018283999647,6.40568896083697,0.024126303584095,0.0558565418079217,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000024672",0.420195844938553,5.3616183312096,6.40398969581129,0.0241380427799479,0.0558747398754861,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000023983",0.262281671538771,4.81500414038338,6.39911937129351,0.0241831765782637,0.055970221499018,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000059997",0.560423896064281,4.33259497888523,6.39835731638068,0.0241904367916386,0.0559780308407315,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000036002",0.317040188914891,3.76257746032884,6.396498312539,0.0242082782780996,0.0560103194018672,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000028538",0.282162514541317,4.49523320824467,6.39545890229807,0.0242171211832617,0.0560217810574729,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000012889",0.309145027831011,3.22011184564018,6.39427360390939,0.0242297367959515,0.0560305038080114,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000003129",-0.860781044522046,0.399098760554346,6.40804160056038,0.0242302383335301,0.0560305038080114,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000029785",-0.429231602202961,8.90361245256976,6.39373857789321,0.024232560827762,0.0560305038080114,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000017137",-0.73950473112237,3.67422929991842,6.3909948345986,0.024259380914915,0.0560835150183519,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000001513",0.446485425839923,5.1301251257398,6.3882969102655,0.0242830488798895,0.0561292232212465,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000028856",0.236571451303803,5.93168357436879,6.38627530881355,0.0243017192176705,0.0561445293383872,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000006533",-0.447563409961483,6.78289694175145,6.38610240560398,0.0243033149431185,0.0561445293383872,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000027115",0.306095395595838,5.97510402100574,6.3859798135758,0.0243044610824733,0.0561445293383872,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000039678",-0.711950766574798,0.175246913526271,6.40378578677859,0.0243091126186182,0.0561445293383872,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000001501",0.24261800416525,6.23486100109682,6.38547333004235,0.0243091585896231,0.0561445293383872,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000053739",-0.71474156419936,0.924843048270322,6.38955262470552,0.0243192521971171,0.0561588374317846,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000013001",-0.247111252539279,4.98281974719173,6.38069071393541,0.0243538039516182,0.0562296114638661,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000000403",0.445005868340242,5.92953354430056,6.37740715220336,0.0243841809337466,0.0562907253767018,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000035639",-0.299510963584933,4.49783615183911,6.37661463136356,0.0243921765008323,0.0563001606304261,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000015930",-0.998676197522996,2.69428377872857,6.3703621049417,0.0244543227903618,0.0564345594032621,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000004752",-0.567605226930871,1.46995470347635,6.37014632373322,0.0244700607959046,0.0564618333757818,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000016963",-0.470481078556794,3.2861122674973,6.36669273126011,0.0244861438081938,0.0564834135922457,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000014038",-0.374159290100123,4.82459566604764,6.36639330848289,0.0244872556670305,0.0564834135922457,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000028827",0.288467469681163,7.24298309769805,6.36561797664863,0.0244942970898218,0.0564906099229719,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000035501",0.231942572774486,5.34763063342975,6.36463507237679,0.0245035854680092,0.0565029852195731,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000012350",-0.387184583982103,3.83557190524279,6.36054884595708,0.0245428074701282,0.0565843696554413,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000017406",-0.221724346975048,5.76452204469363,6.3578227778275,0.0245674481934685,0.0566321157348237,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000017008",0.590680709653503,5.79164890427912,6.35711160667934,0.0245741348351527,0.0566345467092784,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000007147",-0.33394814492621,5.14249620917265,6.35688792207559,0.0245763659479139,0.0566345467092784,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000041994",0.705441832263815,0.972891084399754,6.35975389136482,0.0245965138408144,0.0566719100890806,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000009888",0.339952626111337,6.4836717787417,6.35106992060723,0.0246310015314947,0.0567422960276958,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000037558",-0.243538485072341,6.15552249426599,6.34890521938354,0.0246514212844798,0.0567747230622837,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000054118",-0.989237179342281,0.562226693081666,6.36026807624393,0.0246529602745286,0.0567747230622837,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000061921",-0.462875206949594,4.18946522356647,6.34800228277687,0.0246606694193922,0.0567833988149528,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000033450",0.254198181027195,5.42834545493946,6.34634245804668,0.0246756879908034,0.0568088997135245,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000009019",-0.40487140789072,10.0268849367982,6.3447511791739,0.0246906462271297,0.0568342535797066,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000000999",0.460971486685515,3.07108465979448,6.3419355858668,0.0247198443537441,0.0568923722504688,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000023658",-0.333707644855173,3.11553764940541,6.33845021900626,0.0247524109981225,0.0569582237105359,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000022508",0.233648152586419,5.38419581474202,6.33694637214289,0.0247646402762584,0.0569772629259707,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000017102",0.347876104342622,4.16629823716837,6.33195119995411,0.0248128467067233,0.0570770447775607,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000008991",0.67976657886303,1.61072239152407,6.33326628127902,0.0248159341507715,0.0570770447775607,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000008307",-0.449881776976736,1.93292833252437,6.33092489837475,0.0248310817916889,0.0571027671151466,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000000939",-0.620880389706468,4.91930543995615,6.32905600912667,0.0248397633821724,0.0571095530115366,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000032028",0.307830140462781,8.21247913092895,6.32880212163705,0.0248419617612141,0.0571095530115366,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000061597",-0.452156915523339,4.53095771299374,6.3273137030468,0.0248567129868362,0.0571330344667081,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000003072",0.3406797447447,3.06567687127974,6.32716211859029,0.0248601082983219,0.0571330344667081,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000011569",0.318783955679857,4.2477939854903,6.3236474050314,0.0248918216219171,0.0571967922258279,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000008022",-0.443150965934588,3.88323949658537,6.32052503007129,0.0249218908167188,0.0572567523468635,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000006240",-0.425126439964381,2.39632343354395,6.31993181942843,0.0249316748993758,0.0572700967828908,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000017418",0.225065693243591,4.85167200971623,6.31393635475891,0.0249842467916521,0.0573817083918605,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000036709",-0.380601815999099,2.32432280770237,6.31279614199891,0.0250004072136015,0.0574096709567879,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000012270",0.301985777569732,7.62354621690993,6.30732509022431,0.0250474359890316,0.0575084978358304,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000020941",-0.879711758697386,2.94413667985071,6.30589912623241,0.0250642609655152,0.0575379568459356,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000026689",-0.608867565391217,2.10672942532747,6.30383793432489,0.0250887977292082,0.0575791521181657,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000006177",-0.33190927998965,4.57070223433767,6.3029344831798,0.0250902004752326,0.0575791521181657,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000004039",-0.788667586472843,2.93025821926183,6.29803873759131,0.0251399341334958,0.0576840954432951,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000002656",0.535655237791075,3.17383381005353,6.29553425319104,0.0251633863921343,0.0577272118518451,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000025284",0.218242835605222,5.3668744945339,6.29495740954827,0.0251667400506482,0.0577272118518451,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000053432",-0.413231311405768,4.90563195482178,6.29347168339238,0.0251812417775272,0.0577512797015251,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000034500",0.934732990457524,1.7906444486885,6.29452166179167,0.0251856925744113,0.0577522925078628,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000010277",-0.493032188567376,4.75135232940754,6.29239571932099,0.0251917208970416,0.0577563884589402,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000008363",-0.213207112453014,4.97959489666881,6.29199761306209,0.0251954977491135,0.0577563884589402,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000022197",0.336216527646331,4.59648466595159,6.29082199933482,0.025207079156538,0.0577737430787479,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000016077",0.255589942219703,7.16561511796678,6.29006826683049,0.0252139728229754,0.0577803497478461,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000002724",0.675324648859263,4.3212354392126,6.28560378254746,0.025257891199849,0.0578717866603826,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000005385",1.03912478024882,2.52489664347746,6.28430997658953,0.0252755644212341,0.0579030702111764,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000012037",-0.243977405255078,4.84669796491262,6.28135757403251,0.025298743786369,0.0579469556754088,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000057971",-0.74572113607675,0.349529212503033,6.29293570489087,0.025321153137369,0.0579890637430526,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000023272",0.202160482817392,7.34544241186983,6.27685461992433,0.0253423632628834,0.0580284124625393,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000004342",0.424496527100564,2.08572398053302,6.27264656385079,0.0253911768905272,0.0581291594789714,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000004303",-0.388609374494932,3.97430491655593,6.27161525776295,0.0253944325304524,0.0581291594789714,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000034230",-0.348459702054054,6.60744042697211,6.26904879932433,0.0254185706193203,0.0581751683780281,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000005971",-0.348371781022474,3.51402959255299,6.2677430624572,0.0254329340463305,0.0581987950655109,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000055759",-0.56075399269845,3.6177251896148,6.2670582692149,0.0254394273113517,0.0582040920993494,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000027287",0.234012953586134,5.94663009494722,6.26651929225148,0.0254433299513782,0.0582040920993494,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000009916",-0.264008932409281,5.23455310752317,6.26604188491249,0.0254480803354194,0.0582057156607997,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000039314",0.371009530011595,8.38880099991202,6.26409003445542,0.0254671144417123,0.0582400037359686,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000017614",0.33727433983237,6.76083050160949,6.25828435459196,0.0255240961411211,0.058361048398865,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000034479",0.296153826422635,3.75990172885252,6.24895515257445,0.0256172206040712,0.0585646822411752,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000022486",-0.440115723766314,4.85587584572944,6.24739909671571,0.0256315469916528,0.0585881362130687,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000037215",0.268907284670997,4.51955372673441,6.24678549537835,0.0256378041058242,0.0585931410668568,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000002960",-0.660133481121657,5.19687632700836,6.24341245185342,0.025670876585464,0.0586594189742399,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000026699",-0.410417005999432,2.99020806316443,6.24219115723159,0.025685496785353,0.0586834020563853,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000008698",0.403049029752109,2.88294392688015,6.24181648847399,0.0256895198450237,0.0586834020563853,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000010565",0.362862547620678,4.41362577483948,6.24049746583346,0.0257001281183703,0.0586960724741385,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000008772",-0.39564480892523,5.76760134898386,6.24013251262716,0.0257032159088418,0.0586960724741385,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000011893",-0.525954978586299,3.14103663213698,6.23506368885279,0.025755692433293,0.0587915670300869,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000032235",0.369942221630561,5.3189509240223,6.2347189256526,0.0257569859455999,0.0587915670300869,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000011917",-0.276981570940467,5.92009155125712,6.23450162368074,0.0257590709235907,0.0587915670300869,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000008555",0.677822996346945,4.53758459731316,6.23432430228831,0.0257613586319964,0.0587915670300869,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000010533",-0.978408676490258,3.44016261005192,6.23386700340965,0.0257672085209381,0.0587956025256,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000017167",0.380588550688192,5.28382611898401,6.23298359082718,0.0257742291397048,0.0587956858844062,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000034045",-0.294329575677237,6.9728085038375,6.23285636926811,0.0257754082860135,0.0587956858844062,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000016123",0.902097931295807,3.09942833335511,6.23271630409652,0.0257795887214109,0.0587959112621792,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000010027",-0.282303848796668,3.96870046127454,6.23172809042704,0.0257875783280859,0.0588048228298366,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000040207",0.906183242823175,1.21598649913919,6.23163169679971,0.0258238937180937,0.0588783141831497,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000038082",0.366106021233091,3.93302270506249,6.22625745691154,0.0258421247615106,0.058910556605406,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000008749",-1.14020620446336,2.66149507384044,6.22467350296484,0.0258620059727404,0.0589465500059059,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000007462",-1.51559821628762,0.262749070647019,6.24202035498131,0.0258712123885342,0.0589582051031221,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000029949",-0.514851872548237,6.82386110095555,6.22196719897611,0.025883912898877,0.0589778179861314,"ACLT_t7_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000016714",0.453364136456393,4.90041939813758,6.22038234597078,0.0259000768363011,0.0589975412672094,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000010058",0.299949722905166,5.87059885286224,6.22028229203305,0.0259007602203285,0.0589975412672094,"ACLT_t7_vs_Control_t0","up",FALSE,FALSE,"not_strict"
