"panel","timepoint","gene_id","ENTREZID","SYMBOL","label_final","logFC","AveExpr","t","P.Value","FDR","B","strict_DEG","direction","label_score","neg_log10_FDR","DEG_class"
"Figure1D","1W","G10090_6719","100503041","Pdzd7","Pdzd7",-1.21835330686454,3.08496506208034,-5.16425420823789,2.35325020799078e-05,6.02927388038769e-05,2.10740036915984,TRUE,"Down",5.14112807649632,4.21973498781494,"Down strict"
"Figure1D","1W","G10090_18860","77951","Cyp20a1","Cyp20a1",0.535742719938079,4.22709911877256,5.16422951208992,2.35340115266897e-05,6.02927388038769e-05,1.95862752592094,FALSE,"Not_strict",2.26069229978985,4.21973498781494,"Not strict"
"Figure1D","1W","G10090_3127","67923","Eloc","Eloc",-0.623577654014645,6.15799942112484,-5.1631393044786,2.36007430101793e-05,6.04528786859988e-05,1.98416747074471,FALSE,"Not_strict",2.63061409900077,4.2185830137829,"Not strict"
"Figure1D","1W","G10090_11177","22084","Tsc2","Tsc2",-0.555100571647217,6.69837024875273,-5.16261261132476,2.36330500308603e-05,6.05247993900576e-05,2.05126539050521,FALSE,"Not_strict",2.34145120386303,4.21806664135645,"Not strict"
"Figure1D","1W","G10090_9139","104662","Tsr1","Tsr1",-0.47801106351763,4.67244269293305,-5.16206589040088,2.36666326236926e-05,6.05999605435078e-05,1.90198659844448,FALSE,"Not_strict",2.01602488150324,4.21752765860174,"Not strict"
"Figure1D","1W","G10090_1062","11975","Atp6v0a1","Atp6v0a1",-0.458459099043241,6.87636969194558,-5.1603206578511,2.37741560595041e-05,6.08643913001008e-05,2.06734288992201,FALSE,"Not_strict",1.93269701115549,4.2156367169696,"Not strict"
"Figure1D","1W","G10090_23498","74237","Tubgcp2","Tubgcp2",-0.323635677870125,4.88487679469512,-5.15977127229382,2.38081052331388e-05,6.09404031463869e-05,1.89116017810799,FALSE,"Not_strict",1.36415502309812,4.21509467706326,"Not strict"
"Figure1D","1W","G10090_13672","53416","Stk39","Stk39",0.709894525847267,3.73630321732199,5.15966908234883,2.38144254204521e-05,6.09456799342077e-05,2.01331309725783,FALSE,"Not_strict",2.99224594256117,4.21505707342918,"Not strict"
"Figure1D","1W","G10090_29518","193736","Zbtb12","Zbtb12",-0.543891984857327,2.89044751738901,-5.15897568290767,2.3857355028962e-05,6.10446286106695e-05,2.12313827875825,FALSE,"Not_strict",2.29215257011262,4.21435254412491,"Not strict"
"Figure1D","1W","G10090_16265","20682","Sox9","Sox9",1.5208432943237,2.85216643877832,5.15723841193174,2.39652549280892e-05,6.13097538927216e-05,2.19381516395053,TRUE,"Up",6.40650740174039,4.21247042719763,"Up strict"
"Figure1D","1W","G10090_29466","26893","Cops6","Cops6",-0.511916679105192,6.06306180231871,-5.15689894366794,2.39863962003174e-05,6.13419554479041e-05,1.9566662095215,FALSE,"Not_strict",2.15631713268614,4.21224238377091,"Not strict"
"Figure1D","1W","G10090_6742","71375","Foxn3","Foxn3",-0.570930421925357,6.81636778140558,-5.15686335431698,2.3988613706751e-05,6.13419554479041e-05,2.05097631671739,FALSE,"Not_strict",2.4048973214182,4.21224238377091,"Not strict"
"Figure1D","1W","G10090_15507","269523","Vcp","Vcp",-0.581732117393872,8.85635810275519,-5.15682985486676,2.3990701183839e-05,6.13419554479041e-05,2.31272894236297,FALSE,"Not_strict",2.45039668088726,4.21224238377091,"Not strict"
"Figure1D","1W","G10090_12847","107747","Aldh1l1","Aldh1l1",-1.14741626404659,4.17329877229549,-5.15615635058743,2.40327085810393e-05,6.14383873710707e-05,1.92939585690075,TRUE,"Down",4.83241266148072,4.21156019214706,"Down strict"
"Figure1D","1W","G10090_24378","93884","Pcdhb13","Pcdhb13",1.46557747006069,-0.835500070629495,5.15605866189669,2.40388077042192e-05,6.1443003581904e-05,2.66720403939507,TRUE,"Up",6.17231990998017,4.21152756239121,"Up strict"
"Figure1D","1W","G10090_18211","56772","Mllt11","Mllt11",-1.21800750918282,6.78923216537478,-5.15485370281642,2.4114166686435e-05,6.16161790380589e-05,2.04453596778176,TRUE,"Down",5.12818339436262,4.21030523679055,"Down strict"
"Figure1D","1W","G10090_5933","18806","Pld2","Pld2",0.35024934626125,5.10284703804304,5.15483766248206,2.41151714619641e-05,6.16161790380589e-05,1.8938182325637,FALSE,"Not_strict",1.47465665674621,4.21030523679055,"Not strict"
"Figure1D","1W","G10090_21410","209586","Nudcd3","Nudcd3",-0.435753758249595,6.30989814378754,-5.15473514380065,2.41215942848221e-05,6.16215879703837e-05,1.98139849246164,FALSE,"Not_strict",1.83463971826149,4.2102671142325,"Not strict"
"Figure1D","1W","G10090_5875","15204","Herc2","Herc2",-0.503077659509352,6.39858227352586,-5.1544025573011,2.41424427718827e-05,6.16638405333595e-05,1.99178820007971,FALSE,"Not_strict",2.11794156751901,4.20996943013653,"Not strict"
"Figure1D","1W","G10090_1603","68166","Spire1","Spire1",0.463860272127493,4.90878233085842,5.15206346057884,2.428958432403e-05,6.20135571109613e-05,1.88992876701944,FALSE,"Not_strict",1.95169829062531,4.20751335671376,"Not strict"
"Figure1D","1W","G10090_3328","66246","Osgep","Osgep",-0.487304068225806,5.06578021253718,-5.15205053812823,2.42903997160734e-05,6.20135571109613e-05,1.87074919181429,FALSE,"Not_strict",2.05033837584103,4.20751335671376,"Not strict"
"Figure1D","1W","G10090_12094","378462","Morn2","Morn2",-0.674397342619865,2.44679182009421,-5.1519957083119,2.429385972197e-05,6.20135571109613e-05,2.18948866149192,FALSE,"Not_strict",2.83753582680535,4.20751335671376,"Not strict"
"Figure1D","1W","G10090_713","381644","Cep135","Cep135",0.624416124455133,1.84960221816307,5.15195077033074,2.42966958787758e-05,6.20135571109613e-05,2.31633221774647,FALSE,"Not_strict",2.62723918379241,4.20751335671376,"Not strict"
"Figure1D","1W","G10090_6252","67371","Gtf3c6","Gtf3c6",-0.564366655771808,4.98749714613276,-5.15117575065669,2.43456619127277e-05,6.21274549987599e-05,1.86742119267141,FALSE,"Not_strict",2.37413048707419,4.20671643654676,"Not strict"
"Figure1D","1W","G10090_23118","93881","Pcdhb10","Pcdhb10",1.18943662386251,-1.1844704575703,5.1501523045321,2.44104758107702e-05,6.22817470721934e-05,2.66790252726215,TRUE,"Up",5.00234130727779,4.20563921349038,"Up strict"
"Figure1D","1W","G10090_14895","108811","Ccdc122","Ccdc122",0.557001223633531,1.93795481428021,5.14887987295692,2.44912999195043e-05,6.24768258730883e-05,2.29100433877981,FALSE,"Not_strict",2.34178968536351,4.20428104284426,"Not strict"
"Figure1D","1W","G10090_2440","74334","Ranbp10","Ranbp10",-0.424827737652593,5.54344714117462,-5.14838539007421,2.45227817935072e-05,6.2545986499177e-05,1.88463038386583,FALSE,"Not_strict",1.78589107857214,4.20380055323169,"Not strict"
"Figure1D","1W","G10090_21812","66536","Nipsnap3b","Nipsnap3b",0.689826476444061,3.09113355756054,5.14816194956925,2.45370207685207e-05,6.25711518564327e-05,2.08762089285413,FALSE,"Not_strict",2.89977240848583,4.20362585013214,"Not strict"
"Figure1D","1W","G10090_29855","23980","Pebp1","Pebp1",-0.664538412346079,7.34700094541476,-5.14807505949251,2.45425601740565e-05,6.2574127676986e-05,2.0935944487561,FALSE,"Not_strict",2.79345712309151,4.20360519601797,"Not strict"
"Figure1D","1W","G10090_2870","28135","Cep63","Cep63",-0.387475143355378,4.10986548623598,-5.14786278734227,2.45560982150668e-05,6.25974922614573e-05,1.91053469798695,FALSE,"Not_strict",1.62872970414043,4.20344306485389,"Not strict"
"Figure1D","1W","G10090_12414","12180","Smyd1","Smyd1",-1.46532263737114,8.73591065693583,-5.14740561549223,2.4585280703566e-05,6.26607216649569e-05,2.2789270989156,TRUE,"Down",6.15875779655901,4.20300460764608,"Down strict"
"Figure1D","1W","G10090_19884","22417","Wnt4","Wnt4",-1.35464858855875,4.39875435024308,-5.14679387806015,2.46243841192022e-05,6.27492096029029e-05,1.88850040617006,TRUE,"Down",5.6927640394891,4.2023917402415,"Down strict"
"Figure1D","1W","G10090_24115","66060","Cystm1","Cystm1",-1.13764994483195,5.06204173735808,-5.14667034888456,2.46322879296938e-05,6.275817563857e-05,1.86229281272136,TRUE,"Down",4.78078013966715,4.20232968971254,"Down strict"
"Figure1D","1W","G10090_2869","67445","C1qtnf4","C1qtnf4",-1.27709450053309,2.05007475829965,-5.14646286724649,2.46455690450582e-05,6.2780836348136e-05,2.25423100727357,TRUE,"Down",5.3665719047769,4.20217290305202,"Down strict"
"Figure1D","1W","G10090_954","244091","Fsd2","Fsd2",-1.68662630766501,7.05981245687204,-5.14628814328324,2.46567588963523e-05,6.27981627630713e-05,2.06269357358505,TRUE,"Down",7.08729324039186,4.20205306189229,"Down strict"
"Figure1D","1W","G10090_25094","216543","Cep68","Cep68",-0.72661538458396,4.95110313309142,-5.14608294863537,2.4669906709955e-05,6.28204688480722e-05,1.85448830426413,FALSE,"Not_strict",3.05316433191278,4.20189882665495,"Not strict"
"Figure1D","1W","G10090_17448","11551","Adra2a","Adra2a",1.33163170659349,2.20794736850663,5.14543280162534,2.47116113783109e-05,6.2915472413273e-05,2.26315547466702,TRUE,"Up",5.59450777077282,4.20124253806211,"Up strict"
"Figure1D","1W","G10090_8504","208936","Adamts18","Adamts18",1.41441470812401,-0.282666363152292,5.14444920288897,2.47748407041002e-05,6.30652339588008e-05,2.59830067704671,TRUE,"Up",5.94083878535107,4.20020998878795,"Up strict"
"Figure1D","1W","G10090_577","55925","Syt8","Syt8",1.8126559739811,-1.67220724614085,5.14342322598374,2.48409677242991e-05,6.32223171087398e-05,2.66804002128541,TRUE,"Up",7.6115773390778,4.19912959123768,"Up strict"
"Figure1D","1W","G10090_32875","15412","Hoxb4","Hoxb4",0.695881033012148,1.37847927671153,5.14322395158639,2.48538320872206e-05,6.32438106330396e-05,2.37288747340497,FALSE,"Not_strict",2.92199191114778,4.19898197038051,"Not strict"
"Figure1D","1W","G10090_16597","214779","Zfp879","Zfp879",-1.04602697400172,0.368539567901978,-5.1431146770591,2.48608892618803e-05,6.32505219958701e-05,2.5042639398648,TRUE,"Down",4.39220019883718,4.19893588597838,"Down strict"
"Figure1D","1W","G10090_9700","381101","Dnph1","Dnph1",-1.05032943267167,1.70492750922058,-5.14279401781704,2.4881609739549e-05,6.32919866659591e-05,2.3029322706168,TRUE,"Down",4.40996700859483,4.19865127208462,"Down strict"
"Figure1D","1W","G10090_7121","21401","Tcea3","Tcea3",-1.20383490768968,7.48078784899176,-5.14163313037892,2.49567698307377e-05,6.34718914248599e-05,2.09827797769915,TRUE,"Down",5.0529989844408,4.19741855977427,"Down strict"
"Figure1D","1W","G10090_12835","17929","Myom1","Myom1",-1.69356664432058,9.72250679019628,-5.14138549474134,2.49728322054146e-05,6.35014573012949e-05,2.38089138881497,TRUE,"Down",7.10826553810211,4.19721630792616,"Down strict"
"Figure1D","1W","G10090_11762","18550","Furin","Furin",0.419453583809413,6.29507019626442,5.14125089720901,2.49815669595206e-05,6.3512383151128e-05,1.95310975414025,FALSE,"Not_strict",1.76050608213724,4.19714159108762,"Not strict"
"Figure1D","1W","G10090_1572","66394","Nosip","Nosip",-0.320813213100178,5.04132644985324,-5.14054410131467,2.50274852066697e-05,6.36178225208969e-05,1.84148765033399,FALSE,"Not_strict",1.34626736862608,4.19642119978921,"Not strict"
"Figure1D","1W","G10090_3660","12454","Ccnk","Ccnk",-1.11518293201855,6.83306000963683,-5.14037269474871,2.50386337265634e-05,6.36341611049669e-05,2.01177464745009,TRUE,"Down",4.67965292909922,4.1963096768606,"Down strict"
"Figure1D","1W","G10090_4874","83383","Tfap4","Tfap4",-0.704624291258477,2.68612889307986,-5.14025477587712,2.50463062339444e-05,6.36341611049669e-05,2.11383032387492,FALSE,"Not_strict",2.95682173195899,4.1963096768606,"Not strict"
"Figure1D","1W","G10090_5183","208198","Btbd2","Btbd2",-0.447506806231643,5.44559356516445,-5.14024023631749,2.5047252428501e-05,6.36341611049669e-05,1.8565400181982,FALSE,"Not_strict",1.87787714145083,4.1963096768606,"Not strict"
"Figure1D","1W","G10090_32679","70186","Fam162a","Fam162a",-0.550541402856708,4.97981885440607,-5.13813515196261,2.51846257845308e-05,6.39718103660668e-05,1.83347221299613,FALSE,"Not_strict",2.30897689708185,4.19401135882022,"Not strict"
"Figure1D","1W","G10090_12652","320713","Mysm1","Mysm1",0.484336337722024,3.8071031137265,5.13648703544336,2.52927072753793e-05,6.42349483261674e-05,1.93347290531555,FALSE,"Not_strict",2.0304486571451,4.1922286209102,"Not strict"
"Figure1D","1W","G10090_9579","19395","Rasgrp2","Rasgrp2",-0.72461421224381,3.39278730674605,-5.13608245291846,2.53193105749087e-05,6.42911024906882e-05,1.97426888357697,FALSE,"Not_strict",3.03747345279689,4.19184912671142,"Not strict"
"Figure1D","1W","G10090_33971","53382","Txnl1","Txnl1",-0.315371929437307,5.72500345154122,-5.13506691630368,2.53862112130514e-05,6.44425630421303e-05,1.86563496551301,FALSE,"Not_strict",1.32166925840343,4.19082719493007,"Not strict"
"Figure1D","1W","G10090_16161","213484","Nudt18","Nudt18",-0.483411611810906,4.25555983550413,-5.13504032693235,2.53879652317469e-05,6.44425630421303e-05,1.86219129175092,FALSE,"Not_strict",2.02589452912212,4.19082719493007,"Not strict"
"Figure1D","1W","G10090_2067","110147","Ehmt2","Ehmt2",0.394883125030878,6.43549392857841,5.13323512247737,2.55073345846425e-05,6.47340778933888e-05,1.94798142708938,FALSE,"Not_strict",1.65411290470093,4.18886703393969,"Not strict"
"Figure1D","1W","G10090_33021","109359","Abraxas2","Abraxas2",-0.408033840728759,5.23004586359136,-5.13206601267733,2.55849432125183e-05,6.49195252330408e-05,1.82399295413081,FALSE,"Not_strict",1.70869257554954,4.18762466489979,"Not strict"
"Figure1D","1W","G10090_9766","14538","Gcnt2","Gcnt2",0.415955876185635,4.15431032807606,5.1319124603053,2.55951540634483e-05,6.49339212554528e-05,1.87744815274056,FALSE,"Not_strict",1.74182703219035,4.18752836998749,"Not strict"
"Figure1D","1W","G10090_19680","232370","Clstn3","Clstn3",-2.5191658109139,1.87560241202386,-5.13155936606173,2.56186495085759e-05,6.49820087056415e-05,2.28389132931711,TRUE,"Down",10.5482683850749,4.18720686799423,"Down strict"
"Figure1D","1W","G10090_14983","69010","Anapc13","Anapc13",-0.661489567310056,5.2744632339386,-5.13091844351902,2.56613529545718e-05,6.50787918009705e-05,1.8227195513118,FALSE,"Not_strict",2.76936610584207,4.18656051841253,"Not strict"
"Figure1D","1W","G10090_30619","72157","Pgm1","Pgm1",-1.47347675044802,9.92070848722066,-5.12959948468971,2.57494581259885e-05,6.52906618074098e-05,2.36971474896451,TRUE,"Down",6.1667196443724,4.18514892922293,"Down strict"
"Figure1D","1W","G10090_32328","100233175","Gon7","Gon7",-0.79010116856284,2.02874031579315,-5.12909086775298,2.57835144924779e-05,6.53654341721614e-05,2.20838766872796,FALSE,"Not_strict",3.30629831654886,4.18465184979143,"Not strict"
"Figure1D","1W","G10090_15691","20443","St3gal4","St3gal4",0.940460079827147,5.42280544225992,5.12816020564235,2.58459478488434e-05,6.5512107627488e-05,1.85846824768257,FALSE,"Not_strict",3.93458254875086,4.18367842840711,"Not strict"
"Figure1D","1W","G10090_23290","20167","Rtn2","Rtn2",-1.57486614192553,9.12016739095396,-5.1276873964574,2.5877724434449e-05,6.55810367241721e-05,2.27631994119781,TRUE,"Down",6.58801425439474,4.18322172215844,"Down strict"
"Figure1D","1W","G10090_4749","66959","Dusp26","Dusp26",-1.49946943739524,4.32259581407125,-5.12743172824814,2.58949237670808e-05,6.56130053170491e-05,1.84773929543516,TRUE,"Down",6.27229575553474,4.18301006950198,"Down strict"
"Figure1D","1W","G10090_19592","71971","Zswim1","Zswim1",-0.42392154161278,3.43964079223103,-5.12681850630122,2.59362233692314e-05,6.57060174609791e-05,1.94282364789544,FALSE,"Not_strict",1.77300727466817,4.18239485524346,"Not strict"
"Figure1D","1W","G10090_7892","68394","Ccdc163","Ccdc163",0.512306269279161,2.35328769554323,5.12621024290952,2.59772544826526e-05,6.57983166196888e-05,2.15685785936906,FALSE,"Not_strict",2.14235478355494,4.18178521720872,"Not strict"
"Figure1D","1W","G10090_1681","53975","Ddx20","Ddx20",-0.377154765220644,3.80689550007091,-5.12519565904455,2.60458397695194e-05,6.59603632881954e-05,1.88687277943791,FALSE,"Not_strict",1.57677732390571,4.18071696106839,"Not strict"
"Figure1D","1W","G10090_2670","13025","Ctla2b","Ctla2b",0.637481212544668,1.78914380859937,5.12410508783997,2.61197649122757e-05,6.61358732589487e-05,2.2550778752673,FALSE,"Not_strict",2.66439283027546,4.17956290765003,"Not strict"
"Figure1D","1W","G10090_24956","72054","Cyp4f18","Cyp4f18",1.16683879421989,1.23434595349424,5.1224025847385,2.62355924787898e-05,6.64174003120399e-05,2.35740307564352,TRUE,"Up",4.87472358238491,4.17771812741622,"Up strict"
"Figure1D","1W","G10090_30372","238377","Gpr68","Gpr68",1.35828565119114,0.744710478020278,5.12073056296925,2.63498491864494e-05,6.66948517345732e-05,2.42763201427537,TRUE,"Up",5.67207549407742,4.17590768856559,"Up strict"
"Figure1D","1W","G10090_14639","14688","Gnb1","Gnb1",0.506127685079112,7.20981787306343,5.12054810828567,2.63623473807501e-05,6.67146867136895e-05,2.01479841851291,FALSE,"Not_strict",2.11347713043022,4.17577854904315,"Not strict"
"Figure1D","1W","G10090_14509","27998","Exosc5","Exosc5",-0.51602760979552,3.84794646190673,-5.1203293991116,2.63773368759282e-05,6.67408182516634e-05,1.86858138683867,FALSE,"Not_strict",2.15472925983541,4.17560847313817,"Not strict"
"Figure1D","1W","G10090_15665","105246811","","G10090_15665",0.549722903896335,7.79322748121454,5.1201069760944,2.63925896969273e-05,6.67676067089846e-05,2.09025186595295,FALSE,"Not_strict",2.2953318084019,4.17543419081324,"Not strict"
"Figure1D","1W","G10090_5902","68279","Mcoln2","Mcoln2",1.44719897274647,-0.000580489869949572,5.11894993805093,2.64720776645331e-05,6.69568581578533e-05,2.51022751554947,TRUE,"Up",6.04090509121846,4.17420493310201,"Up strict"
"Figure1D","1W","G10090_22360","67808","Tprg1l","Tprg1l",-0.375952558814256,7.18516250611877,-5.11875958272966,2.64851780344548e-05,6.69781556549006e-05,1.99763958692503,FALSE,"Not_strict",1.56925109998226,4.17406681558874,"Not strict"
"Figure1D","1W","G10090_6435","22282","Usf2","Usf2",-0.349658637939412,6.67995232868688,-5.11866025174405,2.64920166429346e-05,6.69836131054837e-05,1.93514415779392,FALSE,"Not_strict",1.45948614462068,4.17403143025908,"Not strict"
"Figure1D","1W","G10090_27440","26374","Cop1","Cop1",-0.583340639810204,6.77244448332244,-5.1168137430133,2.66194665378367e-05,6.72939737896098e-05,1.9417234230213,FALSE,"Not_strict",2.43371104757243,4.17202382533173,"Not strict"
"Figure1D","1W","G10090_23298","52653","Nudcd2","Nudcd2",0.406901556307796,4.12136427625837,5.11646452718483,2.66436394068454e-05,6.73431867805307e-05,1.84049963463609,FALSE,"Not_strict",1.69747380057581,4.17170633599586,"Not strict"
"Figure1D","1W","G10090_15819","83669","Wdr6","Wdr6",0.60390235852896,5.01458266252084,5.1158772517947,2.66843406598753e-05,6.74341513656145e-05,1.80166721336793,FALSE,"Not_strict",2.51894926824987,4.17112010356402,"Not strict"
"Figure1D","1W","G10090_28480","93885","Pcdhb14","Pcdhb14",0.782502113794291,1.45587857605302,5.11529428183282,2.67248053795519e-05,6.75244861911664e-05,2.29122615255442,FALSE,"Not_strict",3.26345535762192,4.17053871177124,"Not strict"
