"contrast","branch","gene_id","gene_symbol","logFC","PValue","FDR","rank_stat"
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000028464","TMEM170A",-0.11802630373443,0.430427229480328,0.539121752140938,-0.366100262344013
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000001750","PAQR8",-0.156010610984685,0.430324470769935,0.53904126317057,-0.366203956687202
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000002697","NUDT7",-0.173824358181359,0.430201083824679,0.538934917751915,-0.36632849980982
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000007495","CASS4",-0.292340283584335,0.430124146160079,0.538886747900271,-0.366406176488617
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000026455","TMEM54",-0.207085467114373,0.429620179682052,0.538303512832939,-0.366915327590779
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000039004","CEBPZOS",-0.0881827283309055,0.429411390050084,0.5380900557975,-0.367126440173885
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000011045","MINDY3",-0.106226297972245,0.429252227996375,0.53798690444014,-0.36728744199344
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000061921","ENSSSCG00000061921",-0.130833520065665,0.428724031757744,0.537469235622879,-0.367822171802503
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000000902","NR2C1",-0.0901779669006726,0.428499263478957,0.537235555805189,-0.368049920222229
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000033095","KIN",-0.0949669013751588,0.428012561651539,0.536865707089926,-0.368543484781476
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000041880","ENSSSCG00000041880",-0.894606137290709,0.42785954199637,0.536721851552873,-0.368698778060197
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000013779","PKN1",-0.0983850623102748,0.427847575185276,0.536721851552873,-0.368710925020109
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000028806","RPS6KA4",-0.118312904309317,0.427402769753853,0.53624494463203,-0.369162667747717
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000029260","NDNF",-0.189586738105321,0.426540316998356,0.535306759757191,-0.370039912626864
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000048402","ENSSSCG00000048402",-0.224679539292808,0.426210395695049,0.534940656195955,-0.370375961618685
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000037431","TIMM17A",-0.108751401337317,0.425509499891958,0.534204610193418,-0.371090739446373
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000017929","RNASEK",-0.108576635955467,0.424499308407157,0.533079759310943,-0.372123012970559
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000015944","TLK1",-0.0933641093451864,0.4242002763308,0.532847606457689,-0.372429052913039
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000024279","ZMAT5",-0.142620624003734,0.424134643867061,0.532812962805184,-0.37249625235565
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000029391","PLSCR3",-0.135559176451082,0.424125698053496,0.532812962805184,-0.3725054125563
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000022676","OPHN1",-0.102311612693872,0.424113797833277,0.532812962805184,-0.372517598265642
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000058178","SMIM27",-0.156235650324412,0.422009472126779,0.530571664606192,-0.374677801061489
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000006287","SELL",-0.357243947714446,0.421529893517236,0.530063903819339,-0.375171621207144
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000007853","LYRM1",-0.121777270542939,0.421406825715271,0.529982297770276,-0.375298434208532
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000011767","TTC14",-0.10240508619966,0.421348655339634,0.529978788363776,-0.375358387715231
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000015540","MR1",-0.142624993626232,0.421166197352594,0.529796882160725,-0.375546492406647
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009140","CASP6",-0.110517085211862,0.420804683523477,0.52938968362046,-0.375919435163532
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000011163","DIP2C",-0.0767990141518036,0.420675819269871,0.529275120982724,-0.376052450805623
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000013599","ANGPTL4",-0.355561228893692,0.420446159759,0.529033710365342,-0.37628960989373
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000000887","ENSSSCG00000000887",-0.181338675968496,0.420425136997404,0.529033710365342,-0.376311325629283
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000000063","POLR3H",-0.225674899139831,0.420343602904249,0.528999741853792,-0.376395557606936
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000029813","TSPAN5",-0.177114760833993,0.420009644199522,0.528674491017773,-0.376740737281748
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000022869","BCAP29",-0.074105222855286,0.419845218062316,0.528515035809453,-0.376910788961367
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000004963","ENSSSCG00000004963",-0.0808076750597941,0.419575992828133,0.528223615498968,-0.377189369097506
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000054876","CPNE9",-0.150072538530246,0.419441666921151,0.528101989050442,-0.377328429342542
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000059965","ENSSSCG00000059965",-0.37414301102406,0.419110483841252,0.527779925779765,-0.377671475368833
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000037815","ZC3H12A",-0.286935866000973,0.419024118443998,0.527718628031378,-0.377760978929443
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000025502","ENSSSCG00000025502",-0.12199851969331,0.418860375508209,0.527559861281455,-0.377930722264908
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009616","HR",-0.25369582973365,0.418704687399803,0.527411212034189,-0.378092177153971
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000017158","CCDC40",-0.211782714135755,0.418525946986351,0.527375837806235,-0.378277612261686
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000015358","CRPPA",-0.336734497725348,0.41751310286637,0.526241647883241,-0.379329890448001
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000008903","CRACD",-0.13692245384507,0.417418953028696,0.526170343924001,-0.37942783555589
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000005006","RPL36AL",-0.126134099884152,0.417286583444988,0.526050845538554,-0.379565578455023
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000024494","ST6GALNAC3",-0.199330596135366,0.417079877336906,0.525837605120778,-0.379780762857014
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000005648","SLC27A4",-0.176022847844047,0.416593015805033,0.52531839042706,-0.380288015287842
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000037843","TMEM138",-0.0783230418616691,0.416338421364719,0.525091927215709,-0.380553508842439
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000030177","EBNA1BP2",-0.113739552576299,0.416217933791336,0.524987254206494,-0.380679211056588
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000024860","ENSSSCG00000024860",-0.306925051052442,0.415651704726559,0.524556572292139,-0.381270433971615
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000036064","CALHM6",-0.327510315312813,0.415472583099192,0.524377781553533,-0.381457629886111
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000023957","CFAP126",-0.2135010394283,0.415038741665295,0.523877441701745,-0.381911362309216
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000021068","TRAF5",-0.217418284130676,0.414109510447691,0.522820914528641,-0.38288479536692
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000000384","NABP2",-0.0908973385528451,0.414077134399526,0.522820914528641,-0.382918750850647
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000007043","GPCPD1",-0.076891610150417,0.413985670240472,0.522783852336497,-0.38301469135059
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009420","NUFIP1",-0.08165360307916,0.413895713948982,0.522764548684254,-0.383109070864145
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000032721","TRAF3IP3",-0.218421674384486,0.413511503501054,0.522373517865551,-0.383512404279418
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000026453","ACSM5",-0.489730230396602,0.412839764404734,0.521713211299196,-0.384218478459733
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000001543","RPL10A",-0.119014648281175,0.412408740414056,0.521294032814048,-0.384672139039905
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000026829","MYNN",-0.106637977327815,0.411788665774124,0.52066686817494,-0.385325611237892
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000022209","ITGB1BP2",-0.344124535183533,0.411603660004782,0.520573972304847,-0.385520772119484
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000038329","PIGK",-0.130237315926196,0.411233920632061,0.520153329420968,-0.385911069752702
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000034444","EIF4EBP2",-0.156921834139749,0.410517970806078,0.51938850883046,-0.386667826483431
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000010680","DENND10",-0.0720815996958801,0.410498484355958,0.51938850883046,-0.386688442045294
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000027105","TUBGCP5",-0.144924226799555,0.410386380146467,0.519362806833951,-0.386807060969793
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000022390","RGN",-0.224624543815825,0.41034044715915,0.519351617203509,-0.386855672620555
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000038158","THAP5",-0.114052124669339,0.409572689747347,0.518567393240108,-0.387669009765264
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000031700","SLC2A9",-0.376541167142949,0.409474839420194,0.518490387191314,-0.387772778730614
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000003923","HECTD3",-0.085900525215894,0.409431903797179,0.518482908290504,-0.387818319213274
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000015569","SWT1",-0.098431944998568,0.409430680797854,0.518482908290504,-0.387819616480649
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000004632","GLDN",-0.322536397577039,0.409073863188596,0.518123223190115,-0.38819826783867
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000003700","ESCO1",-0.107953151558747,0.408900113835919,0.517996869079032,-0.388382768540052
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009157","ENSSSCG00000009157",-0.20578474484914,0.408709866545451,0.517802710040663,-0.388584877985683
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000001946","MBIP",-0.0979779849595702,0.408610183398104,0.517723263771628,-0.388690814065556
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000031510","POMK",-0.0870078504822867,0.408591250066328,0.517723263771628,-0.388710937969355
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009019","RPS3A",-0.115454744122735,0.40851851643806,0.517700811581656,-0.388788253930524
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000005015","SOS2",-0.0878678799326733,0.408158327690733,0.51733800165888,-0.389171338125148
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000005620","SH2D3C",-0.229655867221186,0.407850466016744,0.5170413965746,-0.389499037124418
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000007475","MOCS3",-0.101081552098691,0.407799887750808,0.51702408803756,-0.389552898099839
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000011551","TADA3",-0.0964654442490068,0.40737938516881,0.516537729886233,-0.390000951609668
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009793","CLIP1",-0.114132877600096,0.406860270233166,0.515972964750004,-0.390554716784513
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000030174","AP3S2",-0.0837042923868571,0.406440067376181,0.515533456237094,-0.39100348531409
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000017191","SRP68",-0.0913303367411293,0.406354171253391,0.515517903949441,-0.391095277825676
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000031388","SIAH2",-0.140029038619407,0.405191159037463,0.514239207816101,-0.392340039183259
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000053616","TTC32",-0.165722135215083,0.405145735545327,0.514239207816101,-0.392388727999321
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000034092","MBLAC1",-0.103626094419536,0.405104661051269,0.514239207816101,-0.392432759884295
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000013745","FARSA",-0.099832344632653,0.40506755169726,0.514239207816101,-0.392472544975491
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000032658","TRAF4",-0.156103552247072,0.404777687324157,0.513936994732757,-0.392783435246988
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000004238","HSF2",-0.0853618163860401,0.404017082245116,0.513110855836382,-0.393600272097428
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000055832","AFF3",-0.321990415246463,0.403731099812234,0.512887212808102,-0.393907795160854
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000007540","CABLES2",-0.13856410258773,0.40352969097375,0.512724385935975,-0.394124505175693
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000053231","ENSSSCG00000053231",-0.1788551406629,0.403502349106327,0.512724385935975,-0.394153932562864
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000011679","ATR",-0.129423689194428,0.403481769643574,0.512724385935975,-0.394176083053582
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000017793","ANKRD13B",-0.139857196287672,0.403267733511973,0.512577596644394,-0.394406525620202
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000024667","MICU2",-0.0696703344626188,0.402817401573488,0.512098171130559,-0.394891776340611
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000003385","PARK7",-0.103077445004466,0.402544198419335,0.511843794612017,-0.395186428151275
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000014372","IK",-0.0703622416181668,0.402235105886438,0.51154368325358,-0.395520028151466
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000030565","GRIA4",-0.461310512791023,0.4019674083195,0.511296116577911,-0.395809158260812
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000015973","ATP5MC3",-0.101995635422309,0.401787093395045,0.511116175064207,-0.39600401820335
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000034686","TAFA2",-0.467545567033625,0.40173347714336,0.511116175064207,-0.396061976252304
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000014163","SLF1",-0.146566289105291,0.401673839559856,0.511108424347247,-0.396126452323007
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000004549","RBPMS2",-0.270361137838868,0.401664511914275,0.511108424347247,-0.39613653760027
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000022506","COL6A1",-0.178481585894022,0.401442025422861,0.510906311577068,-0.396377164848334
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000004659","SLC12A1",-0.243500091962411,0.40133785773938,0.510866607642436,-0.396489871833975
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000022895","CRYBG3",-0.158745696298831,0.401252898693665,0.510804899309819,-0.396581817186159
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000016920","MIER3",-0.125059392508568,0.401162259327776,0.510735947909395,-0.396679931425958
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000006218","PDE7A",-0.133826639938003,0.400984882875103,0.510556545423042,-0.396871999967546
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000026063","DPP9",-0.133093919044467,0.400665927655477,0.510196827849399,-0.397217588089825
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000011498","SLC25A26",-0.134847452516549,0.400526635071969,0.510065843044812,-0.397368597981357
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000003780","CRYZ",-0.147819843496563,0.400205219323696,0.509702881660032,-0.397717251760029
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000010531","ENSSSCG00000010531",-0.10721567571835,0.399643070401849,0.509033227669125,-0.398327713064003
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000016945","PPWD1",-0.102961393133501,0.399390679138569,0.508758032141398,-0.398602074783096
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000049430","ARMC6",-0.118079770474767,0.399205942493939,0.508615250846236,-0.398803002522147
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000037652","ENSSSCG00000037652",-0.249209107156555,0.398959628404705,0.508347685587649,-0.399071049296063
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000008103","MERTK",-0.148543448591087,0.398942833789007,0.508347685587649,-0.399089331753556
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000007878","PARN",-0.0704457227698655,0.398654520099381,0.508168112742528,-0.399403307343633
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000000553","TM7SF3",-0.112461038063249,0.398230694634862,0.507742322553027,-0.399865268676289
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000035161","TMEM237",-0.0788828927948481,0.397916297373641,0.50738766923101,-0.400208273182095
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000038868","GPR107",-0.0875442730536049,0.397419101207688,0.506846001922766,-0.400751263170496
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000031269","LYRM4",-0.169263923678237,0.397162386217193,0.506703210187985,-0.401031888655578
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000035393","SAAL1",-0.11985448800359,0.396635526654726,0.506123270228696,-0.401608388620131
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000029877","MKRN2",-0.0775868598298503,0.396623358663319,0.506123270228696,-0.401621712117976
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000010672","RAB11FIP2",-0.161682757469007,0.396153770387704,0.505654150642008,-0.402136206326358
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000024614","ITSN1",-0.107278793115603,0.395100229971391,0.50443999453446,-0.403292717533747
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000006912","HFM1",-0.170452338625652,0.394924166023068,0.504307174888736,-0.403486290296493
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000029783","MKX",-0.593069708767213,0.394918099730302,0.504307174888736,-0.403492961394225
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000006502","ARHGEF2",-0.142355655061005,0.394762263328118,0.504238388170069,-0.403664369709774
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000000612","ATF7IP",-0.099287118562792,0.394725497788381,0.504237425420391,-0.403704818901845
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000054992","ENSSSCG00000054992",-0.302090901401779,0.394268557859108,0.503939727998603,-0.404207855675343
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000024954","FGF1",-0.25300216886859,0.394059811991086,0.503754723591636,-0.404437854199279
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000039368","SLC35D2",-0.174628319100067,0.393666974746934,0.503344441640632,-0.404871017231022
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000000137","NCF4",-0.234827432737937,0.393584787848038,0.503285315018103,-0.404961695508292
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000032494","TIMM21",-0.117120457141949,0.393152577792973,0.502864853691827,-0.405438872439297
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000059110","BLOC1S4",-0.118607558954384,0.393127426791549,0.502864853691827,-0.405466656284931
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000040187","ENSSSCG00000040187",-0.108130235158023,0.392886533367921,0.502667876481874,-0.40573285686962
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000017818","SERPINF1",-0.15481111146287,0.392653453996603,0.502415577342633,-0.405990577900777
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000027723","ENSSSCG00000027723",-0.126648507797823,0.39253168623039,0.502394375318573,-0.406125280066304
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000047753","ENSSSCG00000047753",-0.236848712774924,0.392316194266184,0.502167597779972,-0.40636376442901
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000024495","ENSSSCG00000024495",-0.329279020304539,0.392265828831693,0.50214903412885,-0.406419522602571
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000013644","KRI1",-0.111289999745314,0.392236261166875,0.50214903412885,-0.40645225947821
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000059314","GDPGP1",-0.191110942624668,0.391771574826803,0.501745686520159,-0.406967077641182
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000002145","TTC5",-0.121638966306811,0.391275635041121,0.501228135444735,-0.407517195024559
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000004224","HDDC2",-0.10124356949778,0.391101533264161,0.501070881943891,-0.407710481447871
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000013421","PTBP1",-0.0838713614260166,0.390748193370493,0.500664001059081,-0.408103021270489
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000022980","TBX4",-0.162696656990289,0.3906110648533,0.500548116654309,-0.408255458598935
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000062314","ENSSSCG00000062314",-0.137138925534638,0.390419891962985,0.500380716454528,-0.408468063060478
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000013382","PLEKHA7",-0.155023966608681,0.390277745760289,0.500248978619383,-0.408626212154708
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000051892","GON7",-0.153308329591249,0.39008576218761,0.500089804262124,-0.408839900793563
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000042273","ENSSSCG00000042273",-0.32095319619891,0.389079570899558,0.498891222686412,-0.409961571762467
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000008176","LONRF2",-0.27384512222489,0.388702556602465,0.498453447893371,-0.410382602886378
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000000719","NDUFA9",-0.0777864476625858,0.388604132357493,0.4983728761009,-0.410492585489931
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000002763","PRMT7",-0.0741056386260258,0.388398946142292,0.498200993393585,-0.410721957150254
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000015539","STX6",-0.0898762034100053,0.388291850798927,0.49810925285264,-0.410841724030816
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000010605","STN1",-0.0981921420419819,0.388289120583791,0.49810925285264,-0.410844777717197
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000006982","ZDHHC2",-0.192292743099719,0.388225898385623,0.49810925285264,-0.41091549637991
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000011039","SLC39A12",-0.318896210410577,0.387722517640536,0.497652460537426,-0.411478975874269
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000035196","BTBD8",-0.173884878508161,0.387552531912083,0.497479881906214,-0.411669421484753
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000013065","ASRGL1",-0.0867249414171884,0.387407056692823,0.497384339612406,-0.411832472788716
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000049656","ENSSSCG00000049656",-0.122679954821981,0.387040839890673,0.49695972857856,-0.412243206548626
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000015407","GNAI1",-0.156980532494257,0.386598893942015,0.496483326880316,-0.412739392820572
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000037399","ENSSSCG00000037399",-0.140306512458806,0.38635997413059,0.496222010436298,-0.413007871683574
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000006780","WNT2B",-0.120267612976705,0.386163747281522,0.496015483848809,-0.413228499833162
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000005043","DDHD1",-0.112893164062292,0.385929783726563,0.495760443278838,-0.413491703913794
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000035863","PLIN2",-0.234106685217856,0.385686532113538,0.495493423493326,-0.413765526109053
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000057418","PPP1R3E",-0.165450885853329,0.385253127061967,0.495118337321859,-0.414253827469387
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000003059","ZNF428",-0.123460224357042,0.384432770144737,0.494242256397712,-0.415179598926412
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000008845","ENSSSCG00000008845",-0.0982092776406676,0.384346476613943,0.494179923374511,-0.415277095846531
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000062224","ENSSSCG00000062224",-0.219854989784695,0.38433630429531,0.494179923374511,-0.415288590267794
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000028192","DNAJC28",-0.171640709670112,0.384168819017144,0.494042230334133,-0.415477887465829
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000026536","DCUN1D2",-0.109916075901009,0.383251992932328,0.493044322403387,-0.416515578111519
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000029626","NECAB3",-0.252454308361802,0.382569306633455,0.492256518239445,-0.417289876165585
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000048572","ENSSSCG00000048572",-0.273261571397025,0.381851301523291,0.491468142653655,-0.418105724785305
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000011680","PLS1",-0.258823676921354,0.381545861905698,0.491210477970172,-0.418453252268792
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000058302","ENSSSCG00000058302",-1.12836463125567,0.381014104424795,0.490616101724847,-0.419058947262752
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000025545","HDAC6",-0.115774902984875,0.380266472792383,0.489878659677886,-0.419911963631629
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000000071","ST13",-0.0825694079074621,0.379576516089113,0.489079817638701,-0.420700664654657
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000017803","TIMM22",-0.140351208116573,0.379358221464868,0.488860313496027,-0.420950499452465
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000014565","ENSSSCG00000014565",-0.306947869899131,0.378758833342448,0.488340808882224,-0.421637229837105
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000012913","PPP1CA",-0.104242486594773,0.37869658049632,0.488305508804629,-0.421708616395635
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000007901","CIITA",-0.145273361373748,0.378606635390058,0.488234491502264,-0.421811778940539
