"gene_id","ENTREZID_1W","SYMBOL_1W","logFC_1W","FDR_1W","direction_1W","ENTREZID_4W","SYMBOL_4W","logFC_4W","FDR_4W","direction_4W","in_1W","in_4W","direction_relation","category","ENTREZID","SYMBOL","plot_class","label_name","combined_score"
"G10090_19503",15483,"Hsd11b1",-1.85088758593843,3.82304256944939e-07,"Down",15483,"Hsd11b1",-1.77427624370227,0.000135303642585966,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",15483,"Hsd11b1","Persistent_down","Hsd11b1",18.7423649342336
"G10090_19511",14368,"Fzd6",1.33326549279209,2.01144584786093e-10,"Up",14368,"Fzd6",1.16606881688497,2.66681036721344e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",14368,"Fzd6","Persistent_up","Fzd6",19.4276744814822
"G10090_19533",20183,"Rxrg",-1.55618405471176,9.51286613504737e-06,"Down",20183,"Rxrg",-1.16039189263211,3.45237479247797e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",20183,"Rxrg","Persistent_down","Rxrg",12.9922035216113
"G10090_19561",11450,"Adipoq",-1.79465744156274,0.000151776201743843,"Down",11450,"Adipoq",-1.38908318017784,0.000109797664374076,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",11450,"Adipoq","Persistent_down","Adipoq",12.3533767587469
"G10090_19610",330790,"Hapln4",2.47710986914197,1.01339719982439e-09,"Up",330790,"Hapln4",2.96580973237632,7.43371467433383e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",330790,"Hapln4","Persistent_up","Hapln4",34.524889631752
"G10090_19641",66102,"Cxcl16",2.31220542342747,1.19984285717762e-11,"Up",66102,"Cxcl16",1.49459105083351,5.03615122405135e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",66102,"Cxcl16","Persistent_up","Cxcl16",33.1695036370177
"G10090_19680",232370,"Clstn3",-2.5191658109139,6.49820087056415e-05,"Down",232370,"Clstn3",-1.83707428907713,0.000267930925421528,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",232370,"Clstn3","Persistent_down","Clstn3",17.1102557793083
"G10090_19683",330450,"Far2",1.40409221523646,2.96024172182534e-05,"Up",330450,"Far2",1.72323138047475,6.20730645852195e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",330450,"Far2","Persistent_up","Far2",13.6084755068482
"G10090_19693",13837,"Epha3",2.47875246329713,1.42864176518152e-05,"Up",13837,"Epha3",1.05757955409583,0.0134124988382905,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",13837,"Epha3","Persistent_up","Epha3",13.9900531596512
"G10090_19706",22350,"Ezr",1.18860100566147,9.06175402125112e-06,"Up",22350,"Ezr",1.20445307262137,6.11636606093433e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",22350,"Ezr","Persistent_up","Ezr",11.0688334549862
"G10090_19737",71939,"Apol6",-1.64335142604196,1.55744933616327e-08,"Down",71939,"Apol6",-1.23482088378817,1.79958196869753e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",71939,"Apol6","Persistent_down","Apol6",18.6896208629873
"G10090_19738",70358,"Steap1",2.98140933990075,7.75205279284061e-08,"Up",70358,"Steap1",3.72359734618107,3.26936863125009e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",70358,"Steap1","Persistent_up","Steap1",37.9018897484581
"G10090_19748",83675,"Bicc1",1.57742464884073,5.80712608822106e-08,"Up",83675,"Bicc1",1.23538738129696,1.70583664455986e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",83675,"Bicc1","Persistent_up","Bicc1",18.5400975766322
"G10090_19761",16190,"Il4ra",1.30627550389308,2.90512344950392e-06,"Up",16190,"Il4ra",1.12111280796368,0.000352747391022979,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",16190,"Il4ra","Persistent_up","Il4ra",11.103315004882
"G10090_19782",14451,"Gas1",1.48968719372595,8.28028765606472e-07,"Up",14451,"Gas1",1.39653178954216,9.59603535530991e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",14451,"Gas1","Persistent_up","Gas1",16.0678781074096
"G10090_19792",11770,"Fabp4",-1.51554090427305,3.62043991762921e-05,"Down",11770,"Fabp4",-1.38845439797261,1.49516262082602e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",11770,"Fabp4","Persistent_down","Fabp4",13.4306039172778
"G10090_1983",105244392,"Gm40011",-1.22170211869124,0.000594022260035103,"Down",105244392,"Gm40011",-1.51378729676968,6.05211205448572e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",105244392,"Gm40011","Persistent_down","Gm40011",10.3267477125606
"G10090_19840",244864,"Layn",1.66027633789722,8.70593240889801e-10,"Up",244864,"Layn",1.08841970711597,5.52762643041413e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",244864,"Layn","Persistent_up","Layn",19.6763150870364
"G10090_19903",17841,"Mup2",-1.58151622415666,0.00503057767077454,"Down",17841,"Mup2",-1.37096066550888,0.0166204532848369,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",17841,"Mup2","Persistent_down","Mup2",6.07435728900499
"G10090_19916",17381,"Mmp12",4.03552172055094,6.72249999808354e-06,"Up",17381,"Mmp12",2.18359869820327,0.000870782033736688,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",17381,"Mmp12","Persistent_up","Mmp12",27.5556214816408
"G10090_1992",72709,"C1qtnf6",3.52476056909089,1.39210990429535e-12,"Up",72709,"C1qtnf6",2.21804869555382,3.00328048080245e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",72709,"C1qtnf6","Persistent_up","C1qtnf6",54.0396732840576
"G10090_19925",320452,"P4ha3",4.65502764391651,1.84671573488984e-11,"Up",320452,"P4ha3",3.63732486202264,3.71203478770497e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",320452,"P4ha3","Persistent_up","P4ha3",66.0799647719037
"G10090_19936",68588,"Cthrc1",6.20943492302011,1.93648903778503e-14,"Up",68588,"Cthrc1",3.92728815852194,2.05386789513754e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",68588,"Cthrc1","Persistent_up","Cthrc1",103.558766181667
"G10090_19957",65256,"Asb2",-1.76972480684081,4.50245293754072e-05,"Down",65256,"Asb2",-1.01069475480653,0.000732346571458107,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",65256,"Asb2","Persistent_down","Asb2",10.8610132407478
"G10090_19975",73635,"Ptges3l",-1.54519841916919,2.70564770364551e-06,"Down",73635,"Ptges3l",-1.00929099020099,0.000102878823036895,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",73635,"Ptges3l","Persistent_down","Ptges3l",12.6279691198615
"G10090_1998",13527,"Dtna",-1.24157929616494,0.000395541746719298,"Down",13527,"Dtna",-1.00673389346934,0.00190455722248038,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",13527,"Dtna","Persistent_down","Dtna",6.96337910721888
"G10090_19988",16917,"Lmx1b",1.33116488458159,2.91889744906691e-05,"Up",16917,"Lmx1b",1.32847614150226,0.000164687142363375,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",16917,"Lmx1b","Persistent_up","Lmx1b",11.0626187754612
"G10090_19995",99586,"Dpyd",-1.16800992445221,9.95826440082593e-06,"Down",99586,"Dpyd",-1.06961375444998,0.000182221972876218,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",99586,"Dpyd","Persistent_down","Dpyd",9.84188401082241
"G10090_20061",11568,"Aebp1",1.16605857661813,1.92157059930515e-07,"Up",11568,"Aebp1",1.11506828054176,1.0789224584269e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",11568,"Aebp1","Persistent_up","Aebp1",13.3702051621252
"G10090_20130",319480,"Itga11",2.13047286224156,9.807610524769e-08,"Up",319480,"Itga11",1.8467903744991,3.96649116632836e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",319480,"Itga11","Persistent_up","Itga11",24.9068952842695
"G10090_20190",15117,"Has2",1.66579633067595,3.71778170011566e-05,"Up",15117,"Has2",1.00797912212924,0.00227033671767664,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",15117,"Has2","Persistent_up","Has2",10.0440106553286
"G10090_20211",631797,"Fer1l6",-1.56916087733952,5.08553968160802e-05,"Down",631797,"Fer1l6",-1.31579804359006,0.00272398223319235,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",631797,"Fer1l6","Persistent_down","Fer1l6",10.1122011286436
"G10090_20216",386463,"Cdsn",-1.81390415012261,6.01006711068496e-05,"Down",386463,"Cdsn",-1.4941698223378,0.000363907120820558,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",386463,"Cdsn","Persistent_down","Cdsn",12.7951724500866
"G10090_20244",239706,"Mettl22",-1.17205354143739,0.000192296986506303,"Down",239706,"Mettl22",-1.08766537400708,0.000209815270902822,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",239706,"Mettl22","Persistent_down","Mettl22",8.35599364942837
"G10090_20263",57260,"Ltb4r2",-1.13536979711941,2.4730016478659e-05,"Down",57260,"Ltb4r2",-1.05875613084624,0.000219260782682484,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",57260,"Ltb4r2","Persistent_down","Ltb4r2",9.10442388836965
"G10090_20318",14027,"Evpl",1.98347822655543,3.79412590327472e-06,"Up",14027,"Evpl",1.07313996149331,0.0185372680250908,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",14027,"Evpl","Persistent_up","Evpl",12.6108431750066
"G10090_20352",16949,"Loxl1",1.77714723179617,3.05754451826883e-09,"Up",16949,"Loxl1",1.44997993524549,1.12351636789508e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",16949,"Loxl1","Persistent_up","Loxl1",22.308306733134
"G10090_20356",18405,"Orm1",-2.38351354564679,1.34335927433456e-05,"Down",18405,"Orm1",-1.7857717543949,3.03024909906673e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",18405,"Orm1","Persistent_down","Orm1",19.6810683041191
"G10090_20374",12022,"Barx1",1.20166037053194,0.00434632833581534,"Up",12022,"Barx1",2.27183138473968,0.000175046418519751,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",12022,"Barx1","Persistent_up","Barx1",11.3730969552459
"G10090_20381",56012,"Pgam2",-1.89655515031497,1.56867483240279e-05,"Down",56012,"Pgam2",-1.01185410352481,0.000658878520738409,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",56012,"Pgam2","Persistent_down","Pgam2",12.3308416291352
"G10090_20416",12349,"Car2",-2.01923705891515,5.22699695334811e-05,"Down",12349,"Car2",-1.40469463530268,0.00980361679428875,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",12349,"Car2","Persistent_down","Car2",11.4673525905481
"G10090_20420",20302,"Ccl3",4.00661893892626,1.07252102748881e-06,"Up",20302,"Ccl3",2.15249437488154,0.000586523239148862,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",20302,"Ccl3","Persistent_up","Ccl3",30.8741369928324
"G10090_2043",216974,"Proca1",-1.20207807798027,0.000236719649597609,"Down",216974,"Proca1",-1.0208316569183,0.00129713502581324,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",216974,"Proca1","Persistent_down","Proca1",7.30560956830278
"G10090_20436",56461,"Kcnip3",1.24983760036716,1.30714427336486e-05,"Up",56461,"Kcnip3",1.84192168140041,0.000715741605843722,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",56461,"Kcnip3","Persistent_up","Kcnip3",11.8970951188142
"G10090_20453",433470,"AA467197",1.54686589362666,3.42708880239094e-06,"Up",433470,"AA467197",2.11636199291451,2.1429529111601e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",433470,"AA467197","Persistent_up","AA467197",18.3350049892862
"G10090_20468",76132,"Faxc",1.5079872259298,1.34075020442709e-07,"Up",76132,"Faxc",1.42391149014759,9.00638595113598e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",76132,"Faxc","Persistent_up","Faxc",17.548145056808
"G10090_20478",74761,"Mxra8",1.91686081824448,3.80312182925344e-09,"Up",74761,"Mxra8",1.5672444918604,3.50122417820682e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",74761,"Mxra8","Persistent_up","Mxra8",24.6902405541413
"G10090_2048",18223,"Numbl",1.40559409530994,1.60955028712678e-08,"Up",18223,"Numbl",1.22485474804975,1.13418167011298e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",18223,"Numbl","Persistent_up","Numbl",17.0115055360177
"G10090_20483",54388,"H1f9",-1.08285398316675,0.000749035370162473,"Down",54388,"H1f9",-1.04228375917006,0.0062853512839642,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",54388,"H1f9","Persistent_down","H1f9",5.67922295343137
"G10090_20514",99377,"Sall4",-1.89223060789139,4.35012532513965e-06,"Down",99377,"Sall4",-1.1965622530039,5.65320706279438e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",99377,"Sall4","Persistent_down","Sall4",15.2278346500103
"G10090_20518",12235,"Bub1",3.70320243758361,2.02750651260511e-08,"Up",12235,"Bub1",1.04351610496594,0.0142382976619916,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",12235,"Bub1","Persistent_up","Bub1",30.4157723635915
"G10090_20544",22146,"Tuba1c",1.40404675470487,9.72460578274865e-08,"Up",22146,"Tuba1c",1.18545666992249,2.52004697149206e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",22146,"Tuba1c","Persistent_up","Tuba1c",15.2967863601566
"G10090_20554",17436,"Me1",-1.16260030761282,0.000116755663126388,"Down",17436,"Me1",-1.06401983704445,2.34114942493779e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",17436,"Me1","Persistent_down","Me1",9.49920311816171
"G10090_20576",18133,"Ccn3",2.31315365580817,1.83253959164106e-08,"Up",18133,"Ccn3",1.22020814980314,8.58997734416432e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",18133,"Ccn3","Persistent_up","Ccn3",22.8581224669561
"G10090_20628",14573,"Gdnf",1.20478019189157,7.1763552486904e-05,"Up",14573,"Gdnf",1.09506400238866,0.0104951912039148,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",14573,"Gdnf","Persistent_up","Gdnf",7.15986708181448
"G10090_20644",56532,"Ripk3",1.85276824261141,8.25550302691907e-09,"Up",56532,"Ripk3",1.08836365317647,0.000100600810809011,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",56532,"Ripk3","Persistent_up","Ripk3",19.3270241195055
"G10090_20669",192199,"Rspo1",1.33490059383302,0.000624235196240764,"Up",192199,"Rspo1",1.18291381277133,0.00710107692205799,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",192199,"Rspo1","Persistent_up","Rspo1",6.81958978435467
"G10090_20685",170779,"Cd209d",-1.617650218801,1.77381373994239e-06,"Down",170779,"Cd209d",-1.22334310764381,0.00188202348100188,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",170779,"Cd209d","Persistent_down","Cd209d",12.6373238845174
"G10090_20772",269717,"Orai2",2.11575891582973,1.97992242258972e-08,"Up",269717,"Orai2",2.0345124321928,4.65774327476968e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",269717,"Orai2","Persistent_up","Orai2",25.1115860103403
"G10090_20777",56429,"Dpt",1.36730464271489,5.08655525749018e-06,"Up",56429,"Dpt",1.20688631083927,0.000163400130228542,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",56429,"Dpt","Persistent_up","Dpt",11.8081052032952
"G10090_20817",56419,"Diaph3",2.65900002677679,1.04030045737783e-08,"Up",56419,"Diaph3",1.45153063364266,0.000248582215753261,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",56419,"Diaph3","Persistent_up","Diaph3",26.4584606279868
"G10090_20845",110033,"Kif22",2.51562243211308,1.17560754814574e-07,"Up",110033,"Kif22",1.19211917103983,0.00380318011580022,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",110033,"Kif22","Persistent_up","Kif22",20.3173567201561
"G10090_20850",14412,"Slc6a13",-1.76680199401525,1.18889052270733e-05,"Down",14412,"Slc6a13",-1.35751198715508,0.000219904455203035,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",14412,"Slc6a13","Persistent_down","Slc6a13",13.6667103260505
"G10090_20859",75572,"Acyp2",-1.43696803570185,2.27858677509371e-05,"Down",75572,"Acyp2",-1.10990304313825,0.000156348934300206,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",75572,"Acyp2","Persistent_down","Acyp2",10.8950718077184
"G10090_20860",242721,"Klhdc7a",-1.98632687895079,4.49416043751532e-05,"Down",242721,"Klhdc7a",-1.28582386174637,0.00085987847848767,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",242721,"Klhdc7a","Persistent_down","Klhdc7a",12.577034946206
"G10090_20885",320398,"Lrig3",1.50726484602091,1.55015043930333e-08,"Up",320398,"Lrig3",1.00564323570753,0.000257438065466784,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",320398,"Lrig3","Persistent_up","Lrig3",15.3807576163023
"G10090_20924",70466,"Ckap2l",3.2630436874403,2.39148051060266e-09,"Up",70466,"Ckap2l",1.33279840928872,0.0022924729912628,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",70466,"Ckap2l","Persistent_up","Ckap2l",31.6499690519696
"G10090_20980",245643,"Frmpd3",2.1710218130945,3.17217450537547e-06,"Up",245643,"Frmpd3",1.87027431241162,9.23397046533625e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",245643,"Frmpd3","Persistent_up","Frmpd3",19.4835040268774
"G10090_20997",16777,"Lamb1",1.6032293316124,4.20507569645246e-09,"Up",16777,"Lamb1",1.26536833675218,5.21092116554307e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",16777,"Lamb1","Persistent_up","Lamb1",18.8486922747782
"G10090_21021",93874,"Pcdhb3",1.57020435891842,7.4337403956944e-07,"Up",93874,"Pcdhb3",1.61553173144859,4.44823186753004e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",93874,"Pcdhb3","Persistent_up","Pcdhb3",18.2694799189347
"G10090_21062",13123,"Cyp7b1",2.13483267268078,3.74738701189968e-08,"Up",13123,"Cyp7b1",1.44203334205817,5.8907938205138e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",13123,"Cyp7b1","Persistent_up","Cyp7b1",21.9533973125323
"G10090_21065",18764,"Pkd2",1.17718187799863,4.21401718463676e-07,"Up",18764,"Pkd2",1.17384754865221,3.37166380423102e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",18764,"Pkd2","Persistent_up","Pkd2",13.9283685765681
"G10090_2107",17242,"Mdk",3.64437610153065,1.62594475173558e-09,"Up",17242,"Mdk",2.37689074258688,2.24607050480471e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",17242,"Mdk","Persistent_up","Mdk",43.0791947606524
"G10090_2109",102632483,"Gm17330",1.52045131523336,5.35796231475364e-07,"Up",102632483,"Gm17330",1.16282242754587,0.000346918289315378,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",102632483,"Gm17330","Persistent_up","Gm17330",13.5578521333801
"G10090_21096",13617,"Ednra",1.51549092238078,2.02430164799784e-08,"Up",13617,"Ednra",1.62904238557368,7.48231089530886e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",13617,"Ednra","Persistent_up","Ednra",20.0101830812769
