"gene_id","logFC","logCPM","F","PValue","FDR","gene_name","contrast","target_group","reference_group","significant_FDR05","strict_sig","direction"
"ENSSSCG00000018087",0.0927867833968599,11.7623287600143,0.363022147483549,0.55654185672747,0.653030523231829,"ND4","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000018091",-0.0744335183329145,11.5256738674038,0.231127545239952,0.638173335979091,0.724331825437831,"ND5","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000018092",-0.213403453790691,10.8609254305235,1.91577328646398,0.188159986944188,0.282557617026443,"ND6","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000018093",-3.536176128744,1.70772914472898,155.534620997944,6.9191441038276e-09,9.75051267621567e-07,"ENSSSCG00000018093","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000018094",-0.0681097164617079,12.198245088772,0.135965390711938,0.717884918837627,0.791521117237383,"CYTB","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000018096",-0.143036221834258,5.10924182216719,0.226122362022307,0.641805723545378,0.727386449347623,"ENSSSCG00000018096","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000055777",-0.588936205921808,2.92734779107321,3.40016212751333,0.0866288818092946,0.15182722260703,"ENSSSCG00000055777","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000033720",-0.385232969689536,5.92124275620563,2.44287811826296,0.140550179202806,0.223439148954936,"ENSSSCG00000033720","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000037334",-0.619926781159367,1.80628972529305,2.08050489354006,0.171379480904231,0.262256117805603,"ADSS1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000002554",-2.91372154615182,4.38464296844765,52.1693889238498,4.61455905004532e-06,8.948095226062e-05,"PLD4","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000035669",-1.33713302462424,5.04118416135941,72.4405515245494,7.00236651745108e-07,2.52956047316957e-05,"ENSSSCG00000035669","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000040365",-0.768013553383591,0.159008376428692,8.07810217240497,0.0132781387283738,0.0346275419207422,"CLBA1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000002559",-0.338992425503961,1.46824227388209,2.13085776959898,0.166634828063055,0.256290631923651,"CDCA4","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000002558",-0.466664582750915,3.02473436577459,3.0704573757402,0.101766722206157,0.173612100822274,"CEP170B","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000002555",0.684753722824029,1.78831707569953,7.26398170022317,0.0175286394929818,0.0433058715333468,"JAG2","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000032544",0.325482573895945,5.52256980983904,9.9755790678975,0.0070321773536581,0.0210989622528371,"MTA1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000038713",-0.566522153193578,5.60904759548051,7.73405850239011,0.0148081547533377,0.037697096513013,"CRIP2","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000037142",-0.986785257967989,7.42950253012502,15.1734182591335,0.00163905837725196,0.00691631126102199,"ENSSSCG00000037142","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000040089",-0.378555558380224,0.92126838587949,1.24617880621619,0.283286295584481,0.389265673397753,"TEDC1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000031132",-0.54465138120993,1.46504631098835,3.08846192209498,0.100888988996559,0.172404007730582,"SIVA1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000039139",0.0199912264190115,6.51343896694065,0.0168146157816765,0.898685659071648,0.928094107209894,"AKT1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000060584",2.12550510353879,3.81596070750261,3.3910245355651,0.0870099887564542,0.152345081802265,"ENSSSCG00000060584","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000056525",2.05028126260513,4.60885458643426,4.23948621293492,0.0587585834709071,0.112000926549005,"ENSSSCG00000056525","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000063511",1.74282125003619,4.82315595256336,2.37252116742304,0.14595630999509,0.230329208253334,"ENSSSCG00000063511","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000058302",2.57995129001463,8.94660749149488,2.86634642014752,0.112747730867124,0.188203963330814,"ENSSSCG00000058302","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000053053",0.800256292577626,6.96044456666168,0.293552246447259,0.596537918989092,0.6885511475932,"ENSSSCG00000053053","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000036983",1.2586548841691,3.13792470238163,1.37338033198418,0.260946245413786,0.364658606870341,"ENSSSCG00000036983","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000031710",-0.302147152587419,4.27070893560901,2.15632471282198,0.164265042270096,0.253412567378092,"BRF1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000035555",-0.488736582883941,4.02898159463828,10.2038863118464,0.00654921875180979,0.0199561187100211,"BTBD6","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000037671",-0.422125608499253,5.54703072177063,6.43938566274829,0.0237912415283863,0.0550781946443595,"PACS2","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000002540",0.0912150575344813,6.53235055988122,1.45900027066387,0.247253937628764,0.349019666197579,"PPP2R5C","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000040738",0.319261728213571,8.37622088333841,3.45777972754849,0.0842651045839899,0.148636167250456,"DYNC1H1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000002535",0.567378892237062,10.0574698346136,26.1383081211313,0.00016194153099168,0.00119791804214835,"HSP90AA1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000002533",-0.0960064988038079,3.59248376568665,0.667527394657576,0.427708216824003,0.536794247921122,"WDR20","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000002531",-0.851831586890642,1.15223344401317,13.4882571620792,0.00255127471955644,0.00960134666405257,"MOK","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000002532",-0.183627818537278,2.58907536575678,0.9154421635282,0.355037038269731,0.464367043346176,"ENSSSCG00000002532","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000002530",-0.226808925759899,4.96206019124635,1.81645171637375,0.199308729547896,0.294728430925216,"CINP","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000002528",-0.000779342476525785,4.20094575842188,2.34680587934417e-05,0.996203648413086,0.997816082186027,"TECPR2","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000039713",0.184379322056477,0.545775575186593,0.193118972319555,0.667136479030321,0.749248670164282,"ENSSSCG00000039713","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000002526",0.741913711045531,5.31790518659372,31.9539182398306,6.14326629879856e-05,0.000573734312538057,"RCOR1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000002525",0.529579241125016,4.32937070211818,11.5483620134733,0.00437120008030281,0.0145853612127033,"TRAF3","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000002523",0.226228629004813,6.91251561846543,3.02991920474585,0.103836881185336,0.176340571520211,"CDC42BPB","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000036871",0.566279461233621,2.41949489869857,4.69303966410753,0.048185110127334,0.0963117046625647,"EXOC3L4","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000036612",-0.858720901802523,5.22720174139689,4.70407324042231,0.0479496488457415,0.0959734709634987,"TNFAIP2","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000036820",-0.698086849517547,5.52589684895903,15.600328801546,0.00147337838348078,0.00634511181000966,"ENSSSCG00000036820","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000045485",-0.0526898303433403,4.83647484355697,0.0739036442649987,0.789734694131451,0.847684306302636,"ENSSSCG00000045485","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000039553",-0.105844485909112,1.10793038188572,0.0333935306108537,0.857649286500649,0.898669307902067,"ASPG","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000035093",0.337768964878427,0.360881527189266,1.19414393576129,0.293254653624252,0.400066470337772,"KIF26A","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000055564",0.082302954766914,0.430278084266073,0.0455602952961754,0.834103035198072,0.881612097131602,"ENSSSCG00000055564","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000055300",0.178213467723878,0.123709103334629,0.155640363901093,0.699273518158027,0.776104178411041,"ENSSSCG00000055300","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000042471",0.0795290064418654,0.0573768429766359,0.0306191514924013,0.863654602299947,0.902533526939178,"ENSSSCG00000042471","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000034335",0.00655888168147594,0.715315248024875,0.000423117574624973,0.983882728124544,0.989094707543201,"ENSSSCG00000034335","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000037775",0.211518583789163,6.17005023725119,0.231643130743205,0.63780196479751,0.723968048884517,"IGHM","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000034709",0.131605704095834,7.19887548769602,1.83780054484959,0.19684228489131,0.292067659510872,"ENSSSCG00000034709","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000021669",0.382205229927854,6.05681768199181,21.8391690927166,0.000366372432431372,0.00223131314967724,"MARK3","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000021220",-0.0582229094633283,4.17012376185399,0.0590111822764022,0.811616465531625,0.864906409017041,"CKB","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000034738",-0.436321207395964,1.91154224358979,2.32783091106825,0.149538943137676,0.234973258741283,"TRMT61A","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000054301",-0.231855760677049,3.54812138479219,2.04212511613259,0.175100825172405,0.266831910565187,"COA8","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000002547",0.39140176059488,7.28991937604115,15.1465720969047,0.00165017383390423,0.00695496718328661,"KLC1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000002546",-0.39055365750179,2.83872025539458,2.81357324700888,0.115824754264521,0.192360995034647,"XRCC3","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000040945",-0.427900859868242,5.37359992211549,14.401505622629,0.00199618444250587,0.00796068735505351,"ZFYVE21","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000002544",0.523441652328455,4.74618232412464,13.5938760309254,0.00246923558621768,0.00935195053183507,"PPP1R13B","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000037197",0.213761387954677,4.68571268117564,4.3675322888941,0.0555142468223402,0.107101802121175,"BAG5","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000010892",-1.56050494298596,2.22717290333762,29.6537612304542,8.89792537549053e-05,0.000765221582292185,"KCNT2","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000010893",-0.991897272469039,10.7020330018358,9.13150476377986,0.00921487812033249,0.0261317713262985,"ENSSSCG00000010893","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000000959",0.536110348644525,5.02259190361138,21.4674932438665,0.000395080582775963,0.00237265060533767,"LARGE1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000025780",0.522364202440921,4.97611193837898,22.9427009544205,0.000294321271543768,0.00188814878215309,"HMGXB4","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000038943",-0.381461426443833,5.41855860228929,4.45953450376976,0.053313934603284,0.103847985658758,"TOM1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000039745",2.69866174300393,7.29782174582879,38.861500975915,2.26441776349778e-05,0.000281270779343622,"HMOX1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000022823",0.729493960690122,3.20076348706057,13.6146071573512,0.00245616463587103,0.00931483913198837,"MCM5","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000005761",-0.690409242444602,1.80419762203346,7.01006293926178,0.0192291983059677,0.0464667537332493,"PPP1R26","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000033162",-0.28381232900726,4.92848447277871,5.91493999083716,0.0291492918904318,0.0647140651187827,"UBAC1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000005753",0.17180451593381,4.38197209549181,2.65686227554266,0.125564299657008,0.205113815794582,"CAMSAP1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000005759",-0.517330334902643,2.62727859097985,6.25222478420308,0.0255639885729522,0.0584595516322024,"MRPS2","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000040967",-1.06651880289158,0.536452303915099,13.2703779222988,0.00273202782938979,0.0101157523662083,"NACC2","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000046512",-0.483398854130721,1.22724688676939,4.27228515272101,0.0579461477630522,0.110763835765716,"ENSSSCG00000046512","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000054801",0.45703510265845,2.89679326233881,7.19754590233609,0.0179466574195814,0.0441089233384392,"ZMYND19","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000031630",-0.114389399371002,4.06326888608492,0.753350414035477,0.400166153797542,0.509898376633877,"DPH7","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000052504",-0.00823889486879538,4.13411785127948,0.00295697544324719,0.957408382476057,0.970431100112642,"MRPL41","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000034978",-0.274015902400726,3.70601522375104,2.37080345018704,0.146092335467536,0.230431092084877,"PNPLA7","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000037880",0.180101691802407,5.562577497227,4.06445806475092,0.0635616006882762,0.119114188623599,"NSMF","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000005846",-0.217807602396058,4.87402890528355,1.1248543722637,0.306970316357365,0.414762532059463,"NELFB","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000037046",-0.220550211582955,3.76604073219075,0.733651163909546,0.40623831845122,0.516176924034714,"TUBB4B","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000040105",-0.780727195213736,0.473459351260526,10.012502649876,0.00701780930545737,0.0210726750726951,"SLC34A3","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000005859",-0.512783303674652,2.49308755251394,6.55614015421057,0.0227653192954143,0.0532575262215043,"NDOR1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000034562",-0.249380363859971,5.2259523210655,3.84152434112624,0.070375271324144,0.129112043923246,"TMEM203","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000036027",0.114113555763319,1.62183560272779,0.200633558004968,0.661123952845648,0.744305018261752,"ENSSSCG00000036027","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000040396",0.0674580071701625,3.99754236576743,0.175897564612948,0.681337316697746,0.76090259678585,"SSNA1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000032828",-0.47581803611118,3.98003172968795,4.84851170006,0.0450816100415351,0.0913245880616523,"ANAPC2","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000027526",0.429343778445305,2.38146766183893,3.59963733697071,0.0787867588530403,0.141088568036654,"ENSSSCG00000027526","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000033991",-0.545665558706684,6.97203683446093,8.63037800884155,0.0108794268712062,0.0296812119336551,"DPP7","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000039830",0.254779642224654,2.10106904635317,0.784720315781708,0.390788408002444,0.500638290827973,"ENSSSCG00000039830","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000040003",0.010682203472112,4.51976858551382,0.00360754100357527,0.952961266982254,0.967973088509201,"UAP1L1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000032279",3.72769495464172,0.904932987553967,116.14377120849,1.87902847716088e-08,2.02607669056294e-06,"SAPCD2","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000034566",-2.06682090642225,3.45025567635577,55.2917691003712,3.33332915012016e-06,7.21022398079942e-05,"NPDC1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000039264",-0.0357550685932662,5.80988519733746,0.0305701630630848,0.863725790096152,0.902533526939178,"ABCA2","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000037395",-0.734953923266396,1.51644031873775,12.519706072592,0.0033190725769335,0.011783576948739,"CLIC3","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000040080",-2.60098466803293,3.63086032874966,26.1112531458464,0.000162926343564654,0.00120151847044338,"PTGDS","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000005838",-0.743968263984035,2.88767768738361,10.4694118288461,0.00603569961268568,0.0187281693017997,"TRAF2","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000038203",-0.240918128432929,4.9938587183121,2.4178304311717,0.142445817243342,0.225973173966172,"EDF1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000005832",-0.851115911345742,5.59663441430587,14.2307710658231,0.0020867928748865,0.00823435624847784,"MAMDC4","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000005841",0.239625272847251,5.04492275154423,3.04762441316465,0.102924856552806,0.175084197838662,"RABL6","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000005842",-1.22042864350242,3.23122378928122,28.6875390078914,0.000104181287424441,0.000861599223656056,"TMEM141","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000005837",-0.706894692906266,2.78929204434553,8.8305791055572,0.0101783179763194,0.0282669267818446,"DIPK1B","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000005828",-0.385549709936545,4.41114488938106,2.02261591312207,0.177039466821749,0.269094695778935,"EGFL7","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000038509",0.413247674633355,4.26480806423639,2.75414088071201,0.119403183948571,0.197222411180226,"NOTCH1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
